2025-04-17 17:46:56,114 - INFO - 
 Starting experiment with config: ExperimentConfig(dataset='els', window_size=5, score_thresholds=array([0. , 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1. , 1.1, 1.2,
       1.3, 1.4, 1.5, 1.6, 1.7, 1.8, 1.9, 2. , 2.1, 2.2, 2.3, 2.4, 2.5,
       2.6, 2.7, 2.8, 2.9, 3. , 3.1, 3.2, 3.3, 3.4, 3.5, 3.6, 3.7, 3.8,
       3.9, 4. , 4.1, 4.2, 4.3, 4.4, 4.5, 4.6, 4.7, 4.8, 4.9, 5. , 5.1,
       5.2, 5.3, 5.4, 5.5, 5.6, 5.7, 5.8, 5.9, 6. , 6.1, 6.2, 6.3, 6.4,
       6.5, 6.6, 6.7, 6.8, 6.9, 7. ]), topk_range=range(0, 10), corr_threshold_range=array([0. , 0. , 0.1, 0.2, 0.2, 0.2, 0.3, 0.4, 0.4, 0.4, 0.5, 0.6, 0.6,
       0.6]), neighbor_selection='corr_threshold', score_modes=['strict_deviation'], data_dir='./data/processed', label_dir='./data/interpretation_label', log_dir='./log/els/neighbor_corr_threshold', visual_dir='./visual/els/neighbor_corr_threshold', num_workers=36, gif_duration=500)
2025-04-17 17:46:56,114 - INFO - 当前评分模式: ['strict_deviation']
2025-04-17 17:46:56,114 - INFO - 
==================================================
2025-04-17 17:46:56,114 - INFO - 开始执行网格搜索...
2025-04-17 17:46:56,117 - INFO - [els-1] Starting grid search...
2025-04-17 17:46:56,816 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.0, threshold=0.0, P=0.2701, R=0.4370, F1=0.3339
2025-04-17 17:46:59,830 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.1, threshold=1.5, P=0.2696, R=0.4328, F1=0.3323
2025-04-17 17:46:59,840 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.1, threshold=1.6, P=0.2696, R=0.4328, F1=0.3323
2025-04-17 17:46:59,840 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.1, threshold=1.7, P=0.2696, R=0.4328, F1=0.3323
2025-04-17 17:46:59,840 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.1, threshold=1.8, P=0.2696, R=0.4328, F1=0.3323
2025-04-17 17:46:59,840 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.1, threshold=1.9, P=0.2696, R=0.4328, F1=0.3323
2025-04-17 17:46:59,841 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.1, threshold=2.0, P=0.2696, R=0.4328, F1=0.3323
2025-04-17 17:46:59,841 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.1, threshold=2.1, P=0.2696, R=0.4328, F1=0.3323
2025-04-17 17:46:59,841 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.1, threshold=2.2, P=0.2696, R=0.4328, F1=0.3323
2025-04-17 17:46:59,842 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.1, threshold=2.3, P=0.2696, R=0.4328, F1=0.3323
2025-04-17 17:46:59,886 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.1, threshold=2.4, P=0.2696, R=0.4328, F1=0.3323
2025-04-17 17:46:59,886 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.1, threshold=2.5, P=0.2696, R=0.4328, F1=0.3323
2025-04-17 17:46:59,886 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.1, threshold=2.6, P=0.2696, R=0.4328, F1=0.3323
2025-04-17 17:46:59,886 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.1, threshold=2.7, P=0.2696, R=0.4328, F1=0.3323
2025-04-17 17:46:59,886 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.1, threshold=2.8, P=0.2696, R=0.4328, F1=0.3323
2025-04-17 17:46:59,886 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.1, threshold=2.9, P=0.2696, R=0.4328, F1=0.3323
2025-04-17 17:46:59,886 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.1, threshold=3.0, P=0.2696, R=0.4328, F1=0.3323
2025-04-17 17:46:59,886 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.1, threshold=3.1, P=0.2696, R=0.4328, F1=0.3323
2025-04-17 17:47:00,024 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.1, threshold=3.2, P=0.2696, R=0.4328, F1=0.3323
2025-04-17 17:47:00,025 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.1, threshold=3.3, P=0.2691, R=0.4286, F1=0.3306
2025-04-17 17:47:00,025 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.1, threshold=3.4, P=0.2708, R=0.4244, F1=0.3306
2025-04-17 17:47:00,136 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.1, threshold=3.5, P=0.2715, R=0.4244, F1=0.3311
2025-04-17 17:47:00,137 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.1, threshold=3.6, P=0.2752, R=0.4244, F1=0.3339
2025-04-17 17:47:00,137 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.1, threshold=3.7, P=0.2775, R=0.4244, F1=0.3355
2025-04-17 17:47:00,137 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.1, threshold=3.8, P=0.2793, R=0.4202, F1=0.3356
2025-04-17 17:47:00,172 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.1, threshold=3.9, P=0.2793, R=0.4202, F1=0.3356
2025-04-17 17:47:00,172 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.1, threshold=4.0, P=0.2793, R=0.4202, F1=0.3356
2025-04-17 17:47:00,173 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.1, threshold=4.1, P=0.2793, R=0.4202, F1=0.3356
2025-04-17 17:47:00,173 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.1, threshold=4.2, P=0.2793, R=0.4202, F1=0.3356
2025-04-17 17:47:00,173 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.1, threshold=4.3, P=0.2793, R=0.4202, F1=0.3356
2025-04-17 17:47:00,173 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.1, threshold=4.4, P=0.2793, R=0.4202, F1=0.3356
2025-04-17 17:47:00,173 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.1, threshold=4.5, P=0.2793, R=0.4202, F1=0.3356
2025-04-17 17:47:00,173 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.1, threshold=4.6, P=0.2793, R=0.4202, F1=0.3356
2025-04-17 17:47:00,173 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.1, threshold=4.7, P=0.2793, R=0.4202, F1=0.3356
2025-04-17 17:47:00,174 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.1, threshold=4.8, P=0.2801, R=0.4202, F1=0.3361
2025-04-17 17:47:00,174 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.1, threshold=4.9, P=0.2801, R=0.4202, F1=0.3361
2025-04-17 17:47:00,174 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.1, threshold=5.0, P=0.2801, R=0.4202, F1=0.3361
2025-04-17 17:47:00,174 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.1, threshold=5.1, P=0.2801, R=0.4202, F1=0.3361
2025-04-17 17:47:00,175 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.1, threshold=5.2, P=0.2801, R=0.4202, F1=0.3361
2025-04-17 17:47:00,175 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.1, threshold=5.3, P=0.2825, R=0.4202, F1=0.3378
2025-04-17 17:47:00,175 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.1, threshold=5.4, P=0.2825, R=0.4202, F1=0.3378
2025-04-17 17:47:00,175 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.1, threshold=5.5, P=0.2825, R=0.4202, F1=0.3378
2025-04-17 17:47:00,176 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.1, threshold=5.6, P=0.2825, R=0.4202, F1=0.3378
2025-04-17 17:47:00,176 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.1, threshold=5.7, P=0.2833, R=0.4202, F1=0.3384
2025-04-17 17:47:00,176 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.1, threshold=5.8, P=0.2849, R=0.4202, F1=0.3396
2025-04-17 17:47:00,176 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.1, threshold=5.9, P=0.2829, R=0.4160, F1=0.3367
2025-04-17 17:47:00,195 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.1, threshold=6.0, P=0.2829, R=0.4160, F1=0.3367
2025-04-17 17:47:00,196 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.1, threshold=6.1, P=0.2829, R=0.4160, F1=0.3367
2025-04-17 17:47:00,196 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.1, threshold=6.2, P=0.2787, R=0.4076, F1=0.3311
2025-04-17 17:47:00,196 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.1, threshold=6.3, P=0.2795, R=0.4076, F1=0.3316
2025-04-17 17:47:00,196 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.1, threshold=6.4, P=0.2795, R=0.4076, F1=0.3316
2025-04-17 17:47:00,196 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.1, threshold=6.5, P=0.2812, R=0.4076, F1=0.3328
2025-04-17 17:47:00,196 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.1, threshold=6.6, P=0.2828, R=0.4076, F1=0.3339
2025-04-17 17:47:00,196 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.1, threshold=6.7, P=0.2832, R=0.4034, F1=0.3328
2025-04-17 17:47:00,196 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.1, threshold=6.8, P=0.2879, R=0.3992, F1=0.3345
2025-04-17 17:47:00,196 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.1, threshold=6.9, P=0.2892, R=0.3950, F1=0.3339
2025-04-17 17:47:00,196 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.1, threshold=7.0, P=0.2892, R=0.3950, F1=0.3339
2025-04-17 17:47:00,210 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.2, threshold=0.0, P=0.2701, R=0.4370, F1=0.3339
2025-04-17 17:47:00,241 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.2, threshold=0.1, P=0.2701, R=0.4370, F1=0.3339
2025-04-17 17:47:00,280 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.2, threshold=0.2, P=0.2701, R=0.4370, F1=0.3339
2025-04-17 17:47:00,657 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.2, threshold=0.3, P=0.2701, R=0.4370, F1=0.3339
2025-04-17 17:47:00,706 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.2, threshold=0.4, P=0.2701, R=0.4370, F1=0.3339
2025-04-17 17:47:00,706 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.2, threshold=0.5, P=0.2701, R=0.4370, F1=0.3339
2025-04-17 17:47:00,735 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.2, threshold=0.6, P=0.2701, R=0.4370, F1=0.3339
2025-04-17 17:47:00,736 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.2, threshold=0.7, P=0.2701, R=0.4370, F1=0.3339
2025-04-17 17:47:00,736 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.2, threshold=0.8, P=0.2701, R=0.4370, F1=0.3339
2025-04-17 17:47:00,736 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.2, threshold=0.9, P=0.2701, R=0.4370, F1=0.3339
2025-04-17 17:47:00,736 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.2, threshold=1.0, P=0.2701, R=0.4370, F1=0.3339
2025-04-17 17:47:00,736 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.2, threshold=1.1, P=0.2701, R=0.4370, F1=0.3339
2025-04-17 17:47:00,736 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.2, threshold=1.2, P=0.2701, R=0.4370, F1=0.3339
2025-04-17 17:47:00,736 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.2, threshold=1.3, P=0.2701, R=0.4370, F1=0.3339
2025-04-17 17:47:00,737 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.2, threshold=1.4, P=0.2701, R=0.4370, F1=0.3339
2025-04-17 17:47:00,738 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.2, threshold=1.5, P=0.2696, R=0.4328, F1=0.3323
2025-04-17 17:47:00,738 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.2, threshold=1.6, P=0.2696, R=0.4328, F1=0.3323
2025-04-17 17:47:00,739 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.2, threshold=1.7, P=0.2696, R=0.4328, F1=0.3323
2025-04-17 17:47:00,739 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.2, threshold=1.8, P=0.2696, R=0.4328, F1=0.3323
2025-04-17 17:47:00,739 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.2, threshold=1.9, P=0.2696, R=0.4328, F1=0.3323
2025-04-17 17:47:00,739 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.2, threshold=2.0, P=0.2696, R=0.4328, F1=0.3323
2025-04-17 17:47:00,739 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.2, threshold=2.1, P=0.2696, R=0.4328, F1=0.3323
2025-04-17 17:47:00,739 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.2, threshold=2.2, P=0.2696, R=0.4328, F1=0.3323
2025-04-17 17:47:00,740 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.2, threshold=2.3, P=0.2696, R=0.4328, F1=0.3323
2025-04-17 17:47:00,741 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.2, threshold=2.4, P=0.2696, R=0.4328, F1=0.3323
2025-04-17 17:47:00,741 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.2, threshold=2.5, P=0.2696, R=0.4328, F1=0.3323
2025-04-17 17:47:00,741 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.2, threshold=2.6, P=0.2696, R=0.4328, F1=0.3323
2025-04-17 17:47:00,741 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.2, threshold=2.7, P=0.2696, R=0.4328, F1=0.3323
2025-04-17 17:47:00,742 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.2, threshold=2.8, P=0.2696, R=0.4328, F1=0.3323
2025-04-17 17:47:00,866 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.2, threshold=2.9, P=0.2696, R=0.4328, F1=0.3323
2025-04-17 17:47:00,867 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.2, threshold=3.0, P=0.2696, R=0.4328, F1=0.3323
2025-04-17 17:47:00,898 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.2, threshold=3.1, P=0.2696, R=0.4328, F1=0.3323
2025-04-17 17:47:00,898 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.2, threshold=3.2, P=0.2696, R=0.4328, F1=0.3323
2025-04-17 17:47:00,898 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.2, threshold=3.3, P=0.2691, R=0.4286, F1=0.3306
2025-04-17 17:47:00,899 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.2, threshold=3.4, P=0.2708, R=0.4244, F1=0.3306
2025-04-17 17:47:00,899 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.2, threshold=3.5, P=0.2715, R=0.4244, F1=0.3311
2025-04-17 17:47:00,899 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.2, threshold=3.6, P=0.2752, R=0.4244, F1=0.3339
2025-04-17 17:47:00,899 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.2, threshold=3.7, P=0.2775, R=0.4244, F1=0.3355
2025-04-17 17:47:00,899 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.2, threshold=3.8, P=0.2793, R=0.4202, F1=0.3356
2025-04-17 17:47:00,899 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.2, threshold=3.9, P=0.2793, R=0.4202, F1=0.3356
2025-04-17 17:47:00,899 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.2, threshold=4.0, P=0.2793, R=0.4202, F1=0.3356
2025-04-17 17:47:00,899 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.2, threshold=4.1, P=0.2793, R=0.4202, F1=0.3356
2025-04-17 17:47:00,899 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.2, threshold=4.2, P=0.2793, R=0.4202, F1=0.3356
2025-04-17 17:47:00,900 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.2, threshold=4.3, P=0.2793, R=0.4202, F1=0.3356
2025-04-17 17:47:00,900 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.2, threshold=4.4, P=0.2793, R=0.4202, F1=0.3356
2025-04-17 17:47:00,900 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.2, threshold=4.5, P=0.2793, R=0.4202, F1=0.3356
2025-04-17 17:47:00,900 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.2, threshold=4.6, P=0.2793, R=0.4202, F1=0.3356
2025-04-17 17:47:00,900 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.2, threshold=4.7, P=0.2793, R=0.4202, F1=0.3356
2025-04-17 17:47:00,900 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.2, threshold=4.8, P=0.2801, R=0.4202, F1=0.3361
2025-04-17 17:47:00,901 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.2, threshold=4.9, P=0.2801, R=0.4202, F1=0.3361
2025-04-17 17:47:00,928 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.2, threshold=5.0, P=0.2801, R=0.4202, F1=0.3361
2025-04-17 17:47:00,992 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.2, threshold=5.1, P=0.2801, R=0.4202, F1=0.3361
2025-04-17 17:47:00,993 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.2, threshold=5.2, P=0.2801, R=0.4202, F1=0.3361
2025-04-17 17:47:00,993 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.2, threshold=5.3, P=0.2825, R=0.4202, F1=0.3378
2025-04-17 17:47:01,028 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.2, threshold=5.4, P=0.2825, R=0.4202, F1=0.3378
2025-04-17 17:47:01,033 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.2, threshold=5.5, P=0.2825, R=0.4202, F1=0.3378
2025-04-17 17:47:01,034 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.2, threshold=5.6, P=0.2825, R=0.4202, F1=0.3378
2025-04-17 17:47:01,034 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.2, threshold=5.7, P=0.2833, R=0.4202, F1=0.3384
2025-04-17 17:47:01,034 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.2, threshold=5.8, P=0.2849, R=0.4202, F1=0.3396
2025-04-17 17:47:01,046 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.2, threshold=5.9, P=0.2829, R=0.4160, F1=0.3367
2025-04-17 17:47:01,054 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.2, threshold=6.0, P=0.2829, R=0.4160, F1=0.3367
2025-04-17 17:47:01,061 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.2, threshold=6.1, P=0.2829, R=0.4160, F1=0.3367
2025-04-17 17:47:01,090 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.2, threshold=6.2, P=0.2787, R=0.4076, F1=0.3311
2025-04-17 17:47:01,122 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.2, threshold=6.3, P=0.2795, R=0.4076, F1=0.3316
2025-04-17 17:47:01,131 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.2, threshold=6.4, P=0.2795, R=0.4076, F1=0.3316
2025-04-17 17:47:01,132 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.2, threshold=6.5, P=0.2812, R=0.4076, F1=0.3328
2025-04-17 17:47:01,133 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.2, threshold=6.6, P=0.2828, R=0.4076, F1=0.3339
2025-04-17 17:47:01,133 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.2, threshold=6.7, P=0.2832, R=0.4034, F1=0.3328
2025-04-17 17:47:01,155 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.2, threshold=6.8, P=0.2879, R=0.3992, F1=0.3345
2025-04-17 17:47:01,221 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.2, threshold=6.9, P=0.2892, R=0.3950, F1=0.3339
2025-04-17 17:47:01,222 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.2, threshold=7.0, P=0.2892, R=0.3950, F1=0.3339
2025-04-17 17:47:01,222 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.2, threshold=0.0, P=0.2701, R=0.4370, F1=0.3339
2025-04-17 17:47:01,222 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.2, threshold=0.1, P=0.2701, R=0.4370, F1=0.3339
2025-04-17 17:47:01,222 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.2, threshold=0.2, P=0.2701, R=0.4370, F1=0.3339
2025-04-17 17:47:01,222 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.2, threshold=0.3, P=0.2701, R=0.4370, F1=0.3339
2025-04-17 17:47:01,226 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.2, threshold=0.4, P=0.2701, R=0.4370, F1=0.3339
2025-04-17 17:47:01,226 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.2, threshold=0.5, P=0.2701, R=0.4370, F1=0.3339
2025-04-17 17:47:01,244 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.2, threshold=0.6, P=0.2701, R=0.4370, F1=0.3339
2025-04-17 17:47:01,247 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.2, threshold=0.7, P=0.2701, R=0.4370, F1=0.3339
2025-04-17 17:47:01,275 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.2, threshold=0.8, P=0.2701, R=0.4370, F1=0.3339
2025-04-17 17:47:01,275 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.2, threshold=0.9, P=0.2701, R=0.4370, F1=0.3339
2025-04-17 17:47:01,284 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.2, threshold=1.0, P=0.2701, R=0.4370, F1=0.3339
2025-04-17 17:47:01,311 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.2, threshold=1.1, P=0.2701, R=0.4370, F1=0.3339
2025-04-17 17:47:01,318 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.2, threshold=1.2, P=0.2701, R=0.4370, F1=0.3339
2025-04-17 17:47:01,344 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.2, threshold=1.3, P=0.2701, R=0.4370, F1=0.3339
2025-04-17 17:47:01,347 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.2, threshold=1.4, P=0.2701, R=0.4370, F1=0.3339
2025-04-17 17:47:01,377 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.2, threshold=1.5, P=0.2696, R=0.4328, F1=0.3323
2025-04-17 17:47:01,389 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.2, threshold=1.6, P=0.2696, R=0.4328, F1=0.3323
2025-04-17 17:47:01,398 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.2, threshold=1.7, P=0.2696, R=0.4328, F1=0.3323
2025-04-17 17:47:01,434 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.2, threshold=1.8, P=0.2696, R=0.4328, F1=0.3323
2025-04-17 17:47:01,442 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.2, threshold=1.9, P=0.2696, R=0.4328, F1=0.3323
2025-04-17 17:47:01,451 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.2, threshold=2.0, P=0.2696, R=0.4328, F1=0.3323
2025-04-17 17:47:01,561 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.2, threshold=2.1, P=0.2696, R=0.4328, F1=0.3323
2025-04-17 17:47:01,561 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.2, threshold=2.2, P=0.2696, R=0.4328, F1=0.3323
2025-04-17 17:47:01,561 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.2, threshold=2.3, P=0.2696, R=0.4328, F1=0.3323
2025-04-17 17:47:01,561 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.2, threshold=2.4, P=0.2696, R=0.4328, F1=0.3323
2025-04-17 17:47:01,562 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.2, threshold=2.5, P=0.2696, R=0.4328, F1=0.3323
2025-04-17 17:47:01,562 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.2, threshold=2.6, P=0.2696, R=0.4328, F1=0.3323
2025-04-17 17:47:01,562 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.2, threshold=2.7, P=0.2696, R=0.4328, F1=0.3323
2025-04-17 17:47:01,565 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.2, threshold=2.8, P=0.2696, R=0.4328, F1=0.3323
2025-04-17 17:47:01,601 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.2, threshold=2.9, P=0.2696, R=0.4328, F1=0.3323
2025-04-17 17:47:01,601 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.2, threshold=3.0, P=0.2696, R=0.4328, F1=0.3323
2025-04-17 17:47:01,601 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.2, threshold=3.1, P=0.2696, R=0.4328, F1=0.3323
2025-04-17 17:47:01,601 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.2, threshold=3.2, P=0.2696, R=0.4328, F1=0.3323
2025-04-17 17:47:01,606 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.2, threshold=3.3, P=0.2691, R=0.4286, F1=0.3306
2025-04-17 17:47:01,633 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.2, threshold=3.4, P=0.2708, R=0.4244, F1=0.3306
2025-04-17 17:47:01,646 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.2, threshold=3.5, P=0.2715, R=0.4244, F1=0.3311
2025-04-17 17:47:01,666 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.2, threshold=3.6, P=0.2752, R=0.4244, F1=0.3339
2025-04-17 17:47:01,677 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.2, threshold=3.7, P=0.2775, R=0.4244, F1=0.3355
2025-04-17 17:47:01,691 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.2, threshold=3.8, P=0.2793, R=0.4202, F1=0.3356
