2025-04-17 17:43:03,982 - INFO - 
 Starting experiment with config: ExperimentConfig(dataset='els', window_size=5, score_thresholds=array([0. , 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1. , 1.1, 1.2,
       1.3, 1.4, 1.5, 1.6, 1.7, 1.8, 1.9, 2. , 2.1, 2.2, 2.3, 2.4, 2.5,
       2.6, 2.7, 2.8, 2.9, 3. , 3.1, 3.2, 3.3, 3.4, 3.5, 3.6, 3.7, 3.8,
       3.9, 4. , 4.1, 4.2, 4.3, 4.4, 4.5, 4.6, 4.7, 4.8, 4.9, 5. , 5.1,
       5.2, 5.3, 5.4, 5.5, 5.6, 5.7, 5.8, 5.9, 6. , 6.1, 6.2, 6.3, 6.4,
       6.5, 6.6, 6.7, 6.8, 6.9, 7. ]), topk_range=range(0, 10), corr_threshold_range=array([0. , 0. , 0.1, 0.2, 0.2, 0.2, 0.3, 0.4, 0.4, 0.4, 0.5, 0.6, 0.6,
       0.6]), neighbor_selection='topk', score_modes=['mean_ratio'], data_dir='./data/processed', label_dir='./data/interpretation_label', log_dir='./log/els/neighbor_topk', visual_dir='./visual/els/neighbor_topk', num_workers=36, gif_duration=500)
2025-04-17 17:43:03,982 - INFO - 当前评分模式: ['mean_ratio']
2025-04-17 17:43:03,982 - INFO - 
==================================================
2025-04-17 17:43:03,982 - INFO - 开始执行网格搜索...
2025-04-17 17:43:03,985 - INFO - [els-1] Starting grid search...
2025-04-17 17:43:04,467 - INFO - [els-1.txt] mode=mean_ratio, topk=0, threshold=0.0, P=0.3200, R=0.2689, F1=0.2922
2025-04-17 17:43:13,220 - INFO - 开始汇总结果...
2025-04-17 17:43:13,226 - INFO - 
===== Best Results per Dataset =====
  dataset score_mode  neighbor_param  score_threshold neighbor_selection  precision   recall  f1_score
els-1.txt mean_ratio               3              2.9               topk   0.322807 0.386555  0.351816
2025-04-17 17:43:13,226 - INFO - 
===== Overall Metrics =====
Precision: 0.3226  Recall: 0.3861  F1: 0.3515
2025-04-17 17:43:13,226 - INFO - 
【原始汇总指标】
2025-04-17 17:43:13,227 - INFO - 精确率(Precision): 0.3226
2025-04-17 17:43:13,227 - INFO - 召回率(Recall):    0.3861
2025-04-17 17:43:13,227 - INFO - F1值:             0.3515
2025-04-17 17:43:13,227 - INFO - 
==================================================
2025-04-17 17:43:13,227 - INFO - 开始生成可视化结果...
2025-04-17 17:43:13,227 - INFO - 
==================================================
2025-04-17 17:43:13,227 - INFO - 开始数据集可视化: els-1
2025-04-17 17:43:13,227 - INFO - 使用参数: 评分模式=mean_ratio, topk=3, 阈值=2.9000000000000004
2025-04-17 17:43:13,227 - INFO - ==================================================

2025-04-17 17:43:13,227 - INFO - 正在加载数据集 els-1 的数据
2025-04-17 17:43:13,230 - INFO - 数据加载成功。训练集形状: (993, 16), 测试集形状: (8928, 16)
2025-04-17 17:43:13,230 - INFO - 正在计算边缘统计量...
2025-04-17 17:43:13,489 - INFO - 已计算 105 条边的统计量
2025-04-17 17:43:13,489 - INFO - 为每个节点使用 top-3 邻居
2025-04-17 17:43:13,489 - INFO - 可视化结果将保存到: ./visual/els/neighbor_topk/mean_ratio/els-1
2025-04-17 17:43:13,509 - INFO - 在数据集中发现 77 个异常时间段
2025-04-17 17:43:13,509 - INFO - 
正在处理时间段 1/77: 433-437
2025-04-17 17:43:13,509 - INFO - 该时间段的真实异常节点: {12}
2025-04-17 17:43:13,509 - INFO - 正在计算异常分数...
2025-04-17 17:43:13,510 - INFO - 检测到的异常节点: set()
2025-04-17 17:43:13,510 - INFO - 正在为时间段 433-437 生成可视化
2025-04-17 17:43:13,510 - INFO - 正在为时间段 433-437 生成异常图可视化
2025-04-17 17:43:13,510 - DEBUG - 边统计: 正常边 60 条, 异常边 0 条
2025-04-17 17:43:13,564 - DEBUG - 正在保存可视化结果到 ./visual/els/neighbor_topk/mean_ratio/els-1/seg_0_433_437.png
2025-04-17 17:43:13,866 - INFO - 成功保存时间段 433-437 的可视化结果
2025-04-17 17:43:13,866 - INFO - 
正在处理时间段 2/77: 738-738
2025-04-17 17:43:13,866 - INFO - 该时间段的真实异常节点: {6, 7, 8, 9, 10, 11, 12}
2025-04-17 17:43:13,866 - INFO - 正在计算异常分数...
2025-04-17 17:43:13,866 - INFO - 检测到的异常节点: set()
2025-04-17 17:43:13,866 - INFO - 正在为时间段 738-738 生成可视化
2025-04-17 17:43:13,866 - INFO - 正在为时间段 738-738 生成异常图可视化
2025-04-17 17:43:13,866 - INFO - 单个点位异常段 738-738，扩展为 734-738 (window_size=5)
2025-04-17 17:43:13,867 - DEBUG - 边统计: 正常边 40 条, 异常边 20 条
2025-04-17 17:43:13,916 - DEBUG - 正在保存可视化结果到 ./visual/els/neighbor_topk/mean_ratio/els-1/seg_1_738_738.png
2025-04-17 17:43:14,219 - INFO - 成功保存时间段 738-738 的可视化结果
2025-04-17 17:43:14,219 - INFO - 
正在处理时间段 3/77: 762-762
2025-04-17 17:43:14,219 - INFO - 该时间段的真实异常节点: {12}
2025-04-17 17:43:14,219 - INFO - 正在计算异常分数...
2025-04-17 17:43:14,219 - INFO - 检测到的异常节点: set()
2025-04-17 17:43:14,219 - INFO - 正在为时间段 762-762 生成可视化
2025-04-17 17:43:14,219 - INFO - 正在为时间段 762-762 生成异常图可视化
2025-04-17 17:43:14,219 - INFO - 单个点位异常段 762-762，扩展为 758-762 (window_size=5)
2025-04-17 17:43:14,220 - DEBUG - 边统计: 正常边 53 条, 异常边 1 条
2025-04-17 17:43:14,273 - DEBUG - 正在保存可视化结果到 ./visual/els/neighbor_topk/mean_ratio/els-1/seg_2_762_762.png
2025-04-17 17:43:14,581 - INFO - 成功保存时间段 762-762 的可视化结果
2025-04-17 17:43:14,581 - INFO - 
正在处理时间段 4/77: 1065-1070
2025-04-17 17:43:14,581 - INFO - 该时间段的真实异常节点: {6, 7, 8, 9, 11}
2025-04-17 17:43:14,581 - INFO - 正在计算异常分数...
2025-04-17 17:43:14,582 - INFO - 检测到的异常节点: {np.int64(6), np.int64(7), 8, np.int64(9), np.int64(10), 14}
2025-04-17 17:43:14,582 - INFO - 正在为时间段 1065-1070 生成可视化
2025-04-17 17:43:14,582 - INFO - 正在为时间段 1065-1070 生成异常图可视化
2025-04-17 17:43:14,583 - DEBUG - 边统计: 正常边 56 条, 异常边 4 条
2025-04-17 17:43:14,638 - DEBUG - 正在保存可视化结果到 ./visual/els/neighbor_topk/mean_ratio/els-1/seg_3_1065_1070.png
2025-04-17 17:43:14,940 - INFO - 成功保存时间段 1065-1070 的可视化结果
2025-04-17 17:43:14,940 - INFO - 
正在处理时间段 5/77: 1348-1351
2025-04-17 17:43:14,940 - INFO - 该时间段的真实异常节点: {8, 9, 6, 7}
2025-04-17 17:43:14,940 - INFO - 正在计算异常分数...
2025-04-17 17:43:14,940 - INFO - 检测到的异常节点: set()
2025-04-17 17:43:14,940 - INFO - 正在为时间段 1348-1351 生成可视化
2025-04-17 17:43:14,940 - INFO - 正在为时间段 1348-1351 生成异常图可视化
2025-04-17 17:43:14,941 - DEBUG - 边统计: 正常边 44 条, 异常边 16 条
2025-04-17 17:43:14,989 - DEBUG - 正在保存可视化结果到 ./visual/els/neighbor_topk/mean_ratio/els-1/seg_4_1348_1351.png
2025-04-17 17:43:15,285 - INFO - 成功保存时间段 1348-1351 的可视化结果
2025-04-17 17:43:15,286 - INFO - 
正在处理时间段 6/77: 1366-1368
2025-04-17 17:43:15,286 - INFO - 该时间段的真实异常节点: {8, 9, 6, 7}
2025-04-17 17:43:15,286 - INFO - 正在计算异常分数...
2025-04-17 17:43:15,286 - INFO - 检测到的异常节点: set()
2025-04-17 17:43:15,286 - INFO - 正在为时间段 1366-1368 生成可视化
2025-04-17 17:43:15,286 - INFO - 正在为时间段 1366-1368 生成异常图可视化
2025-04-17 17:43:15,286 - DEBUG - 边统计: 正常边 25 条, 异常边 29 条
2025-04-17 17:43:15,337 - DEBUG - 正在保存可视化结果到 ./visual/els/neighbor_topk/mean_ratio/els-1/seg_5_1366_1368.png
2025-04-17 17:43:15,630 - INFO - 成功保存时间段 1366-1368 的可视化结果
2025-04-17 17:43:15,630 - INFO - 
正在处理时间段 7/77: 1591-1602
2025-04-17 17:43:15,630 - INFO - 该时间段的真实异常节点: {12}
2025-04-17 17:43:15,631 - INFO - 正在计算异常分数...
2025-04-17 17:43:15,633 - INFO - 检测到的异常节点: {3, 4, np.int64(5), np.int64(6), 7, 8, 9, np.int64(10), np.int64(11), np.int64(12), np.int64(13), 14}
2025-04-17 17:43:15,633 - INFO - 正在为时间段 1591-1602 生成可视化
2025-04-17 17:43:15,633 - INFO - 正在为时间段 1591-1602 生成异常图可视化
2025-04-17 17:43:15,633 - DEBUG - 边统计: 正常边 51 条, 异常边 3 条
2025-04-17 17:43:15,685 - DEBUG - 正在保存可视化结果到 ./visual/els/neighbor_topk/mean_ratio/els-1/seg_6_1591_1602.png
2025-04-17 17:43:15,974 - INFO - 成功保存时间段 1591-1602 的可视化结果
2025-04-17 17:43:15,974 - INFO - 
正在处理时间段 8/77: 1634-1638
2025-04-17 17:43:15,974 - INFO - 该时间段的真实异常节点: {8, 9, 6, 7}
2025-04-17 17:43:15,974 - INFO - 正在计算异常分数...
2025-04-17 17:43:15,975 - INFO - 检测到的异常节点: {7, 8, np.int64(9), np.int64(10), 11, np.int64(12), np.int64(13)}
2025-04-17 17:43:15,975 - INFO - 正在为时间段 1634-1638 生成可视化
2025-04-17 17:43:15,975 - INFO - 正在为时间段 1634-1638 生成异常图可视化
2025-04-17 17:43:15,975 - DEBUG - 边统计: 正常边 52 条, 异常边 8 条
2025-04-17 17:43:16,023 - DEBUG - 正在保存可视化结果到 ./visual/els/neighbor_topk/mean_ratio/els-1/seg_7_1634_1638.png
2025-04-17 17:43:16,317 - INFO - 成功保存时间段 1634-1638 的可视化结果
2025-04-17 17:43:16,317 - INFO - 
正在处理时间段 9/77: 1864-1868
2025-04-17 17:43:16,317 - INFO - 该时间段的真实异常节点: {6, 7, 8, 9, 10, 11}
2025-04-17 17:43:16,317 - INFO - 正在计算异常分数...
2025-04-17 17:43:16,318 - INFO - 检测到的异常节点: {3, 4, 5, np.int64(6), 7, 8, np.int64(9), np.int64(10), np.int64(12)}
2025-04-17 17:43:16,318 - INFO - 正在为时间段 1864-1868 生成可视化
2025-04-17 17:43:16,318 - INFO - 正在为时间段 1864-1868 生成异常图可视化
2025-04-17 17:43:16,318 - DEBUG - 边统计: 正常边 37 条, 异常边 23 条
2025-04-17 17:43:16,366 - DEBUG - 正在保存可视化结果到 ./visual/els/neighbor_topk/mean_ratio/els-1/seg_8_1864_1868.png
2025-04-17 17:43:16,663 - INFO - 成功保存时间段 1864-1868 的可视化结果
2025-04-17 17:43:16,663 - INFO - 
正在处理时间段 10/77: 1882-1882
2025-04-17 17:43:16,664 - INFO - 该时间段的真实异常节点: {12}
2025-04-17 17:43:16,664 - INFO - 正在计算异常分数...
2025-04-17 17:43:16,664 - INFO - 检测到的异常节点: set()
2025-04-17 17:43:16,664 - INFO - 正在为时间段 1882-1882 生成可视化
2025-04-17 17:43:16,664 - INFO - 正在为时间段 1882-1882 生成异常图可视化
2025-04-17 17:43:16,664 - INFO - 单个点位异常段 1882-1882，扩展为 1878-1882 (window_size=5)
2025-04-17 17:43:16,664 - DEBUG - 边统计: 正常边 42 条, 异常边 12 条
2025-04-17 17:43:16,717 - DEBUG - 正在保存可视化结果到 ./visual/els/neighbor_topk/mean_ratio/els-1/seg_9_1882_1882.png
2025-04-17 17:43:17,020 - INFO - 成功保存时间段 1882-1882 的可视化结果
2025-04-17 17:43:17,020 - INFO - 
正在处理时间段 11/77: 2415-2418
2025-04-17 17:43:17,020 - INFO - 该时间段的真实异常节点: {6, 7, 8, 9, 11, 12}
2025-04-17 17:43:17,020 - INFO - 正在计算异常分数...
2025-04-17 17:43:17,020 - INFO - 检测到的异常节点: set()
2025-04-17 17:43:17,020 - INFO - 正在为时间段 2415-2418 生成可视化
2025-04-17 17:43:17,020 - INFO - 正在为时间段 2415-2418 生成异常图可视化
2025-04-17 17:43:17,021 - DEBUG - 边统计: 正常边 52 条, 异常边 8 条
2025-04-17 17:43:17,069 - DEBUG - 正在保存可视化结果到 ./visual/els/neighbor_topk/mean_ratio/els-1/seg_10_2415_2418.png
2025-04-17 17:43:17,375 - INFO - 成功保存时间段 2415-2418 的可视化结果
2025-04-17 17:43:17,375 - INFO - 
正在处理时间段 12/77: 2461-2461
2025-04-17 17:43:17,375 - INFO - 该时间段的真实异常节点: {12}
2025-04-17 17:43:17,375 - INFO - 正在计算异常分数...
2025-04-17 17:43:17,375 - INFO - 检测到的异常节点: set()
2025-04-17 17:43:17,375 - INFO - 正在为时间段 2461-2461 生成可视化
2025-04-17 17:43:17,375 - INFO - 正在为时间段 2461-2461 生成异常图可视化
2025-04-17 17:43:17,375 - INFO - 单个点位异常段 2461-2461，扩展为 2457-2461 (window_size=5)
2025-04-17 17:43:17,376 - DEBUG - 边统计: 正常边 56 条, 异常边 4 条
2025-04-17 17:43:17,425 - DEBUG - 正在保存可视化结果到 ./visual/els/neighbor_topk/mean_ratio/els-1/seg_11_2461_2461.png
2025-04-17 17:43:17,725 - INFO - 成功保存时间段 2461-2461 的可视化结果
2025-04-17 17:43:17,725 - INFO - 
正在处理时间段 13/77: 2506-2506
2025-04-17 17:43:17,725 - INFO - 该时间段的真实异常节点: {6, 7, 8, 9, 10, 11}
2025-04-17 17:43:17,725 - INFO - 正在计算异常分数...
2025-04-17 17:43:17,725 - INFO - 检测到的异常节点: set()
2025-04-17 17:43:17,725 - INFO - 正在为时间段 2506-2506 生成可视化
2025-04-17 17:43:17,725 - INFO - 正在为时间段 2506-2506 生成异常图可视化
2025-04-17 17:43:17,725 - INFO - 单个点位异常段 2506-2506，扩展为 2502-2506 (window_size=5)
2025-04-17 17:43:17,726 - DEBUG - 边统计: 正常边 58 条, 异常边 2 条
2025-04-17 17:43:17,777 - DEBUG - 正在保存可视化结果到 ./visual/els/neighbor_topk/mean_ratio/els-1/seg_12_2506_2506.png
2025-04-17 17:43:18,080 - INFO - 成功保存时间段 2506-2506 的可视化结果
2025-04-17 17:43:18,080 - INFO - 
正在处理时间段 14/77: 2515-2515
2025-04-17 17:43:18,080 - INFO - 该时间段的真实异常节点: {6, 7, 8, 9, 10, 11}
2025-04-17 17:43:18,080 - INFO - 正在计算异常分数...
2025-04-17 17:43:18,080 - INFO - 检测到的异常节点: set()
2025-04-17 17:43:18,080 - INFO - 正在为时间段 2515-2515 生成可视化
2025-04-17 17:43:18,080 - INFO - 正在为时间段 2515-2515 生成异常图可视化
2025-04-17 17:43:18,080 - INFO - 单个点位异常段 2515-2515，扩展为 2511-2515 (window_size=5)
2025-04-17 17:43:18,081 - DEBUG - 边统计: 正常边 49 条, 异常边 11 条
2025-04-17 17:43:18,130 - DEBUG - 正在保存可视化结果到 ./visual/els/neighbor_topk/mean_ratio/els-1/seg_13_2515_2515.png
2025-04-17 17:43:18,430 - INFO - 成功保存时间段 2515-2515 的可视化结果
2025-04-17 17:43:18,430 - INFO - 
正在处理时间段 15/77: 2520-2520
2025-04-17 17:43:18,430 - INFO - 该时间段的真实异常节点: {6, 7, 8, 9, 10, 11}
2025-04-17 17:43:18,430 - INFO - 正在计算异常分数...
2025-04-17 17:43:18,430 - INFO - 检测到的异常节点: set()
2025-04-17 17:43:18,430 - INFO - 正在为时间段 2520-2520 生成可视化
2025-04-17 17:43:18,430 - INFO - 正在为时间段 2520-2520 生成异常图可视化
2025-04-17 17:43:18,430 - INFO - 单个点位异常段 2520-2520，扩展为 2516-2520 (window_size=5)
2025-04-17 17:43:18,431 - DEBUG - 边统计: 正常边 52 条, 异常边 8 条
2025-04-17 17:43:18,480 - DEBUG - 正在保存可视化结果到 ./visual/els/neighbor_topk/mean_ratio/els-1/seg_14_2520_2520.png
2025-04-17 17:43:18,780 - INFO - 成功保存时间段 2520-2520 的可视化结果
2025-04-17 17:43:18,780 - INFO - 
正在处理时间段 16/77: 2796-2808
2025-04-17 17:43:18,780 - INFO - 该时间段的真实异常节点: {6, 7, 8, 9, 10, 11}
2025-04-17 17:43:18,780 - INFO - 正在计算异常分数...
2025-04-17 17:43:18,783 - INFO - 检测到的异常节点: {1, 2, 7, 8, np.int64(9), np.int64(10), 11, np.int64(12), np.int64(13), 14, np.int64(15)}
2025-04-17 17:43:18,783 - INFO - 正在为时间段 2796-2808 生成可视化
2025-04-17 17:43:18,783 - INFO - 正在为时间段 2796-2808 生成异常图可视化
2025-04-17 17:43:18,783 - DEBUG - 边统计: 正常边 50 条, 异常边 10 条
2025-04-17 17:43:18,832 - DEBUG - 正在保存可视化结果到 ./visual/els/neighbor_topk/mean_ratio/els-1/seg_15_2796_2808.png
2025-04-17 17:43:19,138 - INFO - 成功保存时间段 2796-2808 的可视化结果
2025-04-17 17:43:19,138 - INFO - 
正在处理时间段 17/77: 3276-3277
2025-04-17 17:43:19,138 - INFO - 该时间段的真实异常节点: {12}
2025-04-17 17:43:19,138 - INFO - 正在计算异常分数...
2025-04-17 17:43:19,138 - INFO - 检测到的异常节点: set()
2025-04-17 17:43:19,138 - INFO - 正在为时间段 3276-3277 生成可视化
2025-04-17 17:43:19,138 - INFO - 正在为时间段 3276-3277 生成异常图可视化
2025-04-17 17:43:19,139 - DEBUG - 边统计: 正常边 0 条, 异常边 54 条
2025-04-17 17:43:19,191 - DEBUG - 正在保存可视化结果到 ./visual/els/neighbor_topk/mean_ratio/els-1/seg_16_3276_3277.png
2025-04-17 17:43:19,494 - INFO - 成功保存时间段 3276-3277 的可视化结果
2025-04-17 17:43:19,494 - INFO - 
正在处理时间段 18/77: 3321-3322
2025-04-17 17:43:19,494 - INFO - 该时间段的真实异常节点: {12}
2025-04-17 17:43:19,494 - INFO - 正在计算异常分数...
2025-04-17 17:43:19,494 - INFO - 检测到的异常节点: set()
2025-04-17 17:43:19,494 - INFO - 正在为时间段 3321-3322 生成可视化
2025-04-17 17:43:19,494 - INFO - 正在为时间段 3321-3322 生成异常图可视化
2025-04-17 17:43:19,495 - DEBUG - 边统计: 正常边 0 条, 异常边 54 条
2025-04-17 17:43:19,548 - DEBUG - 正在保存可视化结果到 ./visual/els/neighbor_topk/mean_ratio/els-1/seg_17_3321_3322.png
2025-04-17 17:43:19,845 - INFO - 成功保存时间段 3321-3322 的可视化结果
2025-04-17 17:43:19,846 - INFO - 
正在处理时间段 19/77: 3339-3345
2025-04-17 17:43:19,846 - INFO - 该时间段的真实异常节点: {6, 7, 8, 9, 11, 12}
2025-04-17 17:43:19,846 - INFO - 正在计算异常分数...
2025-04-17 17:43:19,847 - INFO - 检测到的异常节点: {np.int64(5), 7, 8, np.int64(9), np.int64(10), 11, 15}
2025-04-17 17:43:19,847 - INFO - 正在为时间段 3339-3345 生成可视化
2025-04-17 17:43:19,847 - INFO - 正在为时间段 3339-3345 生成异常图可视化
2025-04-17 17:43:19,847 - DEBUG - 边统计: 正常边 58 条, 异常边 2 条
2025-04-17 17:43:19,896 - DEBUG - 正在保存可视化结果到 ./visual/els/neighbor_topk/mean_ratio/els-1/seg_18_3339_3345.png
2025-04-17 17:43:20,188 - INFO - 成功保存时间段 3339-3345 的可视化结果
2025-04-17 17:43:20,188 - INFO - 
正在处理时间段 20/77: 3360-3362
2025-04-17 17:43:20,188 - INFO - 该时间段的真实异常节点: {6, 7, 8, 9, 11}
2025-04-17 17:43:20,188 - INFO - 正在计算异常分数...
2025-04-17 17:43:20,188 - INFO - 检测到的异常节点: set()
2025-04-17 17:43:20,188 - INFO - 正在为时间段 3360-3362 生成可视化
2025-04-17 17:43:20,188 - INFO - 正在为时间段 3360-3362 生成异常图可视化
2025-04-17 17:43:20,189 - DEBUG - 边统计: 正常边 18 条, 异常边 36 条
2025-04-17 17:43:20,240 - DEBUG - 正在保存可视化结果到 ./visual/els/neighbor_topk/mean_ratio/els-1/seg_19_3360_3362.png
2025-04-17 17:43:20,537 - INFO - 成功保存时间段 3360-3362 的可视化结果
2025-04-17 17:43:20,537 - INFO - 
正在处理时间段 21/77: 3378-3378
2025-04-17 17:43:20,537 - INFO - 该时间段的真实异常节点: {6, 7, 8, 9, 11}
2025-04-17 17:43:20,537 - INFO - 正在计算异常分数...
2025-04-17 17:43:20,537 - INFO - 检测到的异常节点: set()
2025-04-17 17:43:20,537 - INFO - 正在为时间段 3378-3378 生成可视化
2025-04-17 17:43:20,537 - INFO - 正在为时间段 3378-3378 生成异常图可视化
2025-04-17 17:43:20,537 - INFO - 单个点位异常段 3378-3378，扩展为 3374-3378 (window_size=5)
2025-04-17 17:43:20,538 - DEBUG - 边统计: 正常边 42 条, 异常边 18 条
2025-04-17 17:43:20,586 - DEBUG - 正在保存可视化结果到 ./visual/els/neighbor_topk/mean_ratio/els-1/seg_20_3378_3378.png
2025-04-17 17:43:20,880 - INFO - 成功保存时间段 3378-3378 的可视化结果
2025-04-17 17:43:20,881 - INFO - 
正在处理时间段 22/77: 3564-3564
2025-04-17 17:43:20,881 - INFO - 该时间段的真实异常节点: {12}
2025-04-17 17:43:20,881 - INFO - 正在计算异常分数...
2025-04-17 17:43:20,881 - INFO - 检测到的异常节点: set()
2025-04-17 17:43:20,881 - INFO - 正在为时间段 3564-3564 生成可视化
2025-04-17 17:43:20,881 - INFO - 正在为时间段 3564-3564 生成异常图可视化
2025-04-17 17:43:20,881 - INFO - 单个点位异常段 3564-3564，扩展为 3560-3564 (window_size=5)
2025-04-17 17:43:20,881 - DEBUG - 边统计: 正常边 49 条, 异常边 5 条
2025-04-17 17:43:20,933 - DEBUG - 正在保存可视化结果到 ./visual/els/neighbor_topk/mean_ratio/els-1/seg_21_3564_3564.png
2025-04-17 17:43:21,227 - INFO - 成功保存时间段 3564-3564 的可视化结果
2025-04-17 17:43:21,227 - INFO - 
正在处理时间段 23/77: 3583-3584
2025-04-17 17:43:21,227 - INFO - 该时间段的真实异常节点: {12}
2025-04-17 17:43:21,227 - INFO - 正在计算异常分数...
2025-04-17 17:43:21,227 - INFO - 检测到的异常节点: set()
2025-04-17 17:43:21,227 - INFO - 正在为时间段 3583-3584 生成可视化
2025-04-17 17:43:21,227 - INFO - 正在为时间段 3583-3584 生成异常图可视化
2025-04-17 17:43:21,228 - DEBUG - 边统计: 正常边 0 条, 异常边 54 条
2025-04-17 17:43:21,278 - DEBUG - 正在保存可视化结果到 ./visual/els/neighbor_topk/mean_ratio/els-1/seg_22_3583_3584.png
2025-04-17 17:43:21,571 - INFO - 成功保存时间段 3583-3584 的可视化结果
2025-04-17 17:43:21,571 - INFO - 
正在处理时间段 24/77: 3592-3592
2025-04-17 17:43:21,572 - INFO - 该时间段的真实异常节点: {12}
2025-04-17 17:43:21,572 - INFO - 正在计算异常分数...
2025-04-17 17:43:21,572 - INFO - 检测到的异常节点: set()
2025-04-17 17:43:21,572 - INFO - 正在为时间段 3592-3592 生成可视化
2025-04-17 17:43:21,572 - INFO - 正在为时间段 3592-3592 生成异常图可视化
2025-04-17 17:43:21,572 - INFO - 单个点位异常段 3592-3592，扩展为 3588-3592 (window_size=5)
2025-04-17 17:43:21,572 - DEBUG - 边统计: 正常边 43 条, 异常边 11 条
2025-04-17 17:43:21,989 - DEBUG - 正在保存可视化结果到 ./visual/els/neighbor_topk/mean_ratio/els-1/seg_23_3592_3592.png
2025-04-17 17:43:22,288 - INFO - 成功保存时间段 3592-3592 的可视化结果
2025-04-17 17:43:22,288 - INFO - 
正在处理时间段 25/77: 3611-3611
2025-04-17 17:43:22,288 - INFO - 该时间段的真实异常节点: {12}
2025-04-17 17:43:22,288 - INFO - 正在计算异常分数...
2025-04-17 17:43:22,288 - INFO - 检测到的异常节点: set()
2025-04-17 17:43:22,288 - INFO - 正在为时间段 3611-3611 生成可视化
2025-04-17 17:43:22,288 - INFO - 正在为时间段 3611-3611 生成异常图可视化
2025-04-17 17:43:22,288 - INFO - 单个点位异常段 3611-3611，扩展为 3607-3611 (window_size=5)
2025-04-17 17:43:22,289 - DEBUG - 边统计: 正常边 54 条, 异常边 6 条
2025-04-17 17:43:22,336 - DEBUG - 正在保存可视化结果到 ./visual/els/neighbor_topk/mean_ratio/els-1/seg_24_3611_3611.png
2025-04-17 17:43:22,629 - INFO - 成功保存时间段 3611-3611 的可视化结果
2025-04-17 17:43:22,629 - INFO - 
正在处理时间段 26/77: 3646-3646
2025-04-17 17:43:22,629 - INFO - 该时间段的真实异常节点: {12}
2025-04-17 17:43:22,629 - INFO - 正在计算异常分数...
2025-04-17 17:43:22,629 - INFO - 检测到的异常节点: set()
2025-04-17 17:43:22,629 - INFO - 正在为时间段 3646-3646 生成可视化
2025-04-17 17:43:22,629 - INFO - 正在为时间段 3646-3646 生成异常图可视化
2025-04-17 17:43:22,629 - INFO - 单个点位异常段 3646-3646，扩展为 3642-3646 (window_size=5)
2025-04-17 17:43:22,630 - DEBUG - 边统计: 正常边 48 条, 异常边 6 条
2025-04-17 17:43:22,682 - DEBUG - 正在保存可视化结果到 ./visual/els/neighbor_topk/mean_ratio/els-1/seg_25_3646_3646.png
2025-04-17 17:43:22,976 - INFO - 成功保存时间段 3646-3646 的可视化结果
2025-04-17 17:43:22,976 - INFO - 
正在处理时间段 27/77: 3653-3657
2025-04-17 17:43:22,976 - INFO - 该时间段的真实异常节点: {6, 7, 8, 9, 11}
2025-04-17 17:43:22,976 - INFO - 正在计算异常分数...
2025-04-17 17:43:22,976 - INFO - 检测到的异常节点: {7, 8, np.int64(9), np.int64(10), 11, np.int64(12), np.int64(13)}
2025-04-17 17:43:22,977 - INFO - 正在为时间段 3653-3657 生成可视化
2025-04-17 17:43:22,977 - INFO - 正在为时间段 3653-3657 生成异常图可视化
2025-04-17 17:43:22,977 - DEBUG - 边统计: 正常边 34 条, 异常边 26 条
2025-04-17 17:43:23,024 - DEBUG - 正在保存可视化结果到 ./visual/els/neighbor_topk/mean_ratio/els-1/seg_26_3653_3657.png
2025-04-17 17:43:23,315 - INFO - 成功保存时间段 3653-3657 的可视化结果
2025-04-17 17:43:23,315 - INFO - 
正在处理时间段 28/77: 3896-3898
2025-04-17 17:43:23,315 - INFO - 该时间段的真实异常节点: {12}
2025-04-17 17:43:23,316 - INFO - 正在计算异常分数...
2025-04-17 17:43:23,316 - INFO - 检测到的异常节点: set()
2025-04-17 17:43:23,316 - INFO - 正在为时间段 3896-3898 生成可视化
2025-04-17 17:43:23,316 - INFO - 正在为时间段 3896-3898 生成异常图可视化
2025-04-17 17:43:23,316 - DEBUG - 边统计: 正常边 30 条, 异常边 24 条
2025-04-17 17:43:23,366 - DEBUG - 正在保存可视化结果到 ./visual/els/neighbor_topk/mean_ratio/els-1/seg_27_3896_3898.png
2025-04-17 17:43:23,658 - INFO - 成功保存时间段 3896-3898 的可视化结果
2025-04-17 17:43:23,658 - INFO - 
正在处理时间段 29/77: 4224-4239
2025-04-17 17:43:23,659 - INFO - 该时间段的真实异常节点: {6, 7, 8, 9, 10, 11}
2025-04-17 17:43:23,659 - INFO - 正在计算异常分数...
2025-04-17 17:43:23,662 - INFO - 检测到的异常节点: {2, np.int64(4), np.int64(5), np.int64(6), 7, 8, np.int64(9), np.int64(10), np.int64(12), 14, np.int64(15)}
2025-04-17 17:43:23,662 - INFO - 正在为时间段 4224-4239 生成可视化
2025-04-17 17:43:23,662 - INFO - 正在为时间段 4224-4239 生成异常图可视化
2025-04-17 17:43:23,662 - DEBUG - 边统计: 正常边 60 条, 异常边 0 条
2025-04-17 17:43:23,710 - DEBUG - 正在保存可视化结果到 ./visual/els/neighbor_topk/mean_ratio/els-1/seg_28_4224_4239.png
2025-04-17 17:43:24,003 - INFO - 成功保存时间段 4224-4239 的可视化结果
