2025-05-07 19:07:31,107 - INFO - 
 Starting experiment with config: ExperimentConfig(dataset='machine', window_size=5, score_thresholds=array([0. , 0.5, 1. , 1.5, 2. , 2.5, 3. , 3.5, 4. , 4.5, 5. , 5.5, 6. ,
       6.5, 7. ]), topk_range=range(1, 10), corr_threshold_range=array([0. , 0. , 0.1, 0.2, 0.2, 0.2, 0.3, 0.4, 0.4, 0.4, 0.5, 0.6, 0.6,
       0.6]), neighbor_selection='corr_threshold', score_modes=['strict_deviation'], data_dir='./data/processed', label_dir='./data/interpretation_label', log_dir='./log/machine/neighbor_corr_threshold', visual_dir='./visual/machine/neighbor_corr_threshold', num_workers=36, gif_duration=500)
2025-05-07 19:07:31,108 - INFO - 当前评分模式: ['strict_deviation']
2025-05-07 19:07:31,108 - INFO - 
==================================================
2025-05-07 19:07:31,108 - INFO - 开始执行网格搜索...
2025-05-07 19:07:31,112 - INFO - [machine-1-1] Starting grid search...
2025-05-07 19:08:23,221 - INFO - [machine-1-1.txt] mode=strict_deviation, corr_threshold=0.0, threshold=0.0, P=0.4333, R=0.8228, F1=0.5677
2025-05-07 19:11:43,011 - INFO - [machine-1-1.txt] mode=strict_deviation, corr_threshold=0.5, threshold=4.0, P=0.4706, R=0.7089, F1=0.5657
2025-05-07 19:11:43,011 - INFO - [machine-1-1.txt] mode=strict_deviation, corr_threshold=0.5, threshold=4.5, P=0.4741, R=0.6962, F1=0.5641
2025-05-07 19:11:43,251 - INFO - [machine-1-1.txt] mode=strict_deviation, corr_threshold=0.5, threshold=5.0, P=0.4741, R=0.6962, F1=0.5641
2025-05-07 19:11:43,659 - INFO - [machine-1-1.txt] mode=strict_deviation, corr_threshold=0.5, threshold=5.5, P=0.4741, R=0.6962, F1=0.5641
2025-05-07 19:11:45,361 - INFO - [machine-1-1.txt] mode=strict_deviation, corr_threshold=0.5, threshold=6.0, P=0.4741, R=0.6962, F1=0.5641
2025-05-07 19:11:45,885 - INFO - [machine-1-1.txt] mode=strict_deviation, corr_threshold=0.5, threshold=6.5, P=0.4649, R=0.6709, F1=0.5492
2025-05-07 19:11:45,886 - INFO - [machine-1-1.txt] mode=strict_deviation, corr_threshold=0.5, threshold=7.0, P=0.4602, R=0.6582, F1=0.5417
2025-05-07 19:11:47,113 - INFO - [machine-1-1.txt] mode=strict_deviation, corr_threshold=0.6, threshold=0.0, P=0.4286, R=0.5696, F1=0.4891
2025-05-07 19:11:47,114 - INFO - [machine-1-1.txt] mode=strict_deviation, corr_threshold=0.6, threshold=0.5, P=0.4286, R=0.5696, F1=0.4891
2025-05-07 19:11:47,114 - INFO - [machine-1-1.txt] mode=strict_deviation, corr_threshold=0.6, threshold=1.0, P=0.4369, R=0.5696, F1=0.4945
2025-05-07 19:11:47,114 - INFO - [machine-1-1.txt] mode=strict_deviation, corr_threshold=0.6, threshold=1.5, P=0.4343, R=0.5443, F1=0.4831
2025-05-07 19:11:47,209 - INFO - [machine-1-1.txt] mode=strict_deviation, corr_threshold=0.6, threshold=2.0, P=0.4343, R=0.5443, F1=0.4831
2025-05-07 19:11:47,675 - INFO - [machine-1-1.txt] mode=strict_deviation, corr_threshold=0.6, threshold=2.5, P=0.4526, R=0.5443, F1=0.4943
2025-05-07 19:11:47,676 - INFO - [machine-1-1.txt] mode=strict_deviation, corr_threshold=0.6, threshold=3.0, P=0.4624, R=0.5443, F1=0.5000
2025-05-07 19:11:47,676 - INFO - [machine-1-1.txt] mode=strict_deviation, corr_threshold=0.6, threshold=3.5, P=0.4624, R=0.5443, F1=0.5000
2025-05-07 19:11:48,697 - INFO - [machine-1-1.txt] mode=strict_deviation, corr_threshold=0.6, threshold=4.0, P=0.4624, R=0.5443, F1=0.5000
2025-05-07 19:11:49,326 - INFO - [machine-1-1.txt] mode=strict_deviation, corr_threshold=0.6, threshold=4.5, P=0.4725, R=0.5443, F1=0.5059
2025-05-07 19:11:50,058 - INFO - [machine-1-1.txt] mode=strict_deviation, corr_threshold=0.6, threshold=5.0, P=0.4607, R=0.5190, F1=0.4881
2025-05-07 19:11:50,709 - INFO - [machine-1-1.txt] mode=strict_deviation, corr_threshold=0.6, threshold=5.5, P=0.4483, R=0.4937, F1=0.4699
2025-05-07 19:11:53,421 - INFO - [machine-1-1.txt] mode=strict_deviation, corr_threshold=0.6, threshold=6.0, P=0.4483, R=0.4937, F1=0.4699
2025-05-07 19:11:53,448 - INFO - [machine-1-1.txt] mode=strict_deviation, corr_threshold=0.6, threshold=6.5, P=0.4217, R=0.4430, F1=0.4321
2025-05-07 19:11:53,448 - INFO - [machine-1-1.txt] mode=strict_deviation, corr_threshold=0.6, threshold=7.0, P=0.3924, R=0.3924, F1=0.3924
2025-05-07 19:12:08,299 - INFO - [machine-1-1.txt] mode=strict_deviation, corr_threshold=0.6, threshold=0.0, P=0.4286, R=0.5696, F1=0.4891
2025-05-07 19:12:09,543 - INFO - [machine-1-1.txt] mode=strict_deviation, corr_threshold=0.6, threshold=0.5, P=0.4286, R=0.5696, F1=0.4891
2025-05-07 19:12:16,229 - INFO - [machine-1-1.txt] mode=strict_deviation, corr_threshold=0.6, threshold=1.0, P=0.4369, R=0.5696, F1=0.4945
2025-05-07 19:12:26,087 - INFO - [machine-1-1.txt] mode=strict_deviation, corr_threshold=0.6, threshold=1.5, P=0.4343, R=0.5443, F1=0.4831
2025-05-07 19:12:26,088 - INFO - [machine-1-1.txt] mode=strict_deviation, corr_threshold=0.6, threshold=2.0, P=0.4343, R=0.5443, F1=0.4831
2025-05-07 19:12:26,088 - INFO - [machine-1-1.txt] mode=strict_deviation, corr_threshold=0.6, threshold=2.5, P=0.4526, R=0.5443, F1=0.4943
2025-05-07 19:12:26,088 - INFO - [machine-1-1.txt] mode=strict_deviation, corr_threshold=0.6, threshold=3.0, P=0.4624, R=0.5443, F1=0.5000
2025-05-07 19:12:26,088 - INFO - [machine-1-1.txt] mode=strict_deviation, corr_threshold=0.6, threshold=3.5, P=0.4624, R=0.5443, F1=0.5000
2025-05-07 19:12:26,088 - INFO - [machine-1-1.txt] mode=strict_deviation, corr_threshold=0.6, threshold=4.0, P=0.4624, R=0.5443, F1=0.5000
2025-05-07 19:12:31,356 - INFO - [machine-1-1.txt] mode=strict_deviation, corr_threshold=0.6, threshold=4.5, P=0.4725, R=0.5443, F1=0.5059
2025-05-07 19:12:31,357 - INFO - [machine-1-1.txt] mode=strict_deviation, corr_threshold=0.6, threshold=5.0, P=0.4607, R=0.5190, F1=0.4881
2025-05-07 19:12:31,357 - INFO - [machine-1-1.txt] mode=strict_deviation, corr_threshold=0.6, threshold=5.5, P=0.4483, R=0.4937, F1=0.4699
2025-05-07 19:12:31,357 - INFO - [machine-1-1.txt] mode=strict_deviation, corr_threshold=0.6, threshold=6.0, P=0.4483, R=0.4937, F1=0.4699
2025-05-07 19:12:32,183 - INFO - [machine-1-1.txt] mode=strict_deviation, corr_threshold=0.6, threshold=6.5, P=0.4217, R=0.4430, F1=0.4321
2025-05-07 19:12:32,183 - INFO - [machine-1-1.txt] mode=strict_deviation, corr_threshold=0.6, threshold=7.0, P=0.3924, R=0.3924, F1=0.3924
2025-05-07 19:12:32,183 - INFO - [machine-1-1.txt] mode=strict_deviation, corr_threshold=0.6, threshold=0.0, P=0.4286, R=0.5696, F1=0.4891
2025-05-07 19:12:32,560 - INFO - [machine-1-1.txt] mode=strict_deviation, corr_threshold=0.6, threshold=0.5, P=0.4286, R=0.5696, F1=0.4891
2025-05-07 19:12:32,561 - INFO - [machine-1-1.txt] mode=strict_deviation, corr_threshold=0.6, threshold=1.0, P=0.4369, R=0.5696, F1=0.4945
2025-05-07 19:12:32,561 - INFO - [machine-1-1.txt] mode=strict_deviation, corr_threshold=0.6, threshold=1.5, P=0.4343, R=0.5443, F1=0.4831
2025-05-07 19:12:32,562 - INFO - [machine-1-1.txt] mode=strict_deviation, corr_threshold=0.6, threshold=2.0, P=0.4343, R=0.5443, F1=0.4831
2025-05-07 19:12:32,562 - INFO - [machine-1-1.txt] mode=strict_deviation, corr_threshold=0.6, threshold=2.5, P=0.4526, R=0.5443, F1=0.4943
2025-05-07 19:12:32,562 - INFO - [machine-1-1.txt] mode=strict_deviation, corr_threshold=0.6, threshold=3.0, P=0.4624, R=0.5443, F1=0.5000
2025-05-07 19:12:32,562 - INFO - [machine-1-1.txt] mode=strict_deviation, corr_threshold=0.6, threshold=3.5, P=0.4624, R=0.5443, F1=0.5000
2025-05-07 19:12:32,562 - INFO - [machine-1-1.txt] mode=strict_deviation, corr_threshold=0.6, threshold=4.0, P=0.4624, R=0.5443, F1=0.5000
2025-05-07 19:12:32,562 - INFO - [machine-1-1.txt] mode=strict_deviation, corr_threshold=0.6, threshold=4.5, P=0.4725, R=0.5443, F1=0.5059
2025-05-07 19:12:32,563 - INFO - [machine-1-1.txt] mode=strict_deviation, corr_threshold=0.6, threshold=5.0, P=0.4607, R=0.5190, F1=0.4881
2025-05-07 19:12:32,563 - INFO - [machine-1-1.txt] mode=strict_deviation, corr_threshold=0.6, threshold=5.5, P=0.4483, R=0.4937, F1=0.4699
2025-05-07 19:12:32,563 - INFO - [machine-1-1.txt] mode=strict_deviation, corr_threshold=0.6, threshold=6.0, P=0.4483, R=0.4937, F1=0.4699
2025-05-07 19:12:32,563 - INFO - [machine-1-1.txt] mode=strict_deviation, corr_threshold=0.6, threshold=6.5, P=0.4217, R=0.4430, F1=0.4321
2025-05-07 19:12:32,563 - INFO - [machine-1-1.txt] mode=strict_deviation, corr_threshold=0.6, threshold=7.0, P=0.3924, R=0.3924, F1=0.3924
2025-05-07 19:12:32,673 - INFO - [machine-1-7] Starting grid search...
2025-05-07 19:13:16,822 - INFO - [machine-1-7.txt] mode=strict_deviation, corr_threshold=0.0, threshold=0.0, P=0.3825, R=0.9769, F1=0.5498
2025-05-07 19:13:34,430 - INFO - [machine-1-7.txt] mode=strict_deviation, corr_threshold=0.0, threshold=0.5, P=0.3932, R=0.9769, F1=0.5607
2025-05-07 19:13:34,430 - INFO - [machine-1-7.txt] mode=strict_deviation, corr_threshold=0.0, threshold=1.0, P=0.4084, R=0.9769, F1=0.5760
2025-05-07 19:13:43,604 - INFO - [machine-1-7.txt] mode=strict_deviation, corr_threshold=0.0, threshold=1.5, P=0.4123, R=0.9769, F1=0.5799
2025-05-07 19:13:43,605 - INFO - [machine-1-7.txt] mode=strict_deviation, corr_threshold=0.0, threshold=2.0, P=0.4164, R=0.9769, F1=0.5839
2025-05-07 19:13:43,605 - INFO - [machine-1-7.txt] mode=strict_deviation, corr_threshold=0.0, threshold=2.5, P=0.4178, R=0.9769, F1=0.5853
2025-05-07 19:13:43,605 - INFO - [machine-1-7.txt] mode=strict_deviation, corr_threshold=0.0, threshold=3.0, P=0.4153, R=0.9615, F1=0.5800
2025-05-07 19:13:43,606 - INFO - [machine-1-7.txt] mode=strict_deviation, corr_threshold=0.0, threshold=3.5, P=0.4167, R=0.9615, F1=0.5814
2025-05-07 19:13:43,606 - INFO - [machine-1-7.txt] mode=strict_deviation, corr_threshold=0.0, threshold=4.0, P=0.4147, R=0.9538, F1=0.5781
2025-05-07 19:13:43,606 - INFO - [machine-1-7.txt] mode=strict_deviation, corr_threshold=0.0, threshold=4.5, P=0.4175, R=0.9538, F1=0.5808
2025-05-07 19:13:43,606 - INFO - [machine-1-7.txt] mode=strict_deviation, corr_threshold=0.0, threshold=5.0, P=0.4189, R=0.9538, F1=0.5822
2025-05-07 19:13:43,606 - INFO - [machine-1-7.txt] mode=strict_deviation, corr_threshold=0.0, threshold=5.5, P=0.4198, R=0.9462, F1=0.5816
2025-05-07 19:13:43,606 - INFO - [machine-1-7.txt] mode=strict_deviation, corr_threshold=0.0, threshold=6.0, P=0.4212, R=0.9462, F1=0.5829
2025-05-07 19:13:43,606 - INFO - [machine-1-7.txt] mode=strict_deviation, corr_threshold=0.0, threshold=6.5, P=0.4221, R=0.9385, F1=0.5823
2025-05-07 19:13:43,606 - INFO - [machine-1-7.txt] mode=strict_deviation, corr_threshold=0.0, threshold=7.0, P=0.4231, R=0.9308, F1=0.5817
2025-05-07 19:13:43,606 - INFO - [machine-1-7.txt] mode=strict_deviation, corr_threshold=0.0, threshold=0.0, P=0.3825, R=0.9769, F1=0.5498
2025-05-07 19:13:43,606 - INFO - [machine-1-7.txt] mode=strict_deviation, corr_threshold=0.0, threshold=0.5, P=0.3932, R=0.9769, F1=0.5607
2025-05-07 19:13:43,606 - INFO - [machine-1-7.txt] mode=strict_deviation, corr_threshold=0.0, threshold=1.0, P=0.4084, R=0.9769, F1=0.5760
2025-05-07 19:13:43,606 - INFO - [machine-1-7.txt] mode=strict_deviation, corr_threshold=0.0, threshold=1.5, P=0.4123, R=0.9769, F1=0.5799
2025-05-07 19:13:43,606 - INFO - [machine-1-7.txt] mode=strict_deviation, corr_threshold=0.0, threshold=2.0, P=0.4164, R=0.9769, F1=0.5839
2025-05-07 19:13:43,606 - INFO - [machine-1-7.txt] mode=strict_deviation, corr_threshold=0.0, threshold=2.5, P=0.4178, R=0.9769, F1=0.5853
2025-05-07 19:13:43,607 - INFO - [machine-1-7.txt] mode=strict_deviation, corr_threshold=0.0, threshold=3.0, P=0.4153, R=0.9615, F1=0.5800
2025-05-07 19:13:43,607 - INFO - [machine-1-7.txt] mode=strict_deviation, corr_threshold=0.0, threshold=3.5, P=0.4167, R=0.9615, F1=0.5814
2025-05-07 19:13:43,607 - INFO - [machine-1-7.txt] mode=strict_deviation, corr_threshold=0.0, threshold=4.0, P=0.4147, R=0.9538, F1=0.5781
2025-05-07 19:13:43,607 - INFO - [machine-1-7.txt] mode=strict_deviation, corr_threshold=0.0, threshold=4.5, P=0.4175, R=0.9538, F1=0.5808
2025-05-07 19:13:43,607 - INFO - [machine-1-7.txt] mode=strict_deviation, corr_threshold=0.0, threshold=5.0, P=0.4189, R=0.9538, F1=0.5822
2025-05-07 19:13:43,607 - INFO - [machine-1-7.txt] mode=strict_deviation, corr_threshold=0.0, threshold=5.5, P=0.4198, R=0.9462, F1=0.5816
2025-05-07 19:13:43,607 - INFO - [machine-1-7.txt] mode=strict_deviation, corr_threshold=0.0, threshold=6.0, P=0.4212, R=0.9462, F1=0.5829
2025-05-07 19:13:43,607 - INFO - [machine-1-7.txt] mode=strict_deviation, corr_threshold=0.0, threshold=6.5, P=0.4221, R=0.9385, F1=0.5823
2025-05-07 19:13:44,244 - INFO - [machine-1-7.txt] mode=strict_deviation, corr_threshold=0.0, threshold=7.0, P=0.4231, R=0.9308, F1=0.5817
2025-05-07 19:13:44,244 - INFO - [machine-1-7.txt] mode=strict_deviation, corr_threshold=0.1, threshold=0.0, P=0.3825, R=0.9769, F1=0.5498
2025-05-07 19:13:44,245 - INFO - [machine-1-7.txt] mode=strict_deviation, corr_threshold=0.1, threshold=0.5, P=0.3932, R=0.9769, F1=0.5607
2025-05-07 19:13:44,245 - INFO - [machine-1-7.txt] mode=strict_deviation, corr_threshold=0.1, threshold=1.0, P=0.4084, R=0.9769, F1=0.5760
2025-05-07 19:13:44,245 - INFO - [machine-1-7.txt] mode=strict_deviation, corr_threshold=0.1, threshold=1.5, P=0.4123, R=0.9769, F1=0.5799
2025-05-07 19:13:44,245 - INFO - [machine-1-7.txt] mode=strict_deviation, corr_threshold=0.1, threshold=2.0, P=0.4164, R=0.9769, F1=0.5839
2025-05-07 19:13:44,245 - INFO - [machine-1-7.txt] mode=strict_deviation, corr_threshold=0.1, threshold=2.5, P=0.4178, R=0.9769, F1=0.5853
2025-05-07 19:13:46,519 - INFO - [machine-1-7.txt] mode=strict_deviation, corr_threshold=0.1, threshold=3.0, P=0.4153, R=0.9615, F1=0.5800
2025-05-07 19:13:48,099 - INFO - [machine-1-7.txt] mode=strict_deviation, corr_threshold=0.1, threshold=3.5, P=0.4167, R=0.9615, F1=0.5814
2025-05-07 19:13:50,403 - INFO - [machine-1-7.txt] mode=strict_deviation, corr_threshold=0.1, threshold=4.0, P=0.4147, R=0.9538, F1=0.5781
2025-05-07 19:14:00,561 - INFO - [machine-1-7.txt] mode=strict_deviation, corr_threshold=0.1, threshold=4.5, P=0.4175, R=0.9538, F1=0.5808
2025-05-07 19:14:00,562 - INFO - [machine-1-7.txt] mode=strict_deviation, corr_threshold=0.1, threshold=5.0, P=0.4189, R=0.9538, F1=0.5822
2025-05-07 19:14:00,562 - INFO - [machine-1-7.txt] mode=strict_deviation, corr_threshold=0.1, threshold=5.5, P=0.4198, R=0.9462, F1=0.5816
2025-05-07 19:14:00,562 - INFO - [machine-1-7.txt] mode=strict_deviation, corr_threshold=0.1, threshold=6.0, P=0.4212, R=0.9462, F1=0.5829
2025-05-07 19:14:00,562 - INFO - [machine-1-7.txt] mode=strict_deviation, corr_threshold=0.1, threshold=6.5, P=0.4221, R=0.9385, F1=0.5823
2025-05-07 19:14:03,167 - INFO - [machine-1-7.txt] mode=strict_deviation, corr_threshold=0.1, threshold=7.0, P=0.4231, R=0.9308, F1=0.5817
2025-05-07 19:14:10,409 - INFO - [machine-1-7.txt] mode=strict_deviation, corr_threshold=0.2, threshold=0.0, P=0.3825, R=0.9769, F1=0.5498
2025-05-07 19:14:10,410 - INFO - [machine-1-7.txt] mode=strict_deviation, corr_threshold=0.2, threshold=0.5, P=0.3932, R=0.9769, F1=0.5607
2025-05-07 19:14:10,410 - INFO - [machine-1-7.txt] mode=strict_deviation, corr_threshold=0.2, threshold=1.0, P=0.4084, R=0.9769, F1=0.5760
2025-05-07 19:14:10,410 - INFO - [machine-1-7.txt] mode=strict_deviation, corr_threshold=0.2, threshold=1.5, P=0.4123, R=0.9769, F1=0.5799
2025-05-07 19:14:10,410 - INFO - [machine-1-7.txt] mode=strict_deviation, corr_threshold=0.2, threshold=2.0, P=0.4164, R=0.9769, F1=0.5839
2025-05-07 19:14:10,410 - INFO - [machine-1-7.txt] mode=strict_deviation, corr_threshold=0.2, threshold=2.5, P=0.4178, R=0.9769, F1=0.5853
2025-05-07 19:14:10,410 - INFO - [machine-1-7.txt] mode=strict_deviation, corr_threshold=0.2, threshold=3.0, P=0.4153, R=0.9615, F1=0.5800
2025-05-07 19:14:10,410 - INFO - [machine-1-7.txt] mode=strict_deviation, corr_threshold=0.2, threshold=3.5, P=0.4167, R=0.9615, F1=0.5814
2025-05-07 19:14:10,410 - INFO - [machine-1-7.txt] mode=strict_deviation, corr_threshold=0.2, threshold=4.0, P=0.4147, R=0.9538, F1=0.5781
2025-05-07 19:14:14,539 - INFO - [machine-1-7.txt] mode=strict_deviation, corr_threshold=0.2, threshold=4.5, P=0.4175, R=0.9538, F1=0.5808
2025-05-07 19:14:19,826 - INFO - [machine-1-7.txt] mode=strict_deviation, corr_threshold=0.2, threshold=5.0, P=0.4189, R=0.9538, F1=0.5822
2025-05-07 19:14:34,621 - INFO - [machine-1-7.txt] mode=strict_deviation, corr_threshold=0.2, threshold=5.5, P=0.4198, R=0.9462, F1=0.5816
2025-05-07 19:14:42,744 - INFO - [machine-1-7.txt] mode=strict_deviation, corr_threshold=0.2, threshold=6.0, P=0.4212, R=0.9462, F1=0.5829
2025-05-07 19:14:42,745 - INFO - [machine-1-7.txt] mode=strict_deviation, corr_threshold=0.2, threshold=6.5, P=0.4221, R=0.9385, F1=0.5823
2025-05-07 19:14:42,745 - INFO - [machine-1-7.txt] mode=strict_deviation, corr_threshold=0.2, threshold=7.0, P=0.4231, R=0.9308, F1=0.5817
2025-05-07 19:14:42,745 - INFO - [machine-1-7.txt] mode=strict_deviation, corr_threshold=0.2, threshold=0.0, P=0.3825, R=0.9769, F1=0.5498
2025-05-07 19:14:42,745 - INFO - [machine-1-7.txt] mode=strict_deviation, corr_threshold=0.2, threshold=0.5, P=0.3932, R=0.9769, F1=0.5607
2025-05-07 19:14:42,745 - INFO - [machine-1-7.txt] mode=strict_deviation, corr_threshold=0.2, threshold=1.0, P=0.4084, R=0.9769, F1=0.5760
2025-05-07 19:14:50,518 - INFO - [machine-1-7.txt] mode=strict_deviation, corr_threshold=0.2, threshold=1.5, P=0.4123, R=0.9769, F1=0.5799
2025-05-07 19:14:51,950 - INFO - [machine-1-7.txt] mode=strict_deviation, corr_threshold=0.2, threshold=2.0, P=0.4164, R=0.9769, F1=0.5839
2025-05-07 19:14:52,529 - INFO - [machine-1-7.txt] mode=strict_deviation, corr_threshold=0.2, threshold=2.5, P=0.4178, R=0.9769, F1=0.5853
2025-05-07 19:14:52,529 - INFO - [machine-1-7.txt] mode=strict_deviation, corr_threshold=0.2, threshold=3.0, P=0.4153, R=0.9615, F1=0.5800
2025-05-07 19:14:52,557 - INFO - [machine-1-7.txt] mode=strict_deviation, corr_threshold=0.2, threshold=3.5, P=0.4167, R=0.9615, F1=0.5814
2025-05-07 19:14:52,558 - INFO - [machine-1-7.txt] mode=strict_deviation, corr_threshold=0.2, threshold=4.0, P=0.4147, R=0.9538, F1=0.5781
2025-05-07 19:14:52,558 - INFO - [machine-1-7.txt] mode=strict_deviation, corr_threshold=0.2, threshold=4.5, P=0.4175, R=0.9538, F1=0.5808
2025-05-07 19:14:52,558 - INFO - [machine-1-7.txt] mode=strict_deviation, corr_threshold=0.2, threshold=5.0, P=0.4189, R=0.9538, F1=0.5822
2025-05-07 19:14:52,558 - INFO - [machine-1-7.txt] mode=strict_deviation, corr_threshold=0.2, threshold=5.5, P=0.4198, R=0.9462, F1=0.5816
2025-05-07 19:14:52,558 - INFO - [machine-1-7.txt] mode=strict_deviation, corr_threshold=0.2, threshold=6.0, P=0.4212, R=0.9462, F1=0.5829
2025-05-07 19:14:54,548 - INFO - [machine-1-7.txt] mode=strict_deviation, corr_threshold=0.2, threshold=6.5, P=0.4221, R=0.9385, F1=0.5823
2025-05-07 19:14:54,548 - INFO - [machine-1-7.txt] mode=strict_deviation, corr_threshold=0.2, threshold=7.0, P=0.4231, R=0.9308, F1=0.5817
2025-05-07 19:14:54,549 - INFO - [machine-1-7.txt] mode=strict_deviation, corr_threshold=0.2, threshold=0.0, P=0.3825, R=0.9769, F1=0.5498
2025-05-07 19:14:54,549 - INFO - [machine-1-7.txt] mode=strict_deviation, corr_threshold=0.2, threshold=0.5, P=0.3932, R=0.9769, F1=0.5607
2025-05-07 19:14:54,549 - INFO - [machine-1-7.txt] mode=strict_deviation, corr_threshold=0.2, threshold=1.0, P=0.4084, R=0.9769, F1=0.5760
2025-05-07 19:14:54,549 - INFO - [machine-1-7.txt] mode=strict_deviation, corr_threshold=0.2, threshold=1.5, P=0.4123, R=0.9769, F1=0.5799
2025-05-07 19:14:54,549 - INFO - [machine-1-7.txt] mode=strict_deviation, corr_threshold=0.2, threshold=2.0, P=0.4164, R=0.9769, F1=0.5839
2025-05-07 19:14:54,549 - INFO - [machine-1-7.txt] mode=strict_deviation, corr_threshold=0.2, threshold=2.5, P=0.4178, R=0.9769, F1=0.5853
2025-05-07 19:14:54,549 - INFO - [machine-1-7.txt] mode=strict_deviation, corr_threshold=0.2, threshold=3.0, P=0.4153, R=0.9615, F1=0.5800
2025-05-07 19:14:54,549 - INFO - [machine-1-7.txt] mode=strict_deviation, corr_threshold=0.2, threshold=3.5, P=0.4167, R=0.9615, F1=0.5814
2025-05-07 19:14:59,958 - INFO - [machine-1-7.txt] mode=strict_deviation, corr_threshold=0.2, threshold=4.0, P=0.4147, R=0.9538, F1=0.5781
2025-05-07 19:14:59,959 - INFO - [machine-1-7.txt] mode=strict_deviation, corr_threshold=0.2, threshold=4.5, P=0.4175, R=0.9538, F1=0.5808
2025-05-07 19:14:59,959 - INFO - [machine-1-7.txt] mode=strict_deviation, corr_threshold=0.2, threshold=5.0, P=0.4189, R=0.9538, F1=0.5822
2025-05-07 19:14:59,959 - INFO - [machine-1-7.txt] mode=strict_deviation, corr_threshold=0.2, threshold=5.5, P=0.4198, R=0.9462, F1=0.5816
2025-05-07 19:15:03,565 - INFO - [machine-1-7.txt] mode=strict_deviation, corr_threshold=0.2, threshold=6.0, P=0.4212, R=0.9462, F1=0.5829
2025-05-07 19:15:03,565 - INFO - [machine-1-7.txt] mode=strict_deviation, corr_threshold=0.2, threshold=6.5, P=0.4221, R=0.9385, F1=0.5823
2025-05-07 19:15:17,048 - INFO - [machine-1-7.txt] mode=strict_deviation, corr_threshold=0.2, threshold=7.0, P=0.4231, R=0.9308, F1=0.5817
2025-05-07 19:15:17,049 - INFO - [machine-1-7.txt] mode=strict_deviation, corr_threshold=0.3, threshold=0.0, P=0.3825, R=0.9769, F1=0.5498
2025-05-07 19:15:17,049 - INFO - [machine-1-7.txt] mode=strict_deviation, corr_threshold=0.3, threshold=0.5, P=0.3932, R=0.9769, F1=0.5607
2025-05-07 19:15:17,049 - INFO - [machine-1-7.txt] mode=strict_deviation, corr_threshold=0.3, threshold=1.0, P=0.4084, R=0.9769, F1=0.5760
2025-05-07 19:15:17,049 - INFO - [machine-1-7.txt] mode=strict_deviation, corr_threshold=0.3, threshold=1.5, P=0.4123, R=0.9769, F1=0.5799
2025-05-07 19:15:17,050 - INFO - [machine-1-7.txt] mode=strict_deviation, corr_threshold=0.3, threshold=2.0, P=0.4164, R=0.9769, F1=0.5839
2025-05-07 19:15:17,050 - INFO - [machine-1-7.txt] mode=strict_deviation, corr_threshold=0.3, threshold=2.5, P=0.4178, R=0.9769, F1=0.5853
2025-05-07 19:15:17,050 - INFO - [machine-1-7.txt] mode=strict_deviation, corr_threshold=0.3, threshold=3.0, P=0.4153, R=0.9615, F1=0.5800
2025-05-07 19:15:17,050 - INFO - [machine-1-7.txt] mode=strict_deviation, corr_threshold=0.3, threshold=3.5, P=0.4167, R=0.9615, F1=0.5814
2025-05-07 19:15:17,050 - INFO - [machine-1-7.txt] mode=strict_deviation, corr_threshold=0.3, threshold=4.0, P=0.4147, R=0.9538, F1=0.5781
2025-05-07 19:15:25,757 - INFO - [machine-1-7.txt] mode=strict_deviation, corr_threshold=0.3, threshold=4.5, P=0.4155, R=0.9462, F1=0.5775
2025-05-07 19:15:25,758 - INFO - [machine-1-7.txt] mode=strict_deviation, corr_threshold=0.3, threshold=5.0, P=0.4169, R=0.9462, F1=0.5788
2025-05-07 19:15:25,758 - INFO - [machine-1-7.txt] mode=strict_deviation, corr_threshold=0.3, threshold=5.5, P=0.4198, R=0.9462, F1=0.5816
2025-05-07 19:15:41,509 - INFO - [machine-1-7.txt] mode=strict_deviation, corr_threshold=0.3, threshold=6.0, P=0.4212, R=0.9462, F1=0.5829
2025-05-07 19:15:41,510 - INFO - [machine-1-7.txt] mode=strict_deviation, corr_threshold=0.3, threshold=6.5, P=0.4221, R=0.9385, F1=0.5823
2025-05-07 19:15:41,510 - INFO - [machine-1-7.txt] mode=strict_deviation, corr_threshold=0.3, threshold=7.0, P=0.4231, R=0.9308, F1=0.5817
2025-05-07 19:15:41,510 - INFO - [machine-1-7.txt] mode=strict_deviation, corr_threshold=0.4, threshold=0.0, P=0.3825, R=0.9769, F1=0.5498
2025-05-07 19:15:41,510 - INFO - [machine-1-7.txt] mode=strict_deviation, corr_threshold=0.4, threshold=0.5, P=0.3987, R=0.9692, F1=0.5650
2025-05-07 19:15:41,510 - INFO - [machine-1-7.txt] mode=strict_deviation, corr_threshold=0.4, threshold=1.0, P=0.4104, R=0.9692, F1=0.5767
2025-05-07 19:15:41,510 - INFO - [machine-1-7.txt] mode=strict_deviation, corr_threshold=0.4, threshold=1.5, P=0.4131, R=0.9692, F1=0.5793
2025-05-07 19:15:41,510 - INFO - [machine-1-7.txt] mode=strict_deviation, corr_threshold=0.4, threshold=2.0, P=0.4172, R=0.9692, F1=0.5833
2025-05-07 19:15:41,510 - INFO - [machine-1-7.txt] mode=strict_deviation, corr_threshold=0.4, threshold=2.5, P=0.4200, R=0.9692, F1=0.5860
