2025-05-07 21:29:30,803 - INFO - 
 Starting experiment with config: ExperimentConfig(dataset='machine', window_size=5, score_thresholds=array([0. , 0.5, 1. , 1.5, 2. , 2.5, 3. , 3.5, 4. , 4.5, 5. , 5.5, 6. ,
       6.5, 7. ]), topk_range=range(1, 10), corr_threshold_range=array([0. , 0. , 0.1, 0.2, 0.2, 0.2, 0.3, 0.4, 0.4, 0.4, 0.5, 0.6, 0.6,
       0.6]), neighbor_selection='corr_threshold', score_modes=['mean_ratio'], data_dir='./data/processed', label_dir='./data/interpretation_label', log_dir='./log/machine/neighbor_corr_threshold', visual_dir='./visual/machine/neighbor_corr_threshold', num_workers=36, gif_duration=500)
2025-05-07 21:29:30,803 - INFO - 当前评分模式: ['mean_ratio']
2025-05-07 21:29:30,803 - INFO - 
==================================================
2025-05-07 21:29:30,803 - INFO - 开始执行网格搜索...
2025-05-07 21:29:30,809 - INFO - [machine-1-1] Starting grid search...
2025-05-07 21:30:31,963 - INFO - [machine-1-1.txt] mode=mean_ratio, corr_threshold=0.0, threshold=0.0, P=0.4333, R=0.8228, F1=0.5677
2025-05-07 21:33:12,203 - INFO - [machine-1-1.txt] mode=mean_ratio, corr_threshold=0.5, threshold=4.0, P=0.4385, R=0.7215, F1=0.5455
2025-05-07 21:33:17,074 - INFO - [machine-1-1.txt] mode=mean_ratio, corr_threshold=0.5, threshold=4.5, P=0.4385, R=0.7215, F1=0.5455
2025-05-07 21:33:17,074 - INFO - [machine-1-1.txt] mode=mean_ratio, corr_threshold=0.5, threshold=5.0, P=0.4385, R=0.7215, F1=0.5455
2025-05-07 21:33:18,075 - INFO - [machine-1-1.txt] mode=mean_ratio, corr_threshold=0.5, threshold=5.5, P=0.4385, R=0.7215, F1=0.5455
2025-05-07 21:33:18,346 - INFO - [machine-1-1.txt] mode=mean_ratio, corr_threshold=0.5, threshold=6.0, P=0.4385, R=0.7215, F1=0.5455
2025-05-07 21:33:20,001 - INFO - [machine-1-1.txt] mode=mean_ratio, corr_threshold=0.5, threshold=6.5, P=0.4385, R=0.7215, F1=0.5455
2025-05-07 21:33:20,002 - INFO - [machine-1-1.txt] mode=mean_ratio, corr_threshold=0.5, threshold=7.0, P=0.4385, R=0.7215, F1=0.5455
2025-05-07 21:33:21,696 - INFO - [machine-1-1.txt] mode=mean_ratio, corr_threshold=0.6, threshold=0.0, P=0.4286, R=0.5696, F1=0.4891
2025-05-07 21:33:21,697 - INFO - [machine-1-1.txt] mode=mean_ratio, corr_threshold=0.6, threshold=0.5, P=0.4286, R=0.5696, F1=0.4891
2025-05-07 21:33:22,388 - INFO - [machine-1-1.txt] mode=mean_ratio, corr_threshold=0.6, threshold=1.0, P=0.4286, R=0.5696, F1=0.4891
2025-05-07 21:33:22,858 - INFO - [machine-1-1.txt] mode=mean_ratio, corr_threshold=0.6, threshold=1.5, P=0.4286, R=0.5696, F1=0.4891
2025-05-07 21:33:22,859 - INFO - [machine-1-1.txt] mode=mean_ratio, corr_threshold=0.6, threshold=2.0, P=0.4286, R=0.5696, F1=0.4891
2025-05-07 21:33:25,381 - INFO - [machine-1-1.txt] mode=mean_ratio, corr_threshold=0.6, threshold=2.5, P=0.4286, R=0.5696, F1=0.4891
2025-05-07 21:33:25,381 - INFO - [machine-1-1.txt] mode=mean_ratio, corr_threshold=0.6, threshold=3.0, P=0.4286, R=0.5696, F1=0.4891
2025-05-07 21:33:25,381 - INFO - [machine-1-1.txt] mode=mean_ratio, corr_threshold=0.6, threshold=3.5, P=0.4286, R=0.5696, F1=0.4891
2025-05-07 21:33:25,381 - INFO - [machine-1-1.txt] mode=mean_ratio, corr_threshold=0.6, threshold=4.0, P=0.4286, R=0.5696, F1=0.4891
2025-05-07 21:33:25,382 - INFO - [machine-1-1.txt] mode=mean_ratio, corr_threshold=0.6, threshold=4.5, P=0.4286, R=0.5696, F1=0.4891
2025-05-07 21:33:25,382 - INFO - [machine-1-1.txt] mode=mean_ratio, corr_threshold=0.6, threshold=5.0, P=0.4286, R=0.5696, F1=0.4891
2025-05-07 21:33:25,400 - INFO - [machine-1-1.txt] mode=mean_ratio, corr_threshold=0.6, threshold=5.5, P=0.4286, R=0.5696, F1=0.4891
2025-05-07 21:33:25,401 - INFO - [machine-1-1.txt] mode=mean_ratio, corr_threshold=0.6, threshold=6.0, P=0.4286, R=0.5696, F1=0.4891
2025-05-07 21:33:25,401 - INFO - [machine-1-1.txt] mode=mean_ratio, corr_threshold=0.6, threshold=6.5, P=0.4286, R=0.5696, F1=0.4891
2025-05-07 21:33:26,456 - INFO - [machine-1-1.txt] mode=mean_ratio, corr_threshold=0.6, threshold=7.0, P=0.4286, R=0.5696, F1=0.4891
2025-05-07 21:33:39,934 - INFO - [machine-1-1.txt] mode=mean_ratio, corr_threshold=0.6, threshold=0.0, P=0.4286, R=0.5696, F1=0.4891
2025-05-07 21:33:40,511 - INFO - [machine-1-1.txt] mode=mean_ratio, corr_threshold=0.6, threshold=0.5, P=0.4286, R=0.5696, F1=0.4891
2025-05-07 21:33:41,367 - INFO - [machine-1-1.txt] mode=mean_ratio, corr_threshold=0.6, threshold=1.0, P=0.4286, R=0.5696, F1=0.4891
2025-05-07 21:33:42,612 - INFO - [machine-1-1.txt] mode=mean_ratio, corr_threshold=0.6, threshold=1.5, P=0.4286, R=0.5696, F1=0.4891
2025-05-07 21:33:43,279 - INFO - [machine-1-1.txt] mode=mean_ratio, corr_threshold=0.6, threshold=2.0, P=0.4286, R=0.5696, F1=0.4891
2025-05-07 21:33:43,407 - INFO - [machine-1-1.txt] mode=mean_ratio, corr_threshold=0.6, threshold=2.5, P=0.4286, R=0.5696, F1=0.4891
2025-05-07 21:33:43,407 - INFO - [machine-1-1.txt] mode=mean_ratio, corr_threshold=0.6, threshold=3.0, P=0.4286, R=0.5696, F1=0.4891
2025-05-07 21:33:44,033 - INFO - [machine-1-1.txt] mode=mean_ratio, corr_threshold=0.6, threshold=3.5, P=0.4286, R=0.5696, F1=0.4891
2025-05-07 21:33:44,034 - INFO - [machine-1-1.txt] mode=mean_ratio, corr_threshold=0.6, threshold=4.0, P=0.4286, R=0.5696, F1=0.4891
2025-05-07 21:33:44,255 - INFO - [machine-1-1.txt] mode=mean_ratio, corr_threshold=0.6, threshold=4.5, P=0.4286, R=0.5696, F1=0.4891
2025-05-07 21:33:45,523 - INFO - [machine-1-1.txt] mode=mean_ratio, corr_threshold=0.6, threshold=5.0, P=0.4286, R=0.5696, F1=0.4891
2025-05-07 21:33:48,396 - INFO - [machine-1-1.txt] mode=mean_ratio, corr_threshold=0.6, threshold=5.5, P=0.4286, R=0.5696, F1=0.4891
2025-05-07 21:33:48,463 - INFO - [machine-1-1.txt] mode=mean_ratio, corr_threshold=0.6, threshold=6.0, P=0.4286, R=0.5696, F1=0.4891
2025-05-07 21:33:50,313 - INFO - [machine-1-1.txt] mode=mean_ratio, corr_threshold=0.6, threshold=6.5, P=0.4286, R=0.5696, F1=0.4891
2025-05-07 21:33:50,426 - INFO - [machine-1-1.txt] mode=mean_ratio, corr_threshold=0.6, threshold=7.0, P=0.4286, R=0.5696, F1=0.4891
2025-05-07 21:33:55,027 - INFO - [machine-1-1.txt] mode=mean_ratio, corr_threshold=0.6, threshold=0.0, P=0.4286, R=0.5696, F1=0.4891
2025-05-07 21:33:56,338 - INFO - [machine-1-1.txt] mode=mean_ratio, corr_threshold=0.6, threshold=0.5, P=0.4286, R=0.5696, F1=0.4891
2025-05-07 21:33:56,339 - INFO - [machine-1-1.txt] mode=mean_ratio, corr_threshold=0.6, threshold=1.0, P=0.4286, R=0.5696, F1=0.4891
2025-05-07 21:33:56,993 - INFO - [machine-1-1.txt] mode=mean_ratio, corr_threshold=0.6, threshold=1.5, P=0.4286, R=0.5696, F1=0.4891
2025-05-07 21:33:58,430 - INFO - [machine-1-1.txt] mode=mean_ratio, corr_threshold=0.6, threshold=2.0, P=0.4286, R=0.5696, F1=0.4891
2025-05-07 21:33:58,431 - INFO - [machine-1-1.txt] mode=mean_ratio, corr_threshold=0.6, threshold=2.5, P=0.4286, R=0.5696, F1=0.4891
2025-05-07 21:33:58,431 - INFO - [machine-1-1.txt] mode=mean_ratio, corr_threshold=0.6, threshold=3.0, P=0.4286, R=0.5696, F1=0.4891
2025-05-07 21:33:58,431 - INFO - [machine-1-1.txt] mode=mean_ratio, corr_threshold=0.6, threshold=3.5, P=0.4286, R=0.5696, F1=0.4891
2025-05-07 21:34:00,494 - INFO - [machine-1-1.txt] mode=mean_ratio, corr_threshold=0.6, threshold=4.0, P=0.4286, R=0.5696, F1=0.4891
2025-05-07 21:34:00,495 - INFO - [machine-1-1.txt] mode=mean_ratio, corr_threshold=0.6, threshold=4.5, P=0.4286, R=0.5696, F1=0.4891
2025-05-07 21:34:00,495 - INFO - [machine-1-1.txt] mode=mean_ratio, corr_threshold=0.6, threshold=5.0, P=0.4286, R=0.5696, F1=0.4891
2025-05-07 21:34:02,123 - INFO - [machine-1-1.txt] mode=mean_ratio, corr_threshold=0.6, threshold=5.5, P=0.4286, R=0.5696, F1=0.4891
2025-05-07 21:34:03,140 - INFO - [machine-1-1.txt] mode=mean_ratio, corr_threshold=0.6, threshold=6.0, P=0.4286, R=0.5696, F1=0.4891
2025-05-07 21:34:03,141 - INFO - [machine-1-1.txt] mode=mean_ratio, corr_threshold=0.6, threshold=6.5, P=0.4286, R=0.5696, F1=0.4891
2025-05-07 21:34:03,141 - INFO - [machine-1-1.txt] mode=mean_ratio, corr_threshold=0.6, threshold=7.0, P=0.4286, R=0.5696, F1=0.4891
2025-05-07 21:34:03,245 - INFO - [machine-1-7] Starting grid search...
2025-05-07 21:34:47,717 - INFO - [machine-1-7.txt] mode=mean_ratio, corr_threshold=0.0, threshold=0.0, P=0.3825, R=0.9769, F1=0.5498
2025-05-07 21:34:47,718 - INFO - [machine-1-7.txt] mode=mean_ratio, corr_threshold=0.0, threshold=0.5, P=0.3825, R=0.9769, F1=0.5498
2025-05-07 21:34:48,747 - INFO - [machine-1-7.txt] mode=mean_ratio, corr_threshold=0.0, threshold=1.0, P=0.3825, R=0.9769, F1=0.5498
2025-05-07 21:34:48,747 - INFO - [machine-1-7.txt] mode=mean_ratio, corr_threshold=0.0, threshold=1.5, P=0.3825, R=0.9769, F1=0.5498
2025-05-07 21:34:48,748 - INFO - [machine-1-7.txt] mode=mean_ratio, corr_threshold=0.0, threshold=2.0, P=0.3825, R=0.9769, F1=0.5498
2025-05-07 21:34:55,560 - INFO - [machine-1-7.txt] mode=mean_ratio, corr_threshold=0.0, threshold=2.5, P=0.3825, R=0.9769, F1=0.5498
2025-05-07 21:34:55,560 - INFO - [machine-1-7.txt] mode=mean_ratio, corr_threshold=0.0, threshold=3.0, P=0.3825, R=0.9769, F1=0.5498
2025-05-07 21:34:55,560 - INFO - [machine-1-7.txt] mode=mean_ratio, corr_threshold=0.0, threshold=3.5, P=0.3825, R=0.9769, F1=0.5498
2025-05-07 21:34:59,277 - INFO - [machine-1-7.txt] mode=mean_ratio, corr_threshold=0.0, threshold=4.0, P=0.3825, R=0.9769, F1=0.5498
2025-05-07 21:34:59,277 - INFO - [machine-1-7.txt] mode=mean_ratio, corr_threshold=0.0, threshold=4.5, P=0.3825, R=0.9769, F1=0.5498
2025-05-07 21:34:59,277 - INFO - [machine-1-7.txt] mode=mean_ratio, corr_threshold=0.0, threshold=5.0, P=0.3825, R=0.9769, F1=0.5498
2025-05-07 21:34:59,277 - INFO - [machine-1-7.txt] mode=mean_ratio, corr_threshold=0.0, threshold=5.5, P=0.3825, R=0.9769, F1=0.5498
2025-05-07 21:34:59,278 - INFO - [machine-1-7.txt] mode=mean_ratio, corr_threshold=0.0, threshold=6.0, P=0.3825, R=0.9769, F1=0.5498
2025-05-07 21:34:59,278 - INFO - [machine-1-7.txt] mode=mean_ratio, corr_threshold=0.0, threshold=6.5, P=0.3825, R=0.9769, F1=0.5498
2025-05-07 21:34:59,278 - INFO - [machine-1-7.txt] mode=mean_ratio, corr_threshold=0.0, threshold=7.0, P=0.3825, R=0.9769, F1=0.5498
2025-05-07 21:34:59,278 - INFO - [machine-1-7.txt] mode=mean_ratio, corr_threshold=0.0, threshold=0.0, P=0.3825, R=0.9769, F1=0.5498
2025-05-07 21:34:59,278 - INFO - [machine-1-7.txt] mode=mean_ratio, corr_threshold=0.0, threshold=0.5, P=0.3825, R=0.9769, F1=0.5498
2025-05-07 21:34:59,278 - INFO - [machine-1-7.txt] mode=mean_ratio, corr_threshold=0.0, threshold=1.0, P=0.3825, R=0.9769, F1=0.5498
2025-05-07 21:34:59,278 - INFO - [machine-1-7.txt] mode=mean_ratio, corr_threshold=0.0, threshold=1.5, P=0.3825, R=0.9769, F1=0.5498
2025-05-07 21:34:59,278 - INFO - [machine-1-7.txt] mode=mean_ratio, corr_threshold=0.0, threshold=2.0, P=0.3825, R=0.9769, F1=0.5498
2025-05-07 21:34:59,278 - INFO - [machine-1-7.txt] mode=mean_ratio, corr_threshold=0.0, threshold=2.5, P=0.3825, R=0.9769, F1=0.5498
2025-05-07 21:34:59,278 - INFO - [machine-1-7.txt] mode=mean_ratio, corr_threshold=0.0, threshold=3.0, P=0.3825, R=0.9769, F1=0.5498
2025-05-07 21:34:59,278 - INFO - [machine-1-7.txt] mode=mean_ratio, corr_threshold=0.0, threshold=3.5, P=0.3825, R=0.9769, F1=0.5498
2025-05-07 21:34:59,278 - INFO - [machine-1-7.txt] mode=mean_ratio, corr_threshold=0.0, threshold=4.0, P=0.3825, R=0.9769, F1=0.5498
2025-05-07 21:34:59,279 - INFO - [machine-1-7.txt] mode=mean_ratio, corr_threshold=0.0, threshold=4.5, P=0.3825, R=0.9769, F1=0.5498
2025-05-07 21:34:59,279 - INFO - [machine-1-7.txt] mode=mean_ratio, corr_threshold=0.0, threshold=5.0, P=0.3825, R=0.9769, F1=0.5498
2025-05-07 21:34:59,279 - INFO - [machine-1-7.txt] mode=mean_ratio, corr_threshold=0.0, threshold=5.5, P=0.3825, R=0.9769, F1=0.5498
2025-05-07 21:34:59,279 - INFO - [machine-1-7.txt] mode=mean_ratio, corr_threshold=0.0, threshold=6.0, P=0.3825, R=0.9769, F1=0.5498
2025-05-07 21:34:59,279 - INFO - [machine-1-7.txt] mode=mean_ratio, corr_threshold=0.0, threshold=6.5, P=0.3825, R=0.9769, F1=0.5498
2025-05-07 21:34:59,279 - INFO - [machine-1-7.txt] mode=mean_ratio, corr_threshold=0.0, threshold=7.0, P=0.3825, R=0.9769, F1=0.5498
2025-05-07 21:34:59,279 - INFO - [machine-1-7.txt] mode=mean_ratio, corr_threshold=0.1, threshold=0.0, P=0.3825, R=0.9769, F1=0.5498
2025-05-07 21:34:59,279 - INFO - [machine-1-7.txt] mode=mean_ratio, corr_threshold=0.1, threshold=0.5, P=0.3825, R=0.9769, F1=0.5498
2025-05-07 21:34:59,279 - INFO - [machine-1-7.txt] mode=mean_ratio, corr_threshold=0.1, threshold=1.0, P=0.3825, R=0.9769, F1=0.5498
2025-05-07 21:34:59,279 - INFO - [machine-1-7.txt] mode=mean_ratio, corr_threshold=0.1, threshold=1.5, P=0.3825, R=0.9769, F1=0.5498
2025-05-07 21:34:59,279 - INFO - [machine-1-7.txt] mode=mean_ratio, corr_threshold=0.1, threshold=2.0, P=0.3825, R=0.9769, F1=0.5498
2025-05-07 21:34:59,279 - INFO - [machine-1-7.txt] mode=mean_ratio, corr_threshold=0.1, threshold=2.5, P=0.3825, R=0.9769, F1=0.5498
2025-05-07 21:35:16,978 - INFO - [machine-1-7.txt] mode=mean_ratio, corr_threshold=0.1, threshold=3.0, P=0.3825, R=0.9769, F1=0.5498
2025-05-07 21:35:17,288 - INFO - [machine-1-7.txt] mode=mean_ratio, corr_threshold=0.1, threshold=3.5, P=0.3825, R=0.9769, F1=0.5498
2025-05-07 21:35:18,506 - INFO - [machine-1-7.txt] mode=mean_ratio, corr_threshold=0.1, threshold=4.0, P=0.3825, R=0.9769, F1=0.5498
2025-05-07 21:35:18,506 - INFO - [machine-1-7.txt] mode=mean_ratio, corr_threshold=0.1, threshold=4.5, P=0.3825, R=0.9769, F1=0.5498
2025-05-07 21:35:21,896 - INFO - [machine-1-7.txt] mode=mean_ratio, corr_threshold=0.1, threshold=5.0, P=0.3825, R=0.9769, F1=0.5498
2025-05-07 21:35:21,897 - INFO - [machine-1-7.txt] mode=mean_ratio, corr_threshold=0.1, threshold=5.5, P=0.3825, R=0.9769, F1=0.5498
2025-05-07 21:35:21,897 - INFO - [machine-1-7.txt] mode=mean_ratio, corr_threshold=0.1, threshold=6.0, P=0.3825, R=0.9769, F1=0.5498
2025-05-07 21:35:21,897 - INFO - [machine-1-7.txt] mode=mean_ratio, corr_threshold=0.1, threshold=6.5, P=0.3825, R=0.9769, F1=0.5498
2025-05-07 21:35:21,897 - INFO - [machine-1-7.txt] mode=mean_ratio, corr_threshold=0.1, threshold=7.0, P=0.3825, R=0.9769, F1=0.5498
2025-05-07 21:35:21,897 - INFO - [machine-1-7.txt] mode=mean_ratio, corr_threshold=0.2, threshold=0.0, P=0.3825, R=0.9769, F1=0.5498
2025-05-07 21:35:21,897 - INFO - [machine-1-7.txt] mode=mean_ratio, corr_threshold=0.2, threshold=0.5, P=0.3825, R=0.9769, F1=0.5498
2025-05-07 21:35:21,898 - INFO - [machine-1-7.txt] mode=mean_ratio, corr_threshold=0.2, threshold=1.0, P=0.3825, R=0.9769, F1=0.5498
2025-05-07 21:35:22,022 - INFO - [machine-1-7.txt] mode=mean_ratio, corr_threshold=0.2, threshold=1.5, P=0.3825, R=0.9769, F1=0.5498
2025-05-07 21:35:23,416 - INFO - [machine-1-7.txt] mode=mean_ratio, corr_threshold=0.2, threshold=2.0, P=0.3825, R=0.9769, F1=0.5498
2025-05-07 21:35:24,210 - INFO - [machine-1-7.txt] mode=mean_ratio, corr_threshold=0.2, threshold=2.5, P=0.3825, R=0.9769, F1=0.5498
2025-05-07 21:35:24,642 - INFO - [machine-1-7.txt] mode=mean_ratio, corr_threshold=0.2, threshold=3.0, P=0.3825, R=0.9769, F1=0.5498
2025-05-07 21:35:25,793 - INFO - [machine-1-7.txt] mode=mean_ratio, corr_threshold=0.2, threshold=3.5, P=0.3825, R=0.9769, F1=0.5498
2025-05-07 21:35:27,946 - INFO - [machine-1-7.txt] mode=mean_ratio, corr_threshold=0.2, threshold=4.0, P=0.3825, R=0.9769, F1=0.5498
2025-05-07 21:35:27,947 - INFO - [machine-1-7.txt] mode=mean_ratio, corr_threshold=0.2, threshold=4.5, P=0.3825, R=0.9769, F1=0.5498
2025-05-07 21:35:29,077 - INFO - [machine-1-7.txt] mode=mean_ratio, corr_threshold=0.2, threshold=5.0, P=0.3825, R=0.9769, F1=0.5498
2025-05-07 21:35:29,521 - INFO - [machine-1-7.txt] mode=mean_ratio, corr_threshold=0.2, threshold=5.5, P=0.3825, R=0.9769, F1=0.5498
2025-05-07 21:35:30,231 - INFO - [machine-1-7.txt] mode=mean_ratio, corr_threshold=0.2, threshold=6.0, P=0.3825, R=0.9769, F1=0.5498
2025-05-07 21:35:30,232 - INFO - [machine-1-7.txt] mode=mean_ratio, corr_threshold=0.2, threshold=6.5, P=0.3825, R=0.9769, F1=0.5498
2025-05-07 21:35:30,232 - INFO - [machine-1-7.txt] mode=mean_ratio, corr_threshold=0.2, threshold=7.0, P=0.3825, R=0.9769, F1=0.5498
2025-05-07 21:35:31,739 - INFO - [machine-1-7.txt] mode=mean_ratio, corr_threshold=0.2, threshold=0.0, P=0.3825, R=0.9769, F1=0.5498
2025-05-07 21:35:32,271 - INFO - [machine-1-7.txt] mode=mean_ratio, corr_threshold=0.2, threshold=0.5, P=0.3825, R=0.9769, F1=0.5498
2025-05-07 21:35:32,770 - INFO - [machine-1-7.txt] mode=mean_ratio, corr_threshold=0.2, threshold=1.0, P=0.3825, R=0.9769, F1=0.5498
2025-05-07 21:35:32,771 - INFO - [machine-1-7.txt] mode=mean_ratio, corr_threshold=0.2, threshold=1.5, P=0.3825, R=0.9769, F1=0.5498
2025-05-07 21:35:32,771 - INFO - [machine-1-7.txt] mode=mean_ratio, corr_threshold=0.2, threshold=2.0, P=0.3825, R=0.9769, F1=0.5498
2025-05-07 21:35:33,353 - INFO - [machine-1-7.txt] mode=mean_ratio, corr_threshold=0.2, threshold=2.5, P=0.3825, R=0.9769, F1=0.5498
2025-05-07 21:35:34,136 - INFO - [machine-1-7.txt] mode=mean_ratio, corr_threshold=0.2, threshold=3.0, P=0.3825, R=0.9769, F1=0.5498
2025-05-07 21:35:34,137 - INFO - [machine-1-7.txt] mode=mean_ratio, corr_threshold=0.2, threshold=3.5, P=0.3825, R=0.9769, F1=0.5498
2025-05-07 21:35:34,137 - INFO - [machine-1-7.txt] mode=mean_ratio, corr_threshold=0.2, threshold=4.0, P=0.3825, R=0.9769, F1=0.5498
2025-05-07 21:35:34,434 - INFO - [machine-1-7.txt] mode=mean_ratio, corr_threshold=0.2, threshold=4.5, P=0.3825, R=0.9769, F1=0.5498
2025-05-07 21:35:35,056 - INFO - [machine-1-7.txt] mode=mean_ratio, corr_threshold=0.2, threshold=5.0, P=0.3825, R=0.9769, F1=0.5498
2025-05-07 21:35:36,191 - INFO - [machine-1-7.txt] mode=mean_ratio, corr_threshold=0.2, threshold=5.5, P=0.3825, R=0.9769, F1=0.5498
2025-05-07 21:35:53,181 - INFO - [machine-1-7.txt] mode=mean_ratio, corr_threshold=0.2, threshold=6.0, P=0.3825, R=0.9769, F1=0.5498
2025-05-07 21:35:54,832 - INFO - [machine-1-7.txt] mode=mean_ratio, corr_threshold=0.2, threshold=6.5, P=0.3825, R=0.9769, F1=0.5498
2025-05-07 21:35:55,376 - INFO - [machine-1-7.txt] mode=mean_ratio, corr_threshold=0.2, threshold=7.0, P=0.3825, R=0.9769, F1=0.5498
2025-05-07 21:35:55,377 - INFO - [machine-1-7.txt] mode=mean_ratio, corr_threshold=0.2, threshold=0.0, P=0.3825, R=0.9769, F1=0.5498
2025-05-07 21:35:55,377 - INFO - [machine-1-7.txt] mode=mean_ratio, corr_threshold=0.2, threshold=0.5, P=0.3825, R=0.9769, F1=0.5498
2025-05-07 21:35:56,368 - INFO - [machine-1-7.txt] mode=mean_ratio, corr_threshold=0.2, threshold=1.0, P=0.3825, R=0.9769, F1=0.5498
2025-05-07 21:35:57,326 - INFO - [machine-1-7.txt] mode=mean_ratio, corr_threshold=0.2, threshold=1.5, P=0.3825, R=0.9769, F1=0.5498
2025-05-07 21:35:57,388 - INFO - [machine-1-7.txt] mode=mean_ratio, corr_threshold=0.2, threshold=2.0, P=0.3825, R=0.9769, F1=0.5498
2025-05-07 21:35:57,816 - INFO - [machine-1-7.txt] mode=mean_ratio, corr_threshold=0.2, threshold=2.5, P=0.3825, R=0.9769, F1=0.5498
2025-05-07 21:35:57,817 - INFO - [machine-1-7.txt] mode=mean_ratio, corr_threshold=0.2, threshold=3.0, P=0.3825, R=0.9769, F1=0.5498
2025-05-07 21:35:57,818 - INFO - [machine-1-7.txt] mode=mean_ratio, corr_threshold=0.2, threshold=3.5, P=0.3825, R=0.9769, F1=0.5498
2025-05-07 21:36:03,755 - INFO - [machine-1-7.txt] mode=mean_ratio, corr_threshold=0.2, threshold=4.0, P=0.3825, R=0.9769, F1=0.5498
2025-05-07 21:36:03,756 - INFO - [machine-1-7.txt] mode=mean_ratio, corr_threshold=0.2, threshold=4.5, P=0.3825, R=0.9769, F1=0.5498
2025-05-07 21:36:03,756 - INFO - [machine-1-7.txt] mode=mean_ratio, corr_threshold=0.2, threshold=5.0, P=0.3825, R=0.9769, F1=0.5498
2025-05-07 21:36:03,756 - INFO - [machine-1-7.txt] mode=mean_ratio, corr_threshold=0.2, threshold=5.5, P=0.3825, R=0.9769, F1=0.5498
2025-05-07 21:36:03,756 - INFO - [machine-1-7.txt] mode=mean_ratio, corr_threshold=0.2, threshold=6.0, P=0.3825, R=0.9769, F1=0.5498
2025-05-07 21:36:03,756 - INFO - [machine-1-7.txt] mode=mean_ratio, corr_threshold=0.2, threshold=6.5, P=0.3825, R=0.9769, F1=0.5498
2025-05-07 21:36:05,142 - INFO - [machine-1-7.txt] mode=mean_ratio, corr_threshold=0.2, threshold=7.0, P=0.3825, R=0.9769, F1=0.5498
2025-05-07 21:36:05,143 - INFO - [machine-1-7.txt] mode=mean_ratio, corr_threshold=0.3, threshold=0.0, P=0.3825, R=0.9769, F1=0.5498
2025-05-07 21:36:06,495 - INFO - [machine-1-7.txt] mode=mean_ratio, corr_threshold=0.3, threshold=0.5, P=0.3825, R=0.9769, F1=0.5498
2025-05-07 21:36:06,496 - INFO - [machine-1-7.txt] mode=mean_ratio, corr_threshold=0.3, threshold=1.0, P=0.3825, R=0.9769, F1=0.5498
2025-05-07 21:36:07,116 - INFO - [machine-1-7.txt] mode=mean_ratio, corr_threshold=0.3, threshold=1.5, P=0.3825, R=0.9769, F1=0.5498
2025-05-07 21:36:07,249 - INFO - [machine-1-7.txt] mode=mean_ratio, corr_threshold=0.3, threshold=2.0, P=0.3825, R=0.9769, F1=0.5498
2025-05-07 21:36:07,936 - INFO - [machine-1-7.txt] mode=mean_ratio, corr_threshold=0.3, threshold=2.5, P=0.3825, R=0.9769, F1=0.5498
2025-05-07 21:36:07,937 - INFO - [machine-1-7.txt] mode=mean_ratio, corr_threshold=0.3, threshold=3.0, P=0.3825, R=0.9769, F1=0.5498
2025-05-07 21:36:07,937 - INFO - [machine-1-7.txt] mode=mean_ratio, corr_threshold=0.3, threshold=3.5, P=0.3825, R=0.9769, F1=0.5498
2025-05-07 21:36:10,082 - INFO - [machine-1-7.txt] mode=mean_ratio, corr_threshold=0.3, threshold=4.0, P=0.3825, R=0.9769, F1=0.5498
2025-05-07 21:36:10,083 - INFO - [machine-1-7.txt] mode=mean_ratio, corr_threshold=0.3, threshold=4.5, P=0.3825, R=0.9769, F1=0.5498
2025-05-07 21:36:10,309 - INFO - [machine-1-7.txt] mode=mean_ratio, corr_threshold=0.3, threshold=5.0, P=0.3825, R=0.9769, F1=0.5498
2025-05-07 21:36:11,014 - INFO - [machine-1-7.txt] mode=mean_ratio, corr_threshold=0.3, threshold=5.5, P=0.3825, R=0.9769, F1=0.5498
2025-05-07 21:36:11,236 - INFO - [machine-1-7.txt] mode=mean_ratio, corr_threshold=0.3, threshold=6.0, P=0.3825, R=0.9769, F1=0.5498
2025-05-07 21:36:11,451 - INFO - [machine-1-7.txt] mode=mean_ratio, corr_threshold=0.3, threshold=6.5, P=0.3825, R=0.9769, F1=0.5498
2025-05-07 21:36:11,617 - INFO - [machine-1-7.txt] mode=mean_ratio, corr_threshold=0.3, threshold=7.0, P=0.3825, R=0.9769, F1=0.5498
2025-05-07 21:36:11,657 - INFO - [machine-1-7.txt] mode=mean_ratio, corr_threshold=0.4, threshold=0.0, P=0.3825, R=0.9769, F1=0.5498
2025-05-07 21:36:12,166 - INFO - [machine-1-7.txt] mode=mean_ratio, corr_threshold=0.4, threshold=0.5, P=0.3825, R=0.9769, F1=0.5498
2025-05-07 21:36:12,166 - INFO - [machine-1-7.txt] mode=mean_ratio, corr_threshold=0.4, threshold=1.0, P=0.3825, R=0.9769, F1=0.5498
2025-05-07 21:36:29,630 - INFO - [machine-1-7.txt] mode=mean_ratio, corr_threshold=0.4, threshold=1.5, P=0.3825, R=0.9769, F1=0.5498
2025-05-07 21:36:47,470 - INFO - [machine-1-7.txt] mode=mean_ratio, corr_threshold=0.4, threshold=2.0, P=0.3825, R=0.9769, F1=0.5498
2025-05-07 21:36:47,471 - INFO - [machine-1-7.txt] mode=mean_ratio, corr_threshold=0.4, threshold=2.5, P=0.3825, R=0.9769, F1=0.5498
