2025-04-17 17:49:03,684 - INFO - 
 Starting experiment with config: ExperimentConfig(dataset='els', window_size=5, score_thresholds=array([0. , 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1. , 1.1, 1.2,
       1.3, 1.4, 1.5, 1.6, 1.7, 1.8, 1.9, 2. , 2.1, 2.2, 2.3, 2.4, 2.5,
       2.6, 2.7, 2.8, 2.9, 3. , 3.1, 3.2, 3.3, 3.4, 3.5, 3.6, 3.7, 3.8,
       3.9, 4. , 4.1, 4.2, 4.3, 4.4, 4.5, 4.6, 4.7, 4.8, 4.9, 5. , 5.1,
       5.2, 5.3, 5.4, 5.5, 5.6, 5.7, 5.8, 5.9, 6. , 6.1, 6.2, 6.3, 6.4,
       6.5, 6.6, 6.7, 6.8, 6.9, 7. ]), topk_range=range(0, 10), corr_threshold_range=array([0. , 0. , 0.1, 0.2, 0.2, 0.2, 0.3, 0.4, 0.4, 0.4, 0.5, 0.6, 0.6,
       0.6]), neighbor_selection='corr_threshold', score_modes=['mean_ratio'], data_dir='./data/processed', label_dir='./data/interpretation_label', log_dir='./log/els/neighbor_corr_threshold', visual_dir='./visual/els/neighbor_corr_threshold', num_workers=36, gif_duration=500)
2025-04-17 17:49:03,685 - INFO - 当前评分模式: ['mean_ratio']
2025-04-17 17:49:03,685 - INFO - 
==================================================
2025-04-17 17:49:03,685 - INFO - 开始执行网格搜索...
2025-04-17 17:49:03,688 - INFO - [els-1] Starting grid search...
2025-04-17 17:49:04,507 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.0, threshold=0.0, P=0.2701, R=0.4370, F1=0.3339
2025-04-17 17:49:07,330 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.1, threshold=1.5, P=0.2696, R=0.4328, F1=0.3323
2025-04-17 17:49:07,383 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.1, threshold=1.6, P=0.2696, R=0.4328, F1=0.3323
2025-04-17 17:49:07,383 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.1, threshold=1.7, P=0.2696, R=0.4328, F1=0.3323
2025-04-17 17:49:07,383 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.1, threshold=1.8, P=0.2696, R=0.4328, F1=0.3323
2025-04-17 17:49:07,384 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.1, threshold=1.9, P=0.2696, R=0.4328, F1=0.3323
2025-04-17 17:49:07,384 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.1, threshold=2.0, P=0.2696, R=0.4328, F1=0.3323
2025-04-17 17:49:07,384 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.1, threshold=2.1, P=0.2696, R=0.4328, F1=0.3323
2025-04-17 17:49:07,384 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.1, threshold=2.2, P=0.2696, R=0.4328, F1=0.3323
2025-04-17 17:49:07,384 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.1, threshold=2.3, P=0.2696, R=0.4328, F1=0.3323
2025-04-17 17:49:07,384 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.1, threshold=2.4, P=0.2696, R=0.4328, F1=0.3323
2025-04-17 17:49:07,506 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.1, threshold=2.5, P=0.2696, R=0.4328, F1=0.3323
2025-04-17 17:49:07,507 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.1, threshold=2.6, P=0.2703, R=0.4328, F1=0.3328
2025-04-17 17:49:07,507 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.1, threshold=2.7, P=0.2703, R=0.4328, F1=0.3328
2025-04-17 17:49:07,507 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.1, threshold=2.8, P=0.2703, R=0.4328, F1=0.3328
2025-04-17 17:49:07,507 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.1, threshold=2.9, P=0.2703, R=0.4328, F1=0.3328
2025-04-17 17:49:07,507 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.1, threshold=3.0, P=0.2703, R=0.4328, F1=0.3328
2025-04-17 17:49:07,508 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.1, threshold=3.1, P=0.2703, R=0.4328, F1=0.3328
2025-04-17 17:49:07,508 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.1, threshold=3.2, P=0.2703, R=0.4328, F1=0.3328
2025-04-17 17:49:07,508 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.1, threshold=3.3, P=0.2703, R=0.4328, F1=0.3328
2025-04-17 17:49:07,508 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.1, threshold=3.4, P=0.2703, R=0.4328, F1=0.3328
2025-04-17 17:49:07,508 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.1, threshold=3.5, P=0.2703, R=0.4328, F1=0.3328
2025-04-17 17:49:07,658 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.1, threshold=3.6, P=0.2703, R=0.4328, F1=0.3328
2025-04-17 17:49:07,659 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.1, threshold=3.7, P=0.2703, R=0.4328, F1=0.3328
2025-04-17 17:49:07,659 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.1, threshold=3.8, P=0.2703, R=0.4328, F1=0.3328
2025-04-17 17:49:07,659 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.1, threshold=3.9, P=0.2703, R=0.4328, F1=0.3328
2025-04-17 17:49:07,660 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.1, threshold=4.0, P=0.2703, R=0.4328, F1=0.3328
2025-04-17 17:49:07,660 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.1, threshold=4.1, P=0.2703, R=0.4328, F1=0.3328
2025-04-17 17:49:07,686 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.1, threshold=4.2, P=0.2703, R=0.4328, F1=0.3328
2025-04-17 17:49:07,686 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.1, threshold=4.3, P=0.2703, R=0.4328, F1=0.3328
2025-04-17 17:49:07,687 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.1, threshold=4.4, P=0.2703, R=0.4328, F1=0.3328
2025-04-17 17:49:07,687 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.1, threshold=4.5, P=0.2703, R=0.4328, F1=0.3328
2025-04-17 17:49:07,687 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.1, threshold=4.6, P=0.2703, R=0.4328, F1=0.3328
2025-04-17 17:49:07,687 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.1, threshold=4.7, P=0.2703, R=0.4328, F1=0.3328
2025-04-17 17:49:07,687 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.1, threshold=4.8, P=0.2703, R=0.4328, F1=0.3328
2025-04-17 17:49:07,687 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.1, threshold=4.9, P=0.2703, R=0.4328, F1=0.3328
2025-04-17 17:49:07,687 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.1, threshold=5.0, P=0.2703, R=0.4328, F1=0.3328
2025-04-17 17:49:07,687 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.1, threshold=5.1, P=0.2703, R=0.4328, F1=0.3328
2025-04-17 17:49:07,932 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.1, threshold=5.2, P=0.2703, R=0.4328, F1=0.3328
2025-04-17 17:49:07,933 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.1, threshold=5.3, P=0.2703, R=0.4328, F1=0.3328
2025-04-17 17:49:07,933 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.1, threshold=5.4, P=0.2703, R=0.4328, F1=0.3328
2025-04-17 17:49:07,933 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.1, threshold=5.5, P=0.2703, R=0.4328, F1=0.3328
2025-04-17 17:49:07,934 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.1, threshold=5.6, P=0.2703, R=0.4328, F1=0.3328
2025-04-17 17:49:07,934 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.1, threshold=5.7, P=0.2703, R=0.4328, F1=0.3328
2025-04-17 17:49:07,934 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.1, threshold=5.8, P=0.2703, R=0.4328, F1=0.3328
2025-04-17 17:49:07,934 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.1, threshold=5.9, P=0.2703, R=0.4328, F1=0.3328
2025-04-17 17:49:07,935 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.1, threshold=6.0, P=0.2703, R=0.4328, F1=0.3328
2025-04-17 17:49:07,935 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.1, threshold=6.1, P=0.2703, R=0.4328, F1=0.3328
2025-04-17 17:49:07,935 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.1, threshold=6.2, P=0.2703, R=0.4328, F1=0.3328
2025-04-17 17:49:07,935 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.1, threshold=6.3, P=0.2703, R=0.4328, F1=0.3328
2025-04-17 17:49:07,935 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.1, threshold=6.4, P=0.2703, R=0.4328, F1=0.3328
2025-04-17 17:49:07,935 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.1, threshold=6.5, P=0.2703, R=0.4328, F1=0.3328
2025-04-17 17:49:07,935 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.1, threshold=6.6, P=0.2703, R=0.4328, F1=0.3328
2025-04-17 17:49:07,935 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.1, threshold=6.7, P=0.2703, R=0.4328, F1=0.3328
2025-04-17 17:49:07,935 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.1, threshold=6.8, P=0.2703, R=0.4328, F1=0.3328
2025-04-17 17:49:07,935 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.1, threshold=6.9, P=0.2703, R=0.4328, F1=0.3328
2025-04-17 17:49:07,935 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.1, threshold=7.0, P=0.2703, R=0.4328, F1=0.3328
2025-04-17 17:49:07,936 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.2, threshold=0.0, P=0.2701, R=0.4370, F1=0.3339
2025-04-17 17:49:07,936 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.2, threshold=0.1, P=0.2701, R=0.4370, F1=0.3339
2025-04-17 17:49:07,936 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.2, threshold=0.2, P=0.2701, R=0.4370, F1=0.3339
2025-04-17 17:49:07,936 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.2, threshold=0.3, P=0.2701, R=0.4370, F1=0.3339
2025-04-17 17:49:07,937 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.2, threshold=0.4, P=0.2701, R=0.4370, F1=0.3339
2025-04-17 17:49:07,937 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.2, threshold=0.5, P=0.2701, R=0.4370, F1=0.3339
2025-04-17 17:49:07,937 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.2, threshold=0.6, P=0.2701, R=0.4370, F1=0.3339
2025-04-17 17:49:07,937 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.2, threshold=0.7, P=0.2701, R=0.4370, F1=0.3339
2025-04-17 17:49:07,937 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.2, threshold=0.8, P=0.2689, R=0.4328, F1=0.3317
2025-04-17 17:49:07,937 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.2, threshold=0.9, P=0.2696, R=0.4328, F1=0.3323
2025-04-17 17:49:07,945 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.2, threshold=1.0, P=0.2696, R=0.4328, F1=0.3323
2025-04-17 17:49:07,952 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.2, threshold=1.1, P=0.2696, R=0.4328, F1=0.3323
2025-04-17 17:49:08,342 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.2, threshold=1.2, P=0.2696, R=0.4328, F1=0.3323
2025-04-17 17:49:08,342 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.2, threshold=1.3, P=0.2696, R=0.4328, F1=0.3323
2025-04-17 17:49:08,343 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.2, threshold=1.4, P=0.2696, R=0.4328, F1=0.3323
2025-04-17 17:49:08,343 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.2, threshold=1.5, P=0.2696, R=0.4328, F1=0.3323
2025-04-17 17:49:08,343 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.2, threshold=1.6, P=0.2696, R=0.4328, F1=0.3323
2025-04-17 17:49:08,343 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.2, threshold=1.7, P=0.2696, R=0.4328, F1=0.3323
2025-04-17 17:49:08,343 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.2, threshold=1.8, P=0.2696, R=0.4328, F1=0.3323
2025-04-17 17:49:08,344 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.2, threshold=1.9, P=0.2696, R=0.4328, F1=0.3323
2025-04-17 17:49:08,344 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.2, threshold=2.0, P=0.2696, R=0.4328, F1=0.3323
2025-04-17 17:49:08,344 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.2, threshold=2.1, P=0.2696, R=0.4328, F1=0.3323
2025-04-17 17:49:08,344 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.2, threshold=2.2, P=0.2696, R=0.4328, F1=0.3323
2025-04-17 17:49:08,344 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.2, threshold=2.3, P=0.2696, R=0.4328, F1=0.3323
2025-04-17 17:49:08,344 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.2, threshold=2.4, P=0.2696, R=0.4328, F1=0.3323
2025-04-17 17:49:08,344 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.2, threshold=2.5, P=0.2696, R=0.4328, F1=0.3323
2025-04-17 17:49:08,424 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.2, threshold=2.6, P=0.2703, R=0.4328, F1=0.3328
2025-04-17 17:49:08,424 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.2, threshold=2.7, P=0.2703, R=0.4328, F1=0.3328
2025-04-17 17:49:08,424 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.2, threshold=2.8, P=0.2703, R=0.4328, F1=0.3328
2025-04-17 17:49:08,424 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.2, threshold=2.9, P=0.2703, R=0.4328, F1=0.3328
2025-04-17 17:49:08,424 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.2, threshold=3.0, P=0.2703, R=0.4328, F1=0.3328
2025-04-17 17:49:08,424 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.2, threshold=3.1, P=0.2703, R=0.4328, F1=0.3328
2025-04-17 17:49:08,424 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.2, threshold=3.2, P=0.2703, R=0.4328, F1=0.3328
2025-04-17 17:49:08,511 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.2, threshold=3.3, P=0.2703, R=0.4328, F1=0.3328
2025-04-17 17:49:08,512 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.2, threshold=3.4, P=0.2703, R=0.4328, F1=0.3328
2025-04-17 17:49:08,512 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.2, threshold=3.5, P=0.2703, R=0.4328, F1=0.3328
2025-04-17 17:49:08,512 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.2, threshold=3.6, P=0.2703, R=0.4328, F1=0.3328
2025-04-17 17:49:08,512 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.2, threshold=3.7, P=0.2703, R=0.4328, F1=0.3328
2025-04-17 17:49:08,513 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.2, threshold=3.8, P=0.2703, R=0.4328, F1=0.3328
2025-04-17 17:49:08,780 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.2, threshold=3.9, P=0.2703, R=0.4328, F1=0.3328
2025-04-17 17:49:08,781 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.2, threshold=4.0, P=0.2703, R=0.4328, F1=0.3328
2025-04-17 17:49:08,781 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.2, threshold=4.1, P=0.2703, R=0.4328, F1=0.3328
2025-04-17 17:49:08,781 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.2, threshold=4.2, P=0.2703, R=0.4328, F1=0.3328
2025-04-17 17:49:08,781 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.2, threshold=4.3, P=0.2703, R=0.4328, F1=0.3328
2025-04-17 17:49:08,781 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.2, threshold=4.4, P=0.2703, R=0.4328, F1=0.3328
2025-04-17 17:49:08,781 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.2, threshold=4.5, P=0.2703, R=0.4328, F1=0.3328
2025-04-17 17:49:08,781 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.2, threshold=4.6, P=0.2703, R=0.4328, F1=0.3328
2025-04-17 17:49:08,781 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.2, threshold=4.7, P=0.2703, R=0.4328, F1=0.3328
2025-04-17 17:49:08,782 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.2, threshold=4.8, P=0.2703, R=0.4328, F1=0.3328
2025-04-17 17:49:08,783 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.2, threshold=4.9, P=0.2703, R=0.4328, F1=0.3328
2025-04-17 17:49:08,783 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.2, threshold=5.0, P=0.2703, R=0.4328, F1=0.3328
2025-04-17 17:49:08,783 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.2, threshold=5.1, P=0.2703, R=0.4328, F1=0.3328
2025-04-17 17:49:08,783 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.2, threshold=5.2, P=0.2703, R=0.4328, F1=0.3328
2025-04-17 17:49:08,783 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.2, threshold=5.3, P=0.2703, R=0.4328, F1=0.3328
2025-04-17 17:49:08,783 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.2, threshold=5.4, P=0.2703, R=0.4328, F1=0.3328
2025-04-17 17:49:08,957 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.2, threshold=5.5, P=0.2703, R=0.4328, F1=0.3328
2025-04-17 17:49:08,958 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.2, threshold=5.6, P=0.2703, R=0.4328, F1=0.3328
2025-04-17 17:49:08,986 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.2, threshold=5.7, P=0.2703, R=0.4328, F1=0.3328
2025-04-17 17:49:08,986 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.2, threshold=5.8, P=0.2703, R=0.4328, F1=0.3328
2025-04-17 17:49:08,986 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.2, threshold=5.9, P=0.2703, R=0.4328, F1=0.3328
2025-04-17 17:49:08,986 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.2, threshold=6.0, P=0.2703, R=0.4328, F1=0.3328
2025-04-17 17:49:08,986 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.2, threshold=6.1, P=0.2703, R=0.4328, F1=0.3328
2025-04-17 17:49:08,986 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.2, threshold=6.2, P=0.2703, R=0.4328, F1=0.3328
2025-04-17 17:49:08,987 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.2, threshold=6.3, P=0.2703, R=0.4328, F1=0.3328
2025-04-17 17:49:08,987 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.2, threshold=6.4, P=0.2703, R=0.4328, F1=0.3328
2025-04-17 17:49:08,987 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.2, threshold=6.5, P=0.2703, R=0.4328, F1=0.3328
2025-04-17 17:49:08,987 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.2, threshold=6.6, P=0.2703, R=0.4328, F1=0.3328
2025-04-17 17:49:08,987 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.2, threshold=6.7, P=0.2703, R=0.4328, F1=0.3328
2025-04-17 17:49:09,161 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.2, threshold=6.8, P=0.2703, R=0.4328, F1=0.3328
2025-04-17 17:49:09,162 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.2, threshold=6.9, P=0.2703, R=0.4328, F1=0.3328
2025-04-17 17:49:09,162 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.2, threshold=7.0, P=0.2703, R=0.4328, F1=0.3328
2025-04-17 17:49:09,163 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.2, threshold=0.0, P=0.2701, R=0.4370, F1=0.3339
2025-04-17 17:49:09,163 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.2, threshold=0.1, P=0.2701, R=0.4370, F1=0.3339
2025-04-17 17:49:09,163 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.2, threshold=0.2, P=0.2701, R=0.4370, F1=0.3339
2025-04-17 17:49:09,163 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.2, threshold=0.3, P=0.2701, R=0.4370, F1=0.3339
2025-04-17 17:49:09,163 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.2, threshold=0.4, P=0.2701, R=0.4370, F1=0.3339
2025-04-17 17:49:09,163 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.2, threshold=0.5, P=0.2701, R=0.4370, F1=0.3339
2025-04-17 17:49:09,163 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.2, threshold=0.6, P=0.2701, R=0.4370, F1=0.3339
2025-04-17 17:49:09,163 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.2, threshold=0.7, P=0.2701, R=0.4370, F1=0.3339
2025-04-17 17:49:09,163 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.2, threshold=0.8, P=0.2689, R=0.4328, F1=0.3317
2025-04-17 17:49:09,163 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.2, threshold=0.9, P=0.2696, R=0.4328, F1=0.3323
2025-04-17 17:49:09,163 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.2, threshold=1.0, P=0.2696, R=0.4328, F1=0.3323
2025-04-17 17:49:09,164 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.2, threshold=1.1, P=0.2696, R=0.4328, F1=0.3323
2025-04-17 17:49:09,164 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.2, threshold=1.2, P=0.2696, R=0.4328, F1=0.3323
2025-04-17 17:49:09,164 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.2, threshold=1.3, P=0.2696, R=0.4328, F1=0.3323
2025-04-17 17:49:09,308 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.2, threshold=1.4, P=0.2696, R=0.4328, F1=0.3323
2025-04-17 17:49:09,309 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.2, threshold=1.5, P=0.2696, R=0.4328, F1=0.3323
2025-04-17 17:49:09,309 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.2, threshold=1.6, P=0.2696, R=0.4328, F1=0.3323
2025-04-17 17:49:09,309 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.2, threshold=1.7, P=0.2696, R=0.4328, F1=0.3323
2025-04-17 17:49:09,309 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.2, threshold=1.8, P=0.2696, R=0.4328, F1=0.3323
2025-04-17 17:49:09,309 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.2, threshold=1.9, P=0.2696, R=0.4328, F1=0.3323
2025-04-17 17:49:09,310 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.2, threshold=2.0, P=0.2696, R=0.4328, F1=0.3323
2025-04-17 17:49:09,310 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.2, threshold=2.1, P=0.2696, R=0.4328, F1=0.3323
2025-04-17 17:49:09,310 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.2, threshold=2.2, P=0.2696, R=0.4328, F1=0.3323
2025-04-17 17:49:09,310 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.2, threshold=2.3, P=0.2696, R=0.4328, F1=0.3323
2025-04-17 17:49:09,310 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.2, threshold=2.4, P=0.2696, R=0.4328, F1=0.3323
2025-04-17 17:49:09,310 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.2, threshold=2.5, P=0.2696, R=0.4328, F1=0.3323
2025-04-17 17:49:09,310 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.2, threshold=2.6, P=0.2703, R=0.4328, F1=0.3328
2025-04-17 17:49:09,311 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.2, threshold=2.7, P=0.2703, R=0.4328, F1=0.3328
2025-04-17 17:49:09,450 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.2, threshold=2.8, P=0.2703, R=0.4328, F1=0.3328
2025-04-17 17:49:09,451 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.2, threshold=2.9, P=0.2703, R=0.4328, F1=0.3328
2025-04-17 17:49:09,452 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.2, threshold=3.0, P=0.2703, R=0.4328, F1=0.3328
2025-04-17 17:49:09,452 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.2, threshold=3.1, P=0.2703, R=0.4328, F1=0.3328
2025-04-17 17:49:09,452 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.2, threshold=3.2, P=0.2703, R=0.4328, F1=0.3328
2025-04-17 17:49:09,452 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.2, threshold=3.3, P=0.2703, R=0.4328, F1=0.3328
2025-04-17 17:49:09,452 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.2, threshold=3.4, P=0.2703, R=0.4328, F1=0.3328
2025-04-17 17:49:09,452 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.2, threshold=3.5, P=0.2703, R=0.4328, F1=0.3328
2025-04-17 17:49:09,452 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.2, threshold=3.6, P=0.2703, R=0.4328, F1=0.3328
2025-04-17 17:49:09,452 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.2, threshold=3.7, P=0.2703, R=0.4328, F1=0.3328
2025-04-17 17:49:09,452 - INFO - [els-1.txt] mode=mean_ratio, corr_threshold=0.2, threshold=3.8, P=0.2703, R=0.4328, F1=0.3328
