2025-05-08 03:12:33,787 - INFO - 
 Starting experiment with config: ExperimentConfig(dataset='machine', window_size=5, score_thresholds=array([0. , 0.5, 1. , 1.5, 2. , 2.5, 3. , 3.5, 4. , 4.5, 5. , 5.5, 6. ,
       6.5, 7. ]), topk_range=range(1, 10), corr_threshold_range=array([0. , 0. , 0.1, 0.2, 0.2, 0.2, 0.3, 0.4, 0.4, 0.4, 0.5, 0.6, 0.6,
       0.6]), neighbor_selection='all', score_modes=['robust_zscore'], data_dir='./data/processed', label_dir='./data/interpretation_label', log_dir='./log/machine/neighbor_all', visual_dir='./visual/machine/neighbor_all', num_workers=36, gif_duration=500)
2025-05-08 03:12:33,787 - INFO - 当前评分模式: ['robust_zscore']
2025-05-08 03:12:33,787 - INFO - 
==================================================
2025-05-08 03:12:33,787 - INFO - 开始执行网格搜索...
2025-05-08 03:12:33,795 - INFO - [machine-1-1] Starting grid search...
2025-05-08 03:13:21,084 - INFO - [machine-1-1.txt] mode=robust_zscore, all=None, threshold=0.0, P=0.4333, R=0.8228, F1=0.5677
正在处理时间段 7/11: 21024-21026
2025-05-08 03:23:47,423 - INFO - 该时间段的真实异常节点: {11}
2025-05-08 03:23:47,423 - INFO - 正在计算异常分数...
2025-05-08 03:23:47,423 - INFO - 检测到的异常节点: set()
2025-05-08 03:23:47,423 - INFO - 正在为时间段 21024-21026 生成可视化
2025-05-08 03:23:47,423 - INFO - 正在为时间段 21024-21026 生成异常图可视化
2025-05-08 03:23:47,423 - DEBUG - 创建包含 38 个节点的图结构
2025-05-08 03:23:47,427 - DEBUG - 边统计: 正常边 418 条, 异常边 284 条
2025-05-08 03:23:47,494 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_all/robust_zscore/machine-2-2/seg_6_21024_21026.png
2025-05-08 03:23:47,755 - INFO - 成功保存时间段 21024-21026 的可视化结果
2025-05-08 03:23:47,755 - INFO - 
正在处理时间段 8/11: 21280-21294
2025-05-08 03:23:47,755 - INFO - 该时间段的真实异常节点: {32, 1, 2, 3, 4, 6, 7}
2025-05-08 03:23:47,755 - INFO - 正在计算异常分数...
2025-05-08 03:23:47,793 - INFO - 检测到的异常节点: {1, 2, 3, 4, 6, 7, 9, 10, 11, 12, 14, 15, 16, 19, 20, 21, 22, 23, 24, 25, 26, 28, 30, 31, 32, 33, 34, 35, 36}
2025-05-08 03:23:47,793 - INFO - 正在为时间段 21280-21294 生成可视化
2025-05-08 03:23:47,793 - INFO - 正在为时间段 21280-21294 生成异常图可视化
2025-05-08 03:23:47,793 - DEBUG - 创建包含 38 个节点的图结构
2025-05-08 03:23:47,797 - DEBUG - 边统计: 正常边 708 条, 异常边 104 条
2025-05-08 03:23:47,860 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_all/robust_zscore/machine-2-2/seg_7_21280_21294.png
2025-05-08 03:23:48,119 - INFO - 成功保存时间段 21280-21294 的可视化结果
2025-05-08 03:23:48,119 - INFO - 
正在处理时间段 9/11: 21405-21427
2025-05-08 03:23:48,119 - INFO - 该时间段的真实异常节点: {19, 20, 21, 22, 28, 31}
2025-05-08 03:23:48,119 - INFO - 正在计算异常分数...
2025-05-08 03:23:48,180 - INFO - 检测到的异常节点: {1, 2, 3, 4, 6, 7, 9, 10, 11, 12, 14, 15, 16, 19, 20, 21, 22, 23, 24, 25, 26, 28, 30, 31, 32, 34, 35, 36}
2025-05-08 03:23:48,180 - INFO - 正在为时间段 21405-21427 生成可视化
2025-05-08 03:23:48,180 - INFO - 正在为时间段 21405-21427 生成异常图可视化
2025-05-08 03:23:48,180 - DEBUG - 创建包含 38 个节点的图结构
2025-05-08 03:23:48,183 - DEBUG - 边统计: 正常边 686 条, 异常边 70 条
2025-05-08 03:23:48,330 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_all/robust_zscore/machine-2-2/seg_8_21405_21427.png
2025-05-08 03:23:48,600 - INFO - 成功保存时间段 21405-21427 的可视化结果
2025-05-08 03:23:48,600 - INFO - 
正在处理时间段 10/11: 22260-22262
2025-05-08 03:23:48,600 - INFO - 该时间段的真实异常节点: {6, 10, 11, 12, 13}
2025-05-08 03:23:48,600 - INFO - 正在计算异常分数...
2025-05-08 03:23:48,600 - INFO - 检测到的异常节点: set()
2025-05-08 03:23:48,600 - INFO - 正在为时间段 22260-22262 生成可视化
2025-05-08 03:23:48,600 - INFO - 正在为时间段 22260-22262 生成异常图可视化
2025-05-08 03:23:48,600 - DEBUG - 创建包含 38 个节点的图结构
2025-05-08 03:23:48,604 - DEBUG - 边统计: 正常边 402 条, 异常边 410 条
2025-05-08 03:23:48,670 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_all/robust_zscore/machine-2-2/seg_9_22260_22262.png
2025-05-08 03:23:48,930 - INFO - 成功保存时间段 22260-22262 的可视化结果
2025-05-08 03:23:48,930 - INFO - 
正在处理时间段 11/11: 23099-23298
2025-05-08 03:23:48,930 - INFO - 该时间段的真实异常节点: {9, 15}
2025-05-08 03:23:48,930 - INFO - 正在计算异常分数...
2025-05-08 03:23:49,506 - INFO - 检测到的异常节点: {1, 2, 3, 4, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 19, 20, 21, 22, 23, 24, 25, 26, 28, 30, 31, 32, 33, 34, 35, 36}
2025-05-08 03:23:49,506 - INFO - 正在为时间段 23099-23298 生成可视化
2025-05-08 03:23:49,506 - INFO - 正在为时间段 23099-23298 生成异常图可视化
2025-05-08 03:23:49,506 - DEBUG - 创建包含 38 个节点的图结构
2025-05-08 03:23:49,510 - DEBUG - 边统计: 正常边 792 条, 异常边 78 条
2025-05-08 03:23:49,579 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_all/robust_zscore/machine-2-2/seg_10_23099_23298.png
2025-05-08 03:23:49,844 - INFO - 成功保存时间段 23099-23298 的可视化结果
2025-05-08 03:23:49,844 - INFO - 正在从 ./visual/machine/neighbor_all/robust_zscore/machine-2-2 中的图像创建GIF
2025-05-08 03:23:50,475 - INFO - GIF已保存到 ./visual/machine/neighbor_all/robust_zscore/machine-2-2/machine-2-2.gif
2025-05-08 03:23:50,475 - INFO - 
==================================================
2025-05-08 03:23:50,475 - INFO - 开始数据集可视化: machine-2-7
2025-05-08 03:23:50,475 - INFO - 使用参数: 评分模式=robust_zscore, all=None, 阈值=4.5
2025-05-08 03:23:50,475 - INFO - ==================================================

2025-05-08 03:23:50,476 - INFO - 正在加载数据集 machine-2-7 的数据
2025-05-08 03:23:50,479 - INFO - 数据加载成功。训练集形状: (23696, 38), 测试集形状: (23696, 38)
2025-05-08 03:23:50,479 - INFO - 正在计算边缘统计量...
2025-05-08 03:24:18,394 - INFO - 已计算 435 条边的统计量
2025-05-08 03:24:18,394 - INFO - 为每个节点使用所有邻居
2025-05-08 03:24:18,395 - INFO - 可视化结果将保存到: ./visual/machine/neighbor_all/robust_zscore/machine-2-7
2025-05-08 03:24:18,483 - INFO - 在数据集中发现 20 个异常时间段
2025-05-08 03:24:18,483 - INFO - 
正在处理时间段 1/20: 664-666
2025-05-08 03:24:18,483 - INFO - 该时间段的真实异常节点: {9, 13, 14}
2025-05-08 03:24:18,483 - INFO - 正在计算异常分数...
2025-05-08 03:24:18,483 - INFO - 检测到的异常节点: set()
2025-05-08 03:24:18,483 - INFO - 正在为时间段 664-666 生成可视化
2025-05-08 03:24:18,483 - INFO - 正在为时间段 664-666 生成异常图可视化
2025-05-08 03:24:18,484 - DEBUG - 创建包含 38 个节点的图结构
2025-05-08 03:24:18,487 - DEBUG - 边统计: 正常边 436 条, 异常边 214 条
2025-05-08 03:24:18,559 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_all/robust_zscore/machine-2-7/seg_0_664_666.png
2025-05-08 03:24:18,821 - INFO - 成功保存时间段 664-666 的可视化结果
2025-05-08 03:24:18,821 - INFO - 
正在处理时间段 2/20: 2104-2106
2025-05-08 03:24:18,821 - INFO - 该时间段的真实异常节点: {13, 14}
2025-05-08 03:24:18,822 - INFO - 正在计算异常分数...
2025-05-08 03:24:18,822 - INFO - 检测到的异常节点: set()
2025-05-08 03:24:18,822 - INFO - 正在为时间段 2104-2106 生成可视化
2025-05-08 03:24:18,822 - INFO - 正在为时间段 2104-2106 生成异常图可视化
2025-05-08 03:24:18,822 - DEBUG - 创建包含 38 个节点的图结构
2025-05-08 03:24:18,825 - DEBUG - 边统计: 正常边 408 条, 异常边 294 条
2025-05-08 03:24:18,891 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_all/robust_zscore/machine-2-7/seg_1_2104_2106.png
2025-05-08 03:24:19,158 - INFO - 成功保存时间段 2104-2106 的可视化结果
2025-05-08 03:24:19,158 - INFO - 
正在处理时间段 3/20: 3544-3546
2025-05-08 03:24:19,159 - INFO - 该时间段的真实异常节点: {9, 13, 14, 15}
2025-05-08 03:24:19,159 - INFO - 正在计算异常分数...
2025-05-08 03:24:19,159 - INFO - 检测到的异常节点: set()
2025-05-08 03:24:19,159 - INFO - 正在为时间段 3544-3546 生成可视化
2025-05-08 03:24:19,159 - INFO - 正在为时间段 3544-3546 生成异常图可视化
2025-05-08 03:24:19,159 - DEBUG - 创建包含 38 个节点的图结构
2025-05-08 03:24:19,162 - DEBUG - 边统计: 正常边 462 条, 异常边 240 条
2025-05-08 03:24:19,227 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_all/robust_zscore/machine-2-7/seg_2_3544_3546.png
2025-05-08 03:24:19,487 - INFO - 成功保存时间段 3544-3546 的可视化结果
2025-05-08 03:24:19,487 - INFO - 
正在处理时间段 4/20: 4984-4986
2025-05-08 03:24:19,487 - INFO - 该时间段的真实异常节点: {9, 13, 14, 15}
2025-05-08 03:24:19,487 - INFO - 正在计算异常分数...
2025-05-08 03:24:19,487 - INFO - 检测到的异常节点: set()
2025-05-08 03:24:19,487 - INFO - 正在为时间段 4984-4986 生成可视化
2025-05-08 03:24:19,487 - INFO - 正在为时间段 4984-4986 生成异常图可视化
2025-05-08 03:24:19,487 - DEBUG - 创建包含 38 个节点的图结构
2025-05-08 03:24:19,491 - DEBUG - 边统计: 正常边 518 条, 异常边 238 条
2025-05-08 03:24:19,556 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_all/robust_zscore/machine-2-7/seg_3_4984_4986.png
2025-05-08 03:24:19,816 - INFO - 成功保存时间段 4984-4986 的可视化结果
2025-05-08 03:24:19,817 - INFO - 
正在处理时间段 5/20: 6030-6033
2025-05-08 03:24:19,817 - INFO - 该时间段的真实异常节点: {33, 34}
2025-05-08 03:24:19,817 - INFO - 正在计算异常分数...
2025-05-08 03:24:19,817 - INFO - 检测到的异常节点: set()
2025-05-08 03:24:19,817 - INFO - 正在为时间段 6030-6033 生成可视化
2025-05-08 03:24:19,817 - INFO - 正在为时间段 6030-6033 生成异常图可视化
2025-05-08 03:24:19,817 - DEBUG - 创建包含 38 个节点的图结构
2025-05-08 03:24:19,820 - DEBUG - 边统计: 正常边 686 条, 异常边 126 条
2025-05-08 03:24:19,884 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_all/robust_zscore/machine-2-7/seg_4_6030_6033.png
2025-05-08 03:24:20,151 - INFO - 成功保存时间段 6030-6033 的可视化结果
2025-05-08 03:24:20,151 - INFO - 
正在处理时间段 6/20: 7665-7668
2025-05-08 03:24:20,151 - INFO - 该时间段的真实异常节点: {30}
2025-05-08 03:24:20,151 - INFO - 正在计算异常分数...
2025-05-08 03:24:20,151 - INFO - 检测到的异常节点: set()
2025-05-08 03:24:20,151 - INFO - 正在为时间段 7665-7668 生成可视化
2025-05-08 03:24:20,151 - INFO - 正在为时间段 7665-7668 生成异常图可视化
2025-05-08 03:24:20,151 - DEBUG - 创建包含 38 个节点的图结构
2025-05-08 03:24:20,154 - DEBUG - 边统计: 正常边 464 条, 异常边 186 条
2025-05-08 03:24:20,219 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_all/robust_zscore/machine-2-7/seg_5_7665_7668.png
2025-05-08 03:24:20,479 - INFO - 成功保存时间段 7665-7668 的可视化结果
2025-05-08 03:24:20,479 - INFO - 
正在处理时间段 7/20: 7863-7866
2025-05-08 03:24:20,479 - INFO - 该时间段的真实异常节点: {9, 13, 14, 15}
2025-05-08 03:24:20,479 - INFO - 正在计算异常分数...
2025-05-08 03:24:20,479 - INFO - 检测到的异常节点: set()
2025-05-08 03:24:20,479 - INFO - 正在为时间段 7863-7866 生成可视化
2025-05-08 03:24:20,479 - INFO - 正在为时间段 7863-7866 生成异常图可视化
2025-05-08 03:24:20,479 - DEBUG - 创建包含 38 个节点的图结构
2025-05-08 03:24:20,482 - DEBUG - 边统计: 正常边 614 条, 异常边 88 条
2025-05-08 03:24:20,636 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_all/robust_zscore/machine-2-7/seg_6_7863_7866.png
2025-05-08 03:24:20,896 - INFO - 成功保存时间段 7863-7866 的可视化结果
2025-05-08 03:24:20,896 - INFO - 
正在处理时间段 8/20: 9304-9306
2025-05-08 03:24:20,896 - INFO - 该时间段的真实异常节点: {9, 13, 14, 15}
2025-05-08 03:24:20,896 - INFO - 正在计算异常分数...
2025-05-08 03:24:20,896 - INFO - 检测到的异常节点: set()
2025-05-08 03:24:20,896 - INFO - 正在为时间段 9304-9306 生成可视化
2025-05-08 03:24:20,896 - INFO - 正在为时间段 9304-9306 生成异常图可视化
2025-05-08 03:24:20,897 - DEBUG - 创建包含 38 个节点的图结构
2025-05-08 03:24:20,900 - DEBUG - 边统计: 正常边 440 条, 异常边 210 条
2025-05-08 03:24:20,963 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_all/robust_zscore/machine-2-7/seg_7_9304_9306.png
2025-05-08 03:24:21,231 - INFO - 成功保存时间段 9304-9306 的可视化结果
2025-05-08 03:24:21,231 - INFO - 
正在处理时间段 9/20: 10744-10746
2025-05-08 03:24:21,231 - INFO - 该时间段的真实异常节点: {9, 13, 14, 15}
2025-05-08 03:24:21,231 - INFO - 正在计算异常分数...
2025-05-08 03:24:21,232 - INFO - 检测到的异常节点: set()
2025-05-08 03:24:21,232 - INFO - 正在为时间段 10744-10746 生成可视化
2025-05-08 03:24:21,232 - INFO - 正在为时间段 10744-10746 生成异常图可视化
2025-05-08 03:24:21,232 - DEBUG - 创建包含 38 个节点的图结构
2025-05-08 03:24:21,235 - DEBUG - 边统计: 正常边 330 条, 异常边 222 条
2025-05-08 03:24:21,300 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_all/robust_zscore/machine-2-7/seg_8_10744_10746.png
2025-05-08 03:24:21,559 - INFO - 成功保存时间段 10744-10746 的可视化结果
2025-05-08 03:24:21,559 - INFO - 
正在处理时间段 10/20: 12099-12126
2025-05-08 03:24:21,559 - INFO - 该时间段的真实异常节点: {1, 2, 3, 4, 24, 26}
2025-05-08 03:24:21,559 - INFO - 正在计算异常分数...
2025-05-08 03:24:21,633 - INFO - 检测到的异常节点: {1, 2, 3, 4, 6, 7, 9, 11, 12, 14, 15, 16, 19, 20, 21, 22, 23, 24, 25, 26, 28, 31, 32, 33, 34, 35, 36}
2025-05-08 03:24:21,633 - INFO - 正在为时间段 12099-12126 生成可视化
2025-05-08 03:24:21,633 - INFO - 正在为时间段 12099-12126 生成异常图可视化
2025-05-08 03:24:21,633 - DEBUG - 创建包含 38 个节点的图结构
2025-05-08 03:24:21,636 - DEBUG - 边统计: 正常边 682 条, 异常边 20 条
2025-05-08 03:24:21,700 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_all/robust_zscore/machine-2-7/seg_9_12099_12126.png
2025-05-08 03:24:21,957 - INFO - 成功保存时间段 12099-12126 的可视化结果
2025-05-08 03:24:21,957 - INFO - 
正在处理时间段 11/20: 13623-13624
2025-05-08 03:24:21,957 - INFO - 该时间段的真实异常节点: {9, 13, 14, 15}
2025-05-08 03:24:21,957 - INFO - 正在计算异常分数...
2025-05-08 03:24:21,957 - INFO - 检测到的异常节点: set()
2025-05-08 03:24:21,957 - INFO - 正在为时间段 13623-13624 生成可视化
2025-05-08 03:24:21,957 - INFO - 正在为时间段 13623-13624 生成异常图可视化
2025-05-08 03:24:21,958 - DEBUG - 创建包含 38 个节点的图结构
2025-05-08 03:24:21,960 - DEBUG - 边统计: 正常边 2 条, 异常边 598 条
2025-05-08 03:24:22,024 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_all/robust_zscore/machine-2-7/seg_10_13623_13624.png
2025-05-08 03:24:22,288 - INFO - 成功保存时间段 13623-13624 的可视化结果
2025-05-08 03:24:22,288 - INFO - 
正在处理时间段 12/20: 14934-14937
2025-05-08 03:24:22,288 - INFO - 该时间段的真实异常节点: {33, 34}
2025-05-08 03:24:22,288 - INFO - 正在计算异常分数...
2025-05-08 03:24:22,288 - INFO - 检测到的异常节点: set()
2025-05-08 03:24:22,288 - INFO - 正在为时间段 14934-14937 生成可视化
2025-05-08 03:24:22,288 - INFO - 正在为时间段 14934-14937 生成异常图可视化
2025-05-08 03:24:22,288 - DEBUG - 创建包含 38 个节点的图结构
2025-05-08 03:24:22,292 - DEBUG - 边统计: 正常边 644 条, 异常边 168 条
2025-05-08 03:24:22,356 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_all/robust_zscore/machine-2-7/seg_11_14934_14937.png
2025-05-08 03:24:22,616 - INFO - 成功保存时间段 14934-14937 的可视化结果
2025-05-08 03:24:22,617 - INFO - 
正在处理时间段 13/20: 15063-15065
2025-05-08 03:24:22,617 - INFO - 该时间段的真实异常节点: {9, 13, 14, 15}
2025-05-08 03:24:22,617 - INFO - 正在计算异常分数...
2025-05-08 03:24:22,617 - INFO - 检测到的异常节点: set()
2025-05-08 03:24:22,617 - INFO - 正在为时间段 15063-15065 生成可视化
2025-05-08 03:24:22,617 - INFO - 正在为时间段 15063-15065 生成异常图可视化
2025-05-08 03:24:22,617 - DEBUG - 创建包含 38 个节点的图结构
2025-05-08 03:24:22,620 - DEBUG - 边统计: 正常边 360 条, 异常边 240 条
2025-05-08 03:24:22,685 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_all/robust_zscore/machine-2-7/seg_12_15063_15065.png
2025-05-08 03:24:22,945 - INFO - 成功保存时间段 15063-15065 的可视化结果
2025-05-08 03:24:22,945 - INFO - 
正在处理时间段 14/20: 16534-16556
2025-05-08 03:24:22,945 - INFO - 该时间段的真实异常节点: {9, 13, 14, 15}
2025-05-08 03:24:22,945 - INFO - 正在计算异常分数...
2025-05-08 03:24:23,004 - INFO - 检测到的异常节点: {1, 2, 3, 4, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 19, 20, 21, 22, 23, 24, 25, 26, 28, 31, 32, 33, 34, 35, 36}
2025-05-08 03:24:23,004 - INFO - 正在为时间段 16534-16556 生成可视化
2025-05-08 03:24:23,004 - INFO - 正在为时间段 16534-16556 生成异常图可视化
2025-05-08 03:24:23,004 - DEBUG - 创建包含 38 个节点的图结构
2025-05-08 03:24:23,007 - DEBUG - 边统计: 正常边 806 条, 异常边 6 条
2025-05-08 03:24:23,071 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_all/robust_zscore/machine-2-7/seg_13_16534_16556.png
2025-05-08 03:24:23,341 - INFO - 成功保存时间段 16534-16556 的可视化结果
2025-05-08 03:24:23,341 - INFO - 
正在处理时间段 15/20: 17978-17980
2025-05-08 03:24:23,341 - INFO - 该时间段的真实异常节点: {9, 13, 14, 15}
2025-05-08 03:24:23,341 - INFO - 正在计算异常分数...
2025-05-08 03:24:23,341 - INFO - 检测到的异常节点: set()
2025-05-08 03:24:23,341 - INFO - 正在为时间段 17978-17980 生成可视化
2025-05-08 03:24:23,341 - INFO - 正在为时间段 17978-17980 生成异常图可视化
2025-05-08 03:24:23,341 - DEBUG - 创建包含 38 个节点的图结构
2025-05-08 03:24:23,345 - DEBUG - 边统计: 正常边 468 条, 异常边 234 条
2025-05-08 03:24:23,410 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_all/robust_zscore/machine-2-7/seg_14_17978_17980.png
2025-05-08 03:24:23,671 - INFO - 成功保存时间段 17978-17980 的可视化结果
2025-05-08 03:24:23,671 - INFO - 
正在处理时间段 16/20: 18639-18943
2025-05-08 03:24:23,671 - INFO - 该时间段的真实异常节点: {1, 2, 3, 4, 6, 7, 11, 16, 19, 20, 21, 22, 23, 25, 28, 29, 31, 32, 34, 35, 36}
2025-05-08 03:24:23,671 - INFO - 正在计算异常分数...
2025-05-08 03:24:24,612 - INFO - 检测到的异常节点: {1, 2, 3, 4, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 19, 20, 21, 22, 23, 24, 25, 26, 28, 30, 31, 32, 33, 34, 35, 36}
2025-05-08 03:24:24,612 - INFO - 正在为时间段 18639-18943 生成可视化
2025-05-08 03:24:24,612 - INFO - 正在为时间段 18639-18943 生成异常图可视化
2025-05-08 03:24:24,613 - DEBUG - 创建包含 38 个节点的图结构
2025-05-08 03:24:24,616 - DEBUG - 边统计: 正常边 720 条, 异常边 150 条
2025-05-08 03:24:24,757 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_all/robust_zscore/machine-2-7/seg_15_18639_18943.png
2025-05-08 03:24:25,021 - INFO - 成功保存时间段 18639-18943 的可视化结果
2025-05-08 03:24:25,021 - INFO - 
正在处理时间段 17/20: 19411-19417
2025-05-08 03:24:25,021 - INFO - 该时间段的真实异常节点: {9, 13, 14, 15}
2025-05-08 03:24:25,021 - INFO - 正在计算异常分数...
2025-05-08 03:24:25,030 - INFO - 检测到的异常节点: {1, 2, 3, 4, 6, 7, 9, 11, 12, 13, 14, 15, 16, 20, 21, 22, 23, 24, 25, 26, 28, 31, 32, 33, 34, 35, 36}
2025-05-08 03:24:25,031 - INFO - 正在为时间段 19411-19417 生成可视化
2025-05-08 03:24:25,031 - INFO - 正在为时间段 19411-19417 生成异常图可视化
2025-05-08 03:24:25,031 - DEBUG - 创建包含 38 个节点的图结构
2025-05-08 03:24:25,034 - DEBUG - 边统计: 正常边 740 条, 异常边 16 条
2025-05-08 03:24:25,099 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_all/robust_zscore/machine-2-7/seg_16_19411_19417.png
2025-05-08 03:24:25,359 - INFO - 成功保存时间段 19411-19417 的可视化结果
2025-05-08 03:24:25,359 - INFO - 
正在处理时间段 18/20: 20853-20856
2025-05-08 03:24:25,359 - INFO - 该时间段的真实异常节点: {9, 13, 14, 15}
2025-05-08 03:24:25,359 - INFO - 正在计算异常分数...
2025-05-08 03:24:25,359 - INFO - 检测到的异常节点: set()
2025-05-08 03:24:25,359 - INFO - 正在为时间段 20853-20856 生成可视化
2025-05-08 03:24:25,359 - INFO - 正在为时间段 20853-20856 生成异常图可视化
2025-05-08 03:24:25,359 - DEBUG - 创建包含 38 个节点的图结构
2025-05-08 03:24:25,362 - DEBUG - 边统计: 正常边 466 条, 异常边 236 条
2025-05-08 03:24:25,429 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_all/robust_zscore/machine-2-7/seg_17_20853_20856.png
2025-05-08 03:24:25,694 - INFO - 成功保存时间段 20853-20856 的可视化结果
2025-05-08 03:24:25,695 - INFO - 
正在处理时间段 19/20: 22291-22295
2025-05-08 03:24:25,695 - INFO - 该时间段的真实异常节点: {9, 13, 14, 15}
2025-05-08 03:24:25,695 - INFO - 正在计算异常分数...
2025-05-08 03:24:25,698 - INFO - 检测到的异常节点: {32, 6, 7, 9, 11, 12, 13, 14, 15, 19, 20, 21, 22, 23, 24, 25, 28, 31}
2025-05-08 03:24:25,698 - INFO - 正在为时间段 22291-22295 生成可视化
2025-05-08 03:24:25,698 - INFO - 正在为时间段 22291-22295 生成异常图可视化
2025-05-08 03:24:25,699 - DEBUG - 创建包含 38 个节点的图结构
2025-05-08 03:24:25,701 - DEBUG - 边统计: 正常边 548 条, 异常边 102 条
2025-05-08 03:24:25,767 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_all/robust_zscore/machine-2-7/seg_18_22291_22295.png
2025-05-08 03:24:26,027 - INFO - 成功保存时间段 22291-22295 的可视化结果
2025-05-08 03:24:26,027 - INFO - 
正在处理时间段 20/20: 22924-22926
2025-05-08 03:24:26,027 - INFO - 该时间段的真实异常节点: {10}
2025-05-08 03:24:26,027 - INFO - 正在计算异常分数...
2025-05-08 03:24:26,027 - INFO - 检测到的异常节点: set()
2025-05-08 03:24:26,027 - INFO - 正在为时间段 22924-22926 生成可视化
2025-05-08 03:24:26,028 - INFO - 正在为时间段 22924-22926 生成异常图可视化
2025-05-08 03:24:26,028 - DEBUG - 创建包含 38 个节点的图结构
2025-05-08 03:24:26,031 - DEBUG - 边统计: 正常边 390 条, 异常边 312 条
2025-05-08 03:24:26,096 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_all/robust_zscore/machine-2-7/seg_19_22924_22926.png
2025-05-08 03:24:26,355 - INFO - 成功保存时间段 22924-22926 的可视化结果
2025-05-08 03:24:26,355 - INFO - 正在从 ./visual/machine/neighbor_all/robust_zscore/machine-2-7 中的图像创建GIF
2025-05-08 03:24:27,526 - INFO - GIF已保存到 ./visual/machine/neighbor_all/robust_zscore/machine-2-7/machine-2-7.gif
2025-05-08 03:24:27,526 - INFO - 
==================================================
2025-05-08 03:24:27,526 - INFO - 开始数据集可视化: machine-2-8
2025-05-08 03:24:27,527 - INFO - 使用参数: 评分模式=robust_zscore, all=None, 阈值=4.0
2025-05-08 03:24:27,527 - INFO - ==================================================

2025-05-08 03:24:27,527 - INFO - 正在加载数据集 machine-2-8 的数据
2025-05-08 03:24:27,530 - INFO - 数据加载成功。训练集形状: (23702, 38), 测试集形状: (23703, 38)
2025-05-08 03:24:27,530 - INFO - 正在计算边缘统计量...
2025-05-08 03:24:54,519 - INFO - 已计算 465 条边的统计量
2025-05-08 03:24:54,519 - INFO - 为每个节点使用所有邻居
2025-05-08 03:24:54,520 - INFO - 可视化结果将保存到: ./visual/machine/neighbor_all/robust_zscore/machine-2-8
2025-05-08 03:24:54,611 - INFO - 在数据集中发现 1 个异常时间段
2025-05-08 03:24:54,611 - INFO - 
正在处理时间段 1/1: 17580-17740
2025-05-08 03:24:54,611 - INFO - 该时间段的真实异常节点: {1, 2, 3, 4, 5, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 28, 29, 30, 31, 32, 33, 34, 35, 36}
2025-05-08 03:24:54,611 - INFO - 正在计算异常分数...
2025-05-08 03:24:55,177 - INFO - 检测到的异常节点: {1, 2, 3, 4, 5, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 19, 20, 21, 22, 23, 24, 25, 26, 28, 30, 31, 32, 33, 34, 35, 36}
2025-05-08 03:24:55,177 - INFO - 正在为时间段 17580-17740 生成可视化
2025-05-08 03:24:55,177 - INFO - 正在为时间段 17580-17740 生成异常图可视化
2025-05-08 03:24:55,178 - DEBUG - 创建包含 38 个节点的图结构
2025-05-08 03:24:55,181 - DEBUG - 边统计: 正常边 912 条, 异常边 18 条
2025-05-08 03:24:55,250 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_all/robust_zscore/machine-2-8/seg_0_17580_17740.png
2025-05-08 03:24:55,513 - INFO - 成功保存时间段 17580-17740 的可视化结果
2025-05-08 03:24:55,513 - INFO - 正在从 ./visual/machine/neighbor_all/robust_zscore/machine-2-8 中的图像创建GIF
2025-05-08 03:24:55,563 - INFO - GIF已保存到 ./visual/machine/neighbor_all/robust_zscore/machine-2-8/machine-2-8.gif
2025-05-08 03:24:55,564 - INFO - 
==================================================
2025-05-08 03:24:55,564 - INFO - 开始数据集可视化: machine-3-11
