2025-05-08 02:42:33,757 - INFO - 
 Starting experiment with config: ExperimentConfig(dataset='machine', window_size=5, score_thresholds=array([0. , 0.5, 1. , 1.5, 2. , 2.5, 3. , 3.5, 4. , 4.5, 5. , 5.5, 6. ,
       6.5, 7. ]), topk_range=range(1, 10), corr_threshold_range=array([0. , 0. , 0.1, 0.2, 0.2, 0.2, 0.3, 0.4, 0.4, 0.4, 0.5, 0.6, 0.6,
       0.6]), neighbor_selection='all', score_modes=['range_ratio'], data_dir='./data/processed', label_dir='./data/interpretation_label', log_dir='./log/machine/neighbor_all', visual_dir='./visual/machine/neighbor_all', num_workers=36, gif_duration=500)
2025-05-08 02:42:33,757 - INFO - 当前评分模式: ['range_ratio']
2025-05-08 02:42:33,757 - INFO - 
==================================================
2025-05-08 02:42:33,757 - INFO - 开始执行网格搜索...
2025-05-08 02:42:33,763 - INFO - [machine-1-1] Starting grid search...
2025-05-08 02:43:21,867 - INFO - [machine-1-1.txt] mode=range_ratio, all=None, threshold=0.0, P=0.4333, R=0.8228, F1=0.5677
2025-05-08 02:53:28,531 - INFO - 正在为时间段 21280-21294 生成可视化
2025-05-08 02:53:28,531 - INFO - 正在为时间段 21280-21294 生成异常图可视化
2025-05-08 02:53:28,531 - DEBUG - 创建包含 38 个节点的图结构
2025-05-08 02:53:28,534 - DEBUG - 边统计: 正常边 708 条, 异常边 104 条
2025-05-08 02:53:28,599 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_all/range_ratio/machine-2-2/seg_7_21280_21294.png
2025-05-08 02:53:28,858 - INFO - 成功保存时间段 21280-21294 的可视化结果
2025-05-08 02:53:28,858 - INFO - 
正在处理时间段 9/11: 21405-21427
2025-05-08 02:53:28,858 - INFO - 该时间段的真实异常节点: {19, 20, 21, 22, 28, 31}
2025-05-08 02:53:28,858 - INFO - 正在计算异常分数...
2025-05-08 02:53:28,908 - INFO - 检测到的异常节点: {1, 2, 3, 4, 6, 7, 9, 10, 11, 12, 14, 15, 16, 19, 20, 21, 22, 23, 24, 25, 26, 28, 30, 31, 32, 34, 35, 36}
2025-05-08 02:53:28,908 - INFO - 正在为时间段 21405-21427 生成可视化
2025-05-08 02:53:28,908 - INFO - 正在为时间段 21405-21427 生成异常图可视化
2025-05-08 02:53:28,908 - DEBUG - 创建包含 38 个节点的图结构
2025-05-08 02:53:28,911 - DEBUG - 边统计: 正常边 686 条, 异常边 70 条
2025-05-08 02:53:28,975 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_all/range_ratio/machine-2-2/seg_8_21405_21427.png
2025-05-08 02:53:29,236 - INFO - 成功保存时间段 21405-21427 的可视化结果
2025-05-08 02:53:29,236 - INFO - 
正在处理时间段 10/11: 22260-22262
2025-05-08 02:53:29,236 - INFO - 该时间段的真实异常节点: {6, 10, 11, 12, 13}
2025-05-08 02:53:29,236 - INFO - 正在计算异常分数...
2025-05-08 02:53:29,236 - INFO - 检测到的异常节点: set()
2025-05-08 02:53:29,236 - INFO - 正在为时间段 22260-22262 生成可视化
2025-05-08 02:53:29,236 - INFO - 正在为时间段 22260-22262 生成异常图可视化
2025-05-08 02:53:29,237 - DEBUG - 创建包含 38 个节点的图结构
2025-05-08 02:53:29,240 - DEBUG - 边统计: 正常边 402 条, 异常边 410 条
2025-05-08 02:53:29,305 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_all/range_ratio/machine-2-2/seg_9_22260_22262.png
2025-05-08 02:53:29,564 - INFO - 成功保存时间段 22260-22262 的可视化结果
2025-05-08 02:53:29,564 - INFO - 
正在处理时间段 11/11: 23099-23298
2025-05-08 02:53:29,564 - INFO - 该时间段的真实异常节点: {9, 15}
2025-05-08 02:53:29,564 - INFO - 正在计算异常分数...
2025-05-08 02:53:30,037 - INFO - 检测到的异常节点: {1, 2, 3, 4, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 19, 20, 21, 22, 23, 24, 25, 26, 28, 30, 31, 32, 33, 34, 35, 36}
2025-05-08 02:53:30,037 - INFO - 正在为时间段 23099-23298 生成可视化
2025-05-08 02:53:30,037 - INFO - 正在为时间段 23099-23298 生成异常图可视化
2025-05-08 02:53:30,037 - DEBUG - 创建包含 38 个节点的图结构
2025-05-08 02:53:30,040 - DEBUG - 边统计: 正常边 792 条, 异常边 78 条
2025-05-08 02:53:30,106 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_all/range_ratio/machine-2-2/seg_10_23099_23298.png
2025-05-08 02:53:30,368 - INFO - 成功保存时间段 23099-23298 的可视化结果
2025-05-08 02:53:30,368 - INFO - 正在从 ./visual/machine/neighbor_all/range_ratio/machine-2-2 中的图像创建GIF
2025-05-08 02:53:31,018 - INFO - GIF已保存到 ./visual/machine/neighbor_all/range_ratio/machine-2-2/machine-2-2.gif
2025-05-08 02:53:31,019 - INFO - 
==================================================
2025-05-08 02:53:31,019 - INFO - 开始数据集可视化: machine-2-7
2025-05-08 02:53:31,019 - INFO - 使用参数: 评分模式=range_ratio, all=None, 阈值=7.0
2025-05-08 02:53:31,019 - INFO - ==================================================

2025-05-08 02:53:31,019 - INFO - 正在加载数据集 machine-2-7 的数据
2025-05-08 02:53:31,024 - INFO - 数据加载成功。训练集形状: (23696, 38), 测试集形状: (23696, 38)
2025-05-08 02:53:31,024 - INFO - 正在计算边缘统计量...
2025-05-08 02:53:56,754 - INFO - 已计算 435 条边的统计量
2025-05-08 02:53:56,754 - INFO - 为每个节点使用所有邻居
2025-05-08 02:53:56,755 - INFO - 可视化结果将保存到: ./visual/machine/neighbor_all/range_ratio/machine-2-7
2025-05-08 02:53:56,832 - INFO - 在数据集中发现 20 个异常时间段
2025-05-08 02:53:56,832 - INFO - 
正在处理时间段 1/20: 664-666
2025-05-08 02:53:56,832 - INFO - 该时间段的真实异常节点: {9, 13, 14}
2025-05-08 02:53:56,832 - INFO - 正在计算异常分数...
2025-05-08 02:53:56,832 - INFO - 检测到的异常节点: set()
2025-05-08 02:53:56,832 - INFO - 正在为时间段 664-666 生成可视化
2025-05-08 02:53:56,832 - INFO - 正在为时间段 664-666 生成异常图可视化
2025-05-08 02:53:56,832 - DEBUG - 创建包含 38 个节点的图结构
2025-05-08 02:53:56,835 - DEBUG - 边统计: 正常边 436 条, 异常边 214 条
2025-05-08 02:53:56,993 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_all/range_ratio/machine-2-7/seg_0_664_666.png
2025-05-08 02:53:57,253 - INFO - 成功保存时间段 664-666 的可视化结果
2025-05-08 02:53:57,254 - INFO - 
正在处理时间段 2/20: 2104-2106
2025-05-08 02:53:57,254 - INFO - 该时间段的真实异常节点: {13, 14}
2025-05-08 02:53:57,254 - INFO - 正在计算异常分数...
2025-05-08 02:53:57,254 - INFO - 检测到的异常节点: set()
2025-05-08 02:53:57,254 - INFO - 正在为时间段 2104-2106 生成可视化
2025-05-08 02:53:57,254 - INFO - 正在为时间段 2104-2106 生成异常图可视化
2025-05-08 02:53:57,254 - DEBUG - 创建包含 38 个节点的图结构
2025-05-08 02:53:57,257 - DEBUG - 边统计: 正常边 408 条, 异常边 294 条
2025-05-08 02:53:57,323 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_all/range_ratio/machine-2-7/seg_1_2104_2106.png
2025-05-08 02:53:57,580 - INFO - 成功保存时间段 2104-2106 的可视化结果
2025-05-08 02:53:57,580 - INFO - 
正在处理时间段 3/20: 3544-3546
2025-05-08 02:53:57,580 - INFO - 该时间段的真实异常节点: {9, 13, 14, 15}
2025-05-08 02:53:57,580 - INFO - 正在计算异常分数...
2025-05-08 02:53:57,580 - INFO - 检测到的异常节点: set()
2025-05-08 02:53:57,580 - INFO - 正在为时间段 3544-3546 生成可视化
2025-05-08 02:53:57,580 - INFO - 正在为时间段 3544-3546 生成异常图可视化
2025-05-08 02:53:57,581 - DEBUG - 创建包含 38 个节点的图结构
2025-05-08 02:53:57,583 - DEBUG - 边统计: 正常边 462 条, 异常边 240 条
2025-05-08 02:53:57,654 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_all/range_ratio/machine-2-7/seg_2_3544_3546.png
2025-05-08 02:53:57,917 - INFO - 成功保存时间段 3544-3546 的可视化结果
2025-05-08 02:53:57,917 - INFO - 
正在处理时间段 4/20: 4984-4986
2025-05-08 02:53:57,917 - INFO - 该时间段的真实异常节点: {9, 13, 14, 15}
2025-05-08 02:53:57,918 - INFO - 正在计算异常分数...
2025-05-08 02:53:57,918 - INFO - 检测到的异常节点: set()
2025-05-08 02:53:57,918 - INFO - 正在为时间段 4984-4986 生成可视化
2025-05-08 02:53:57,918 - INFO - 正在为时间段 4984-4986 生成异常图可视化
2025-05-08 02:53:57,918 - DEBUG - 创建包含 38 个节点的图结构
2025-05-08 02:53:57,921 - DEBUG - 边统计: 正常边 518 条, 异常边 238 条
2025-05-08 02:53:57,991 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_all/range_ratio/machine-2-7/seg_3_4984_4986.png
2025-05-08 02:53:58,250 - INFO - 成功保存时间段 4984-4986 的可视化结果
2025-05-08 02:53:58,250 - INFO - 
正在处理时间段 5/20: 6030-6033
2025-05-08 02:53:58,250 - INFO - 该时间段的真实异常节点: {33, 34}
2025-05-08 02:53:58,250 - INFO - 正在计算异常分数...
2025-05-08 02:53:58,250 - INFO - 检测到的异常节点: set()
2025-05-08 02:53:58,250 - INFO - 正在为时间段 6030-6033 生成可视化
2025-05-08 02:53:58,250 - INFO - 正在为时间段 6030-6033 生成异常图可视化
2025-05-08 02:53:58,250 - DEBUG - 创建包含 38 个节点的图结构
2025-05-08 02:53:58,253 - DEBUG - 边统计: 正常边 686 条, 异常边 126 条
2025-05-08 02:53:58,319 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_all/range_ratio/machine-2-7/seg_4_6030_6033.png
2025-05-08 02:53:58,578 - INFO - 成功保存时间段 6030-6033 的可视化结果
2025-05-08 02:53:58,578 - INFO - 
正在处理时间段 6/20: 7665-7668
2025-05-08 02:53:58,578 - INFO - 该时间段的真实异常节点: {30}
2025-05-08 02:53:58,578 - INFO - 正在计算异常分数...
2025-05-08 02:53:58,578 - INFO - 检测到的异常节点: set()
2025-05-08 02:53:58,578 - INFO - 正在为时间段 7665-7668 生成可视化
2025-05-08 02:53:58,578 - INFO - 正在为时间段 7665-7668 生成异常图可视化
2025-05-08 02:53:58,578 - DEBUG - 创建包含 38 个节点的图结构
2025-05-08 02:53:58,581 - DEBUG - 边统计: 正常边 464 条, 异常边 186 条
2025-05-08 02:53:58,646 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_all/range_ratio/machine-2-7/seg_5_7665_7668.png
2025-05-08 02:53:58,905 - INFO - 成功保存时间段 7665-7668 的可视化结果
2025-05-08 02:53:58,905 - INFO - 
正在处理时间段 7/20: 7863-7866
2025-05-08 02:53:58,905 - INFO - 该时间段的真实异常节点: {9, 13, 14, 15}
2025-05-08 02:53:58,906 - INFO - 正在计算异常分数...
2025-05-08 02:53:58,906 - INFO - 检测到的异常节点: set()
2025-05-08 02:53:58,906 - INFO - 正在为时间段 7863-7866 生成可视化
2025-05-08 02:53:58,906 - INFO - 正在为时间段 7863-7866 生成异常图可视化
2025-05-08 02:53:58,906 - DEBUG - 创建包含 38 个节点的图结构
2025-05-08 02:53:58,909 - DEBUG - 边统计: 正常边 614 条, 异常边 88 条
2025-05-08 02:53:58,974 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_all/range_ratio/machine-2-7/seg_6_7863_7866.png
2025-05-08 02:53:59,232 - INFO - 成功保存时间段 7863-7866 的可视化结果
2025-05-08 02:53:59,232 - INFO - 
正在处理时间段 8/20: 9304-9306
2025-05-08 02:53:59,232 - INFO - 该时间段的真实异常节点: {9, 13, 14, 15}
2025-05-08 02:53:59,233 - INFO - 正在计算异常分数...
2025-05-08 02:53:59,233 - INFO - 检测到的异常节点: set()
2025-05-08 02:53:59,233 - INFO - 正在为时间段 9304-9306 生成可视化
2025-05-08 02:53:59,233 - INFO - 正在为时间段 9304-9306 生成异常图可视化
2025-05-08 02:53:59,233 - DEBUG - 创建包含 38 个节点的图结构
2025-05-08 02:53:59,236 - DEBUG - 边统计: 正常边 440 条, 异常边 210 条
2025-05-08 02:53:59,300 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_all/range_ratio/machine-2-7/seg_7_9304_9306.png
2025-05-08 02:53:59,558 - INFO - 成功保存时间段 9304-9306 的可视化结果
2025-05-08 02:53:59,558 - INFO - 
正在处理时间段 9/20: 10744-10746
2025-05-08 02:53:59,559 - INFO - 该时间段的真实异常节点: {9, 13, 14, 15}
2025-05-08 02:53:59,559 - INFO - 正在计算异常分数...
2025-05-08 02:53:59,559 - INFO - 检测到的异常节点: set()
2025-05-08 02:53:59,559 - INFO - 正在为时间段 10744-10746 生成可视化
2025-05-08 02:53:59,559 - INFO - 正在为时间段 10744-10746 生成异常图可视化
2025-05-08 02:53:59,559 - DEBUG - 创建包含 38 个节点的图结构
2025-05-08 02:53:59,561 - DEBUG - 边统计: 正常边 330 条, 异常边 222 条
2025-05-08 02:53:59,628 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_all/range_ratio/machine-2-7/seg_8_10744_10746.png
2025-05-08 02:53:59,885 - INFO - 成功保存时间段 10744-10746 的可视化结果
2025-05-08 02:53:59,885 - INFO - 
正在处理时间段 10/20: 12099-12126
2025-05-08 02:53:59,886 - INFO - 该时间段的真实异常节点: {1, 2, 3, 4, 24, 26}
2025-05-08 02:53:59,886 - INFO - 正在计算异常分数...
2025-05-08 02:53:59,948 - INFO - 检测到的异常节点: {1, 2, 3, 4, 6, 7, 9, 11, 12, 14, 15, 16, 19, 20, 21, 22, 23, 24, 25, 26, 28, 31, 32, 33, 34, 35, 36}
2025-05-08 02:53:59,948 - INFO - 正在为时间段 12099-12126 生成可视化
2025-05-08 02:53:59,948 - INFO - 正在为时间段 12099-12126 生成异常图可视化
2025-05-08 02:53:59,948 - DEBUG - 创建包含 38 个节点的图结构
2025-05-08 02:53:59,951 - DEBUG - 边统计: 正常边 682 条, 异常边 20 条
2025-05-08 02:54:00,110 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_all/range_ratio/machine-2-7/seg_9_12099_12126.png
2025-05-08 02:54:00,366 - INFO - 成功保存时间段 12099-12126 的可视化结果
2025-05-08 02:54:00,366 - INFO - 
正在处理时间段 11/20: 13623-13624
2025-05-08 02:54:00,366 - INFO - 该时间段的真实异常节点: {9, 13, 14, 15}
2025-05-08 02:54:00,366 - INFO - 正在计算异常分数...
2025-05-08 02:54:00,366 - INFO - 检测到的异常节点: set()
2025-05-08 02:54:00,366 - INFO - 正在为时间段 13623-13624 生成可视化
2025-05-08 02:54:00,366 - INFO - 正在为时间段 13623-13624 生成异常图可视化
2025-05-08 02:54:00,367 - DEBUG - 创建包含 38 个节点的图结构
2025-05-08 02:54:00,369 - DEBUG - 边统计: 正常边 2 条, 异常边 598 条
2025-05-08 02:54:00,433 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_all/range_ratio/machine-2-7/seg_10_13623_13624.png
2025-05-08 02:54:00,687 - INFO - 成功保存时间段 13623-13624 的可视化结果
2025-05-08 02:54:00,687 - INFO - 
正在处理时间段 12/20: 14934-14937
2025-05-08 02:54:00,687 - INFO - 该时间段的真实异常节点: {33, 34}
2025-05-08 02:54:00,688 - INFO - 正在计算异常分数...
2025-05-08 02:54:00,688 - INFO - 检测到的异常节点: set()
2025-05-08 02:54:00,688 - INFO - 正在为时间段 14934-14937 生成可视化
2025-05-08 02:54:00,688 - INFO - 正在为时间段 14934-14937 生成异常图可视化
2025-05-08 02:54:00,688 - DEBUG - 创建包含 38 个节点的图结构
2025-05-08 02:54:00,691 - DEBUG - 边统计: 正常边 644 条, 异常边 168 条
2025-05-08 02:54:00,755 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_all/range_ratio/machine-2-7/seg_11_14934_14937.png
2025-05-08 02:54:01,012 - INFO - 成功保存时间段 14934-14937 的可视化结果
2025-05-08 02:54:01,012 - INFO - 
正在处理时间段 13/20: 15063-15065
2025-05-08 02:54:01,012 - INFO - 该时间段的真实异常节点: {9, 13, 14, 15}
2025-05-08 02:54:01,012 - INFO - 正在计算异常分数...
2025-05-08 02:54:01,012 - INFO - 检测到的异常节点: set()
2025-05-08 02:54:01,012 - INFO - 正在为时间段 15063-15065 生成可视化
2025-05-08 02:54:01,012 - INFO - 正在为时间段 15063-15065 生成异常图可视化
2025-05-08 02:54:01,012 - DEBUG - 创建包含 38 个节点的图结构
2025-05-08 02:54:01,015 - DEBUG - 边统计: 正常边 360 条, 异常边 240 条
2025-05-08 02:54:01,081 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_all/range_ratio/machine-2-7/seg_12_15063_15065.png
2025-05-08 02:54:01,339 - INFO - 成功保存时间段 15063-15065 的可视化结果
2025-05-08 02:54:01,339 - INFO - 
正在处理时间段 14/20: 16534-16556
2025-05-08 02:54:01,339 - INFO - 该时间段的真实异常节点: {9, 13, 14, 15}
2025-05-08 02:54:01,339 - INFO - 正在计算异常分数...
2025-05-08 02:54:01,389 - INFO - 检测到的异常节点: {1, 2, 3, 4, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 19, 20, 21, 22, 23, 24, 25, 26, 28, 31, 32, 33, 34, 35, 36}
2025-05-08 02:54:01,389 - INFO - 正在为时间段 16534-16556 生成可视化
2025-05-08 02:54:01,389 - INFO - 正在为时间段 16534-16556 生成异常图可视化
2025-05-08 02:54:01,389 - DEBUG - 创建包含 38 个节点的图结构
2025-05-08 02:54:01,392 - DEBUG - 边统计: 正常边 806 条, 异常边 6 条
2025-05-08 02:54:01,455 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_all/range_ratio/machine-2-7/seg_13_16534_16556.png
2025-05-08 02:54:01,713 - INFO - 成功保存时间段 16534-16556 的可视化结果
2025-05-08 02:54:01,713 - INFO - 
正在处理时间段 15/20: 17978-17980
2025-05-08 02:54:01,713 - INFO - 该时间段的真实异常节点: {9, 13, 14, 15}
2025-05-08 02:54:01,713 - INFO - 正在计算异常分数...
2025-05-08 02:54:01,713 - INFO - 检测到的异常节点: set()
2025-05-08 02:54:01,713 - INFO - 正在为时间段 17978-17980 生成可视化
2025-05-08 02:54:01,713 - INFO - 正在为时间段 17978-17980 生成异常图可视化
2025-05-08 02:54:01,713 - DEBUG - 创建包含 38 个节点的图结构
2025-05-08 02:54:01,716 - DEBUG - 边统计: 正常边 468 条, 异常边 234 条
2025-05-08 02:54:01,781 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_all/range_ratio/machine-2-7/seg_14_17978_17980.png
2025-05-08 02:54:02,040 - INFO - 成功保存时间段 17978-17980 的可视化结果
2025-05-08 02:54:02,040 - INFO - 
正在处理时间段 16/20: 18639-18943
2025-05-08 02:54:02,040 - INFO - 该时间段的真实异常节点: {1, 2, 3, 4, 6, 7, 11, 16, 19, 20, 21, 22, 23, 25, 28, 29, 31, 32, 34, 35, 36}
2025-05-08 02:54:02,040 - INFO - 正在计算异常分数...
2025-05-08 02:54:02,796 - INFO - 检测到的异常节点: {1, 2, 3, 4, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 19, 20, 21, 22, 23, 24, 25, 26, 28, 30, 31, 32, 33, 34, 35, 36}
2025-05-08 02:54:02,796 - INFO - 正在为时间段 18639-18943 生成可视化
2025-05-08 02:54:02,796 - INFO - 正在为时间段 18639-18943 生成异常图可视化
2025-05-08 02:54:02,796 - DEBUG - 创建包含 38 个节点的图结构
2025-05-08 02:54:02,799 - DEBUG - 边统计: 正常边 720 条, 异常边 150 条
2025-05-08 02:54:02,865 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_all/range_ratio/machine-2-7/seg_15_18639_18943.png
2025-05-08 02:54:03,126 - INFO - 成功保存时间段 18639-18943 的可视化结果
2025-05-08 02:54:03,127 - INFO - 
正在处理时间段 17/20: 19411-19417
2025-05-08 02:54:03,127 - INFO - 该时间段的真实异常节点: {9, 13, 14, 15}
2025-05-08 02:54:03,127 - INFO - 正在计算异常分数...
2025-05-08 02:54:03,135 - INFO - 检测到的异常节点: {32, 33, 2, 36, 9, 12, 13, 14, 15, 20, 23}
2025-05-08 02:54:03,135 - INFO - 正在为时间段 19411-19417 生成可视化
2025-05-08 02:54:03,135 - INFO - 正在为时间段 19411-19417 生成异常图可视化
2025-05-08 02:54:03,135 - DEBUG - 创建包含 38 个节点的图结构
2025-05-08 02:54:03,138 - DEBUG - 边统计: 正常边 740 条, 异常边 16 条
2025-05-08 02:54:03,204 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_all/range_ratio/machine-2-7/seg_16_19411_19417.png
2025-05-08 02:54:03,462 - INFO - 成功保存时间段 19411-19417 的可视化结果
2025-05-08 02:54:03,462 - INFO - 
正在处理时间段 18/20: 20853-20856
2025-05-08 02:54:03,462 - INFO - 该时间段的真实异常节点: {9, 13, 14, 15}
2025-05-08 02:54:03,462 - INFO - 正在计算异常分数...
2025-05-08 02:54:03,463 - INFO - 检测到的异常节点: set()
2025-05-08 02:54:03,463 - INFO - 正在为时间段 20853-20856 生成可视化
2025-05-08 02:54:03,463 - INFO - 正在为时间段 20853-20856 生成异常图可视化
2025-05-08 02:54:03,463 - DEBUG - 创建包含 38 个节点的图结构
2025-05-08 02:54:03,465 - DEBUG - 边统计: 正常边 466 条, 异常边 236 条
2025-05-08 02:54:03,532 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_all/range_ratio/machine-2-7/seg_17_20853_20856.png
2025-05-08 02:54:03,789 - INFO - 成功保存时间段 20853-20856 的可视化结果
2025-05-08 02:54:03,789 - INFO - 
正在处理时间段 19/20: 22291-22295
2025-05-08 02:54:03,789 - INFO - 该时间段的真实异常节点: {9, 13, 14, 15}
2025-05-08 02:54:03,789 - INFO - 正在计算异常分数...
2025-05-08 02:54:03,792 - INFO - 检测到的异常节点: {32, 6, 7, 11, 12, 15, 16, 20}
2025-05-08 02:54:03,792 - INFO - 正在为时间段 22291-22295 生成可视化
2025-05-08 02:54:03,792 - INFO - 正在为时间段 22291-22295 生成异常图可视化
2025-05-08 02:54:03,792 - DEBUG - 创建包含 38 个节点的图结构
2025-05-08 02:54:03,794 - DEBUG - 边统计: 正常边 548 条, 异常边 102 条
2025-05-08 02:54:03,937 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_all/range_ratio/machine-2-7/seg_18_22291_22295.png
2025-05-08 02:54:04,194 - INFO - 成功保存时间段 22291-22295 的可视化结果
2025-05-08 02:54:04,194 - INFO - 
正在处理时间段 20/20: 22924-22926
2025-05-08 02:54:04,194 - INFO - 该时间段的真实异常节点: {10}
2025-05-08 02:54:04,195 - INFO - 正在计算异常分数...
2025-05-08 02:54:04,195 - INFO - 检测到的异常节点: set()
2025-05-08 02:54:04,195 - INFO - 正在为时间段 22924-22926 生成可视化
2025-05-08 02:54:04,195 - INFO - 正在为时间段 22924-22926 生成异常图可视化
2025-05-08 02:54:04,195 - DEBUG - 创建包含 38 个节点的图结构
2025-05-08 02:54:04,197 - DEBUG - 边统计: 正常边 390 条, 异常边 312 条
2025-05-08 02:54:04,263 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_all/range_ratio/machine-2-7/seg_19_22924_22926.png
2025-05-08 02:54:04,518 - INFO - 成功保存时间段 22924-22926 的可视化结果
2025-05-08 02:54:04,518 - INFO - 正在从 ./visual/machine/neighbor_all/range_ratio/machine-2-7 中的图像创建GIF
2025-05-08 02:54:05,690 - INFO - GIF已保存到 ./visual/machine/neighbor_all/range_ratio/machine-2-7/machine-2-7.gif
2025-05-08 02:54:05,691 - INFO - 
==================================================
2025-05-08 02:54:05,691 - INFO - 开始数据集可视化: machine-2-8
2025-05-08 02:54:05,691 - INFO - 使用参数: 评分模式=range_ratio, all=None, 阈值=2.0
2025-05-08 02:54:05,691 - INFO - ==================================================

2025-05-08 02:54:05,691 - INFO - 正在加载数据集 machine-2-8 的数据
2025-05-08 02:54:05,694 - INFO - 数据加载成功。训练集形状: (23702, 38), 测试集形状: (23703, 38)
2025-05-08 02:54:05,694 - INFO - 正在计算边缘统计量...
2025-05-08 02:54:30,447 - INFO - 已计算 465 条边的统计量
2025-05-08 02:54:30,447 - INFO - 为每个节点使用所有邻居
2025-05-08 02:54:30,448 - INFO - 可视化结果将保存到: ./visual/machine/neighbor_all/range_ratio/machine-2-8
2025-05-08 02:54:30,526 - INFO - 在数据集中发现 1 个异常时间段
2025-05-08 02:54:30,526 - INFO - 
正在处理时间段 1/1: 17580-17740
2025-05-08 02:54:30,526 - INFO - 该时间段的真实异常节点: {1, 2, 3, 4, 5, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 28, 29, 30, 31, 32, 33, 34, 35, 36}
2025-05-08 02:54:30,526 - INFO - 正在计算异常分数...
2025-05-08 02:54:30,971 - INFO - 检测到的异常节点: {1, 2, 3, 4, 5, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 19, 20, 21, 22, 23, 24, 25, 26, 28, 30, 31, 32, 33, 34, 35, 36}
2025-05-08 02:54:30,971 - INFO - 正在为时间段 17580-17740 生成可视化
2025-05-08 02:54:30,971 - INFO - 正在为时间段 17580-17740 生成异常图可视化
2025-05-08 02:54:30,971 - DEBUG - 创建包含 38 个节点的图结构
2025-05-08 02:54:30,974 - DEBUG - 边统计: 正常边 912 条, 异常边 18 条
2025-05-08 02:54:31,042 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_all/range_ratio/machine-2-8/seg_0_17580_17740.png
2025-05-08 02:54:31,308 - INFO - 成功保存时间段 17580-17740 的可视化结果
2025-05-08 02:54:31,309 - INFO - 正在从 ./visual/machine/neighbor_all/range_ratio/machine-2-8 中的图像创建GIF
2025-05-08 02:54:31,365 - INFO - GIF已保存到 ./visual/machine/neighbor_all/range_ratio/machine-2-8/machine-2-8.gif
2025-05-08 02:54:31,365 - INFO - 
==================================================
2025-05-08 02:54:31,365 - INFO - 开始数据集可视化: machine-3-11
2025-05-08 02:54:31,365 - INFO - 使用参数: 评分模式=range_ratio, all=None, 阈值=7.0
2025-05-08 02:54:31,365 - INFO - ==================================================

2025-05-08 02:54:31,365 - INFO - 正在加载数据集 machine-3-11 的数据
2025-05-08 02:54:31,369 - INFO - 数据加载成功。训练集形状: (28695, 38), 测试集形状: (28696, 38)
2025-05-08 02:54:31,369 - INFO - 正在计算边缘统计量...
2025-05-08 02:54:59,381 - INFO - 已计算 395 条边的统计量
2025-05-08 02:54:59,381 - INFO - 为每个节点使用所有邻居
2025-05-08 02:54:59,381 - INFO - 可视化结果将保存到: ./visual/machine/neighbor_all/range_ratio/machine-3-11
2025-05-08 02:54:59,474 - INFO - 在数据集中发现 3 个异常时间段
2025-05-08 02:54:59,475 - INFO - 
正在处理时间段 1/3: 21230-21295
2025-05-08 02:54:59,475 - INFO - 该时间段的真实异常节点: {1, 2, 3, 4, 5, 6, 7, 10, 11, 16, 19, 20, 21, 22, 23, 24, 26, 28, 30, 31, 32, 35, 36}
2025-05-08 02:54:59,475 - INFO - 正在计算异常分数...
2025-05-08 02:54:59,624 - INFO - 检测到的异常节点: {1, 2, 3, 4, 5, 6, 7, 10, 12, 14, 15, 16, 19, 20, 21, 22, 23, 24, 26, 28, 30, 31, 33, 34, 35, 36, 37}
2025-05-08 02:54:59,624 - INFO - 正在为时间段 21230-21295 生成可视化
2025-05-08 02:54:59,624 - INFO - 正在为时间段 21230-21295 生成异常图可视化
