2025-04-17 17:47:58,434 - INFO - 
 Starting experiment with config: ExperimentConfig(dataset='els', window_size=5, score_thresholds=array([0. , 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1. , 1.1, 1.2,
       1.3, 1.4, 1.5, 1.6, 1.7, 1.8, 1.9, 2. , 2.1, 2.2, 2.3, 2.4, 2.5,
       2.6, 2.7, 2.8, 2.9, 3. , 3.1, 3.2, 3.3, 3.4, 3.5, 3.6, 3.7, 3.8,
       3.9, 4. , 4.1, 4.2, 4.3, 4.4, 4.5, 4.6, 4.7, 4.8, 4.9, 5. , 5.1,
       5.2, 5.3, 5.4, 5.5, 5.6, 5.7, 5.8, 5.9, 6. , 6.1, 6.2, 6.3, 6.4,
       6.5, 6.6, 6.7, 6.8, 6.9, 7. ]), topk_range=range(0, 10), corr_threshold_range=array([0. , 0. , 0.1, 0.2, 0.2, 0.2, 0.3, 0.4, 0.4, 0.4, 0.5, 0.6, 0.6,
       0.6]), neighbor_selection='corr_threshold', score_modes=['deviation'], data_dir='./data/processed', label_dir='./data/interpretation_label', log_dir='./log/els/neighbor_corr_threshold', visual_dir='./visual/els/neighbor_corr_threshold', num_workers=36, gif_duration=500)
2025-04-17 17:47:58,434 - INFO - 当前评分模式: ['deviation']
2025-04-17 17:47:58,434 - INFO - 
==================================================
2025-04-17 17:47:58,434 - INFO - 开始执行网格搜索...
2025-04-17 17:47:58,437 - INFO - [els-1] Starting grid search...
2025-04-17 17:47:59,274 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.0, threshold=0.0, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:02,402 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.1, threshold=2.1, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:02,403 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.1, threshold=2.2, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:02,403 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.1, threshold=2.3, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:02,403 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.1, threshold=2.4, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:02,403 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.1, threshold=2.5, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:02,404 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.1, threshold=2.6, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:02,404 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.1, threshold=2.7, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:02,404 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.1, threshold=2.8, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:02,469 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.1, threshold=2.9, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:02,469 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.1, threshold=3.0, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:02,469 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.1, threshold=3.1, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:02,469 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.1, threshold=3.2, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:02,470 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.1, threshold=3.3, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:02,470 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.1, threshold=3.4, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:02,470 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.1, threshold=3.5, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:02,470 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.1, threshold=3.6, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:02,470 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.1, threshold=3.7, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:02,856 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.1, threshold=3.8, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:02,857 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.1, threshold=3.9, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:02,857 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.1, threshold=4.0, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:02,857 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.1, threshold=4.1, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:02,857 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.1, threshold=4.2, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:02,857 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.1, threshold=4.3, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:02,857 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.1, threshold=4.4, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:02,857 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.1, threshold=4.5, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:02,858 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.1, threshold=4.6, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:02,858 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.1, threshold=4.7, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:02,858 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.1, threshold=4.8, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:02,858 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.1, threshold=4.9, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:02,858 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.1, threshold=5.0, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:02,858 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.1, threshold=5.1, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:02,858 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.1, threshold=5.2, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:02,858 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.1, threshold=5.3, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:02,858 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.1, threshold=5.4, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:02,858 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.1, threshold=5.5, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:03,019 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.1, threshold=5.6, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:03,020 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.1, threshold=5.7, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:03,020 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.1, threshold=5.8, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:03,020 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.1, threshold=5.9, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:03,021 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.1, threshold=6.0, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:03,021 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.1, threshold=6.1, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:03,022 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.1, threshold=6.2, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:03,022 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.1, threshold=6.3, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:03,022 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.1, threshold=6.4, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:03,022 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.1, threshold=6.5, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:03,022 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.1, threshold=6.6, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:03,022 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.1, threshold=6.7, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:03,022 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.1, threshold=6.8, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:03,022 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.1, threshold=6.9, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:03,022 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.1, threshold=7.0, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:03,207 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.2, threshold=0.0, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:03,207 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.2, threshold=0.1, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:03,207 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.2, threshold=0.2, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:03,208 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.2, threshold=0.3, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:03,208 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.2, threshold=0.4, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:03,222 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.2, threshold=0.5, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:03,222 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.2, threshold=0.6, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:03,222 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.2, threshold=0.7, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:03,222 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.2, threshold=0.8, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:03,223 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.2, threshold=0.9, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:03,223 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.2, threshold=1.0, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:03,223 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.2, threshold=1.1, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:03,223 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.2, threshold=1.2, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:03,223 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.2, threshold=1.3, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:03,223 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.2, threshold=1.4, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:03,223 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.2, threshold=1.5, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:03,618 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.2, threshold=1.6, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:03,618 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.2, threshold=1.7, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:03,619 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.2, threshold=1.8, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:03,619 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.2, threshold=1.9, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:03,619 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.2, threshold=2.0, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:03,619 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.2, threshold=2.1, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:03,619 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.2, threshold=2.2, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:03,619 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.2, threshold=2.3, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:03,619 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.2, threshold=2.4, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:03,619 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.2, threshold=2.5, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:03,619 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.2, threshold=2.6, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:03,619 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.2, threshold=2.7, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:03,620 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.2, threshold=2.8, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:03,620 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.2, threshold=2.9, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:03,620 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.2, threshold=3.0, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:03,620 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.2, threshold=3.1, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:03,620 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.2, threshold=3.2, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:03,620 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.2, threshold=3.3, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:03,620 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.2, threshold=3.4, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:03,620 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.2, threshold=3.5, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:03,620 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.2, threshold=3.6, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:03,620 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.2, threshold=3.7, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:03,620 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.2, threshold=3.8, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:03,620 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.2, threshold=3.9, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:03,761 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.2, threshold=4.0, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:03,762 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.2, threshold=4.1, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:03,763 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.2, threshold=4.2, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:03,763 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.2, threshold=4.3, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:03,763 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.2, threshold=4.4, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:03,763 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.2, threshold=4.5, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:03,763 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.2, threshold=4.6, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:03,874 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.2, threshold=4.7, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:03,874 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.2, threshold=4.8, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:03,874 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.2, threshold=4.9, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:03,874 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.2, threshold=5.0, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:03,875 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.2, threshold=5.1, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:03,876 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.2, threshold=5.2, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:03,876 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.2, threshold=5.3, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:03,920 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.2, threshold=5.4, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:03,920 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.2, threshold=5.5, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:03,920 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.2, threshold=5.6, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:04,042 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.2, threshold=5.7, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:04,043 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.2, threshold=5.8, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:04,043 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.2, threshold=5.9, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:04,043 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.2, threshold=6.0, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:04,043 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.2, threshold=6.1, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:04,044 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.2, threshold=6.2, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:04,044 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.2, threshold=6.3, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:04,044 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.2, threshold=6.4, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:04,044 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.2, threshold=6.5, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:04,044 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.2, threshold=6.6, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:04,045 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.2, threshold=6.7, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:04,045 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.2, threshold=6.8, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:04,045 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.2, threshold=6.9, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:04,045 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.2, threshold=7.0, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:04,046 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.2, threshold=0.0, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:04,046 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.2, threshold=0.1, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:04,046 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.2, threshold=0.2, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:04,058 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.2, threshold=0.3, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:04,064 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.2, threshold=0.4, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:04,073 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.2, threshold=0.5, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:04,354 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.2, threshold=0.6, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:04,356 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.2, threshold=0.7, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:04,356 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.2, threshold=0.8, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:04,356 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.2, threshold=0.9, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:04,356 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.2, threshold=1.0, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:04,356 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.2, threshold=1.1, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:04,356 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.2, threshold=1.2, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:04,357 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.2, threshold=1.3, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:04,357 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.2, threshold=1.4, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:04,357 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.2, threshold=1.5, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:04,357 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.2, threshold=1.6, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:04,357 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.2, threshold=1.7, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:04,358 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.2, threshold=1.8, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:04,359 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.2, threshold=1.9, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:04,626 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.2, threshold=2.0, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:04,626 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.2, threshold=2.1, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:04,627 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.2, threshold=2.2, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:04,627 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.2, threshold=2.3, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:04,627 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.2, threshold=2.4, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:04,627 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.2, threshold=2.5, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:04,627 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.2, threshold=2.6, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:04,627 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.2, threshold=2.7, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:04,627 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.2, threshold=2.8, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:04,627 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.2, threshold=2.9, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:04,627 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.2, threshold=3.0, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:04,627 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.2, threshold=3.1, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:04,627 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.2, threshold=3.2, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:04,627 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.2, threshold=3.3, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:04,628 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.2, threshold=3.4, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:04,628 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.2, threshold=3.5, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:04,628 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.2, threshold=3.6, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:04,628 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.2, threshold=3.7, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:04,629 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.2, threshold=3.8, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:04,784 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.2, threshold=3.9, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:04,785 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.2, threshold=4.0, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:04,785 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.2, threshold=4.1, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:04,786 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.2, threshold=4.2, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:04,786 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.2, threshold=4.3, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:04,786 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.2, threshold=4.4, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:04,786 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.2, threshold=4.5, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:04,786 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.2, threshold=4.6, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:04,786 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.2, threshold=4.7, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:04,787 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.2, threshold=4.8, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:04,787 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.2, threshold=4.9, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:04,822 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.2, threshold=5.0, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:04,823 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.2, threshold=5.1, P=0.2652, R=0.4958, F1=0.3455
