2025-05-07 23:36:54,998 - INFO - 
 Starting experiment with config: ExperimentConfig(dataset='machine', window_size=5, score_thresholds=array([0. , 0.5, 1. , 1.5, 2. , 2.5, 3. , 3.5, 4. , 4.5, 5. , 5.5, 6. ,
       6.5, 7. ]), topk_range=range(1, 10), corr_threshold_range=array([0. , 0. , 0.1, 0.2, 0.2, 0.2, 0.3, 0.4, 0.4, 0.4, 0.5, 0.6, 0.6,
       0.6]), neighbor_selection='corr_threshold', score_modes=['value_times_range'], data_dir='./data/processed', label_dir='./data/interpretation_label', log_dir='./log/machine/neighbor_corr_threshold', visual_dir='./visual/machine/neighbor_corr_threshold', num_workers=36, gif_duration=500)
2025-05-07 23:36:54,998 - INFO - 当前评分模式: ['value_times_range']
2025-05-07 23:36:54,998 - INFO - 
==================================================
2025-05-07 23:36:54,998 - INFO - 开始执行网格搜索...
2025-05-07 23:36:55,002 - INFO - [machine-1-1] Starting grid search...
2025-05-07 23:37:41,167 - INFO - [machine-1-1.txt] mode=value_times_range, corr_threshold=0.0, threshold=0.0, P=0.4333, R=0.8228, F1=0.5677
2025-05-07 23:42:12,001 - INFO - [machine-1-1.txt] mode=value_times_range, corr_threshold=0.5, threshold=5.0, P=0.4732, R=0.6709, F1=0.5550
2025-05-07 23:42:12,002 - INFO - [machine-1-1.txt] mode=value_times_range, corr_threshold=0.5, threshold=5.5, P=0.4636, R=0.6456, F1=0.5397
2025-05-07 23:42:12,002 - INFO - [machine-1-1.txt] mode=value_times_range, corr_threshold=0.5, threshold=6.0, P=0.4636, R=0.6456, F1=0.5397
2025-05-07 23:42:12,002 - INFO - [machine-1-1.txt] mode=value_times_range, corr_threshold=0.5, threshold=6.5, P=0.4636, R=0.6456, F1=0.5397
2025-05-07 23:42:12,002 - INFO - [machine-1-1.txt] mode=value_times_range, corr_threshold=0.5, threshold=7.0, P=0.4636, R=0.6456, F1=0.5397
2025-05-07 23:42:12,002 - INFO - [machine-1-1.txt] mode=value_times_range, corr_threshold=0.6, threshold=0.0, P=0.4286, R=0.5696, F1=0.4891
2025-05-07 23:42:12,002 - INFO - [machine-1-1.txt] mode=value_times_range, corr_threshold=0.6, threshold=0.5, P=0.4286, R=0.5696, F1=0.4891
2025-05-07 23:42:12,002 - INFO - [machine-1-1.txt] mode=value_times_range, corr_threshold=0.6, threshold=1.0, P=0.4369, R=0.5696, F1=0.4945
2025-05-07 23:42:18,822 - INFO - [machine-1-1.txt] mode=value_times_range, corr_threshold=0.6, threshold=1.5, P=0.4545, R=0.5696, F1=0.5056
2025-05-07 23:42:18,823 - INFO - [machine-1-1.txt] mode=value_times_range, corr_threshold=0.6, threshold=2.0, P=0.4526, R=0.5443, F1=0.4943
2025-05-07 23:42:18,823 - INFO - [machine-1-1.txt] mode=value_times_range, corr_threshold=0.6, threshold=2.5, P=0.4526, R=0.5443, F1=0.4943
2025-05-07 23:42:18,823 - INFO - [machine-1-1.txt] mode=value_times_range, corr_threshold=0.6, threshold=3.0, P=0.4526, R=0.5443, F1=0.4943
2025-05-07 23:42:18,823 - INFO - [machine-1-1.txt] mode=value_times_range, corr_threshold=0.6, threshold=3.5, P=0.4624, R=0.5443, F1=0.5000
2025-05-07 23:42:18,823 - INFO - [machine-1-1.txt] mode=value_times_range, corr_threshold=0.6, threshold=4.0, P=0.4725, R=0.5443, F1=0.5059
2025-05-07 23:42:18,823 - INFO - [machine-1-1.txt] mode=value_times_range, corr_threshold=0.6, threshold=4.5, P=0.4831, R=0.5443, F1=0.5119
2025-05-07 23:42:18,823 - INFO - [machine-1-1.txt] mode=value_times_range, corr_threshold=0.6, threshold=5.0, P=0.4713, R=0.5190, F1=0.4940
2025-05-07 23:42:18,823 - INFO - [machine-1-1.txt] mode=value_times_range, corr_threshold=0.6, threshold=5.5, P=0.4588, R=0.4937, F1=0.4756
2025-05-07 23:42:18,824 - INFO - [machine-1-1.txt] mode=value_times_range, corr_threshold=0.6, threshold=6.0, P=0.4588, R=0.4937, F1=0.4756
2025-05-07 23:42:18,824 - INFO - [machine-1-1.txt] mode=value_times_range, corr_threshold=0.6, threshold=6.5, P=0.4588, R=0.4937, F1=0.4756
2025-05-07 23:42:18,824 - INFO - [machine-1-1.txt] mode=value_times_range, corr_threshold=0.6, threshold=7.0, P=0.4588, R=0.4937, F1=0.4756
2025-05-07 23:42:26,074 - INFO - [machine-1-1.txt] mode=value_times_range, corr_threshold=0.6, threshold=0.0, P=0.4286, R=0.5696, F1=0.4891
2025-05-07 23:42:26,075 - INFO - [machine-1-1.txt] mode=value_times_range, corr_threshold=0.6, threshold=0.5, P=0.4286, R=0.5696, F1=0.4891
2025-05-07 23:42:27,919 - INFO - [machine-1-1.txt] mode=value_times_range, corr_threshold=0.6, threshold=1.0, P=0.4369, R=0.5696, F1=0.4945
2025-05-07 23:42:27,919 - INFO - [machine-1-1.txt] mode=value_times_range, corr_threshold=0.6, threshold=1.5, P=0.4545, R=0.5696, F1=0.5056
2025-05-07 23:42:27,919 - INFO - [machine-1-1.txt] mode=value_times_range, corr_threshold=0.6, threshold=2.0, P=0.4526, R=0.5443, F1=0.4943
2025-05-07 23:42:27,920 - INFO - [machine-1-1.txt] mode=value_times_range, corr_threshold=0.6, threshold=2.5, P=0.4526, R=0.5443, F1=0.4943
2025-05-07 23:42:27,920 - INFO - [machine-1-1.txt] mode=value_times_range, corr_threshold=0.6, threshold=3.0, P=0.4526, R=0.5443, F1=0.4943
2025-05-07 23:42:31,239 - INFO - [machine-1-1.txt] mode=value_times_range, corr_threshold=0.6, threshold=3.5, P=0.4624, R=0.5443, F1=0.5000
2025-05-07 23:42:31,240 - INFO - [machine-1-1.txt] mode=value_times_range, corr_threshold=0.6, threshold=4.0, P=0.4725, R=0.5443, F1=0.5059
2025-05-07 23:42:33,940 - INFO - [machine-1-1.txt] mode=value_times_range, corr_threshold=0.6, threshold=4.5, P=0.4831, R=0.5443, F1=0.5119
2025-05-07 23:42:34,923 - INFO - [machine-1-1.txt] mode=value_times_range, corr_threshold=0.6, threshold=5.0, P=0.4713, R=0.5190, F1=0.4940
2025-05-07 23:42:34,924 - INFO - [machine-1-1.txt] mode=value_times_range, corr_threshold=0.6, threshold=5.5, P=0.4588, R=0.4937, F1=0.4756
2025-05-07 23:42:34,924 - INFO - [machine-1-1.txt] mode=value_times_range, corr_threshold=0.6, threshold=6.0, P=0.4588, R=0.4937, F1=0.4756
2025-05-07 23:42:34,924 - INFO - [machine-1-1.txt] mode=value_times_range, corr_threshold=0.6, threshold=6.5, P=0.4588, R=0.4937, F1=0.4756
2025-05-07 23:42:34,924 - INFO - [machine-1-1.txt] mode=value_times_range, corr_threshold=0.6, threshold=7.0, P=0.4588, R=0.4937, F1=0.4756
2025-05-07 23:42:43,591 - INFO - [machine-1-1.txt] mode=value_times_range, corr_threshold=0.6, threshold=0.0, P=0.4286, R=0.5696, F1=0.4891
2025-05-07 23:42:43,592 - INFO - [machine-1-1.txt] mode=value_times_range, corr_threshold=0.6, threshold=0.5, P=0.4286, R=0.5696, F1=0.4891
2025-05-07 23:42:43,592 - INFO - [machine-1-1.txt] mode=value_times_range, corr_threshold=0.6, threshold=1.0, P=0.4369, R=0.5696, F1=0.4945
2025-05-07 23:42:45,370 - INFO - [machine-1-1.txt] mode=value_times_range, corr_threshold=0.6, threshold=1.5, P=0.4545, R=0.5696, F1=0.5056
2025-05-07 23:42:45,618 - INFO - [machine-1-1.txt] mode=value_times_range, corr_threshold=0.6, threshold=2.0, P=0.4526, R=0.5443, F1=0.4943
2025-05-07 23:42:45,619 - INFO - [machine-1-1.txt] mode=value_times_range, corr_threshold=0.6, threshold=2.5, P=0.4526, R=0.5443, F1=0.4943
2025-05-07 23:42:45,619 - INFO - [machine-1-1.txt] mode=value_times_range, corr_threshold=0.6, threshold=3.0, P=0.4526, R=0.5443, F1=0.4943
2025-05-07 23:42:45,619 - INFO - [machine-1-1.txt] mode=value_times_range, corr_threshold=0.6, threshold=3.5, P=0.4624, R=0.5443, F1=0.5000
2025-05-07 23:42:45,619 - INFO - [machine-1-1.txt] mode=value_times_range, corr_threshold=0.6, threshold=4.0, P=0.4725, R=0.5443, F1=0.5059
2025-05-07 23:42:45,619 - INFO - [machine-1-1.txt] mode=value_times_range, corr_threshold=0.6, threshold=4.5, P=0.4831, R=0.5443, F1=0.5119
2025-05-07 23:42:45,620 - INFO - [machine-1-1.txt] mode=value_times_range, corr_threshold=0.6, threshold=5.0, P=0.4713, R=0.5190, F1=0.4940
2025-05-07 23:42:45,620 - INFO - [machine-1-1.txt] mode=value_times_range, corr_threshold=0.6, threshold=5.5, P=0.4588, R=0.4937, F1=0.4756
2025-05-07 23:42:45,620 - INFO - [machine-1-1.txt] mode=value_times_range, corr_threshold=0.6, threshold=6.0, P=0.4588, R=0.4937, F1=0.4756
2025-05-07 23:42:50,083 - INFO - [machine-1-1.txt] mode=value_times_range, corr_threshold=0.6, threshold=6.5, P=0.4588, R=0.4937, F1=0.4756
2025-05-07 23:42:50,084 - INFO - [machine-1-1.txt] mode=value_times_range, corr_threshold=0.6, threshold=7.0, P=0.4588, R=0.4937, F1=0.4756
2025-05-07 23:42:50,248 - INFO - [machine-1-7] Starting grid search...
2025-05-07 23:44:03,714 - INFO - [machine-1-7.txt] mode=value_times_range, corr_threshold=0.0, threshold=0.0, P=0.3825, R=0.9769, F1=0.5498
2025-05-07 23:44:04,210 - INFO - [machine-1-7.txt] mode=value_times_range, corr_threshold=0.0, threshold=0.5, P=0.3825, R=0.9769, F1=0.5498
2025-05-07 23:44:04,210 - INFO - [machine-1-7.txt] mode=value_times_range, corr_threshold=0.0, threshold=1.0, P=0.3825, R=0.9769, F1=0.5498
2025-05-07 23:44:04,210 - INFO - [machine-1-7.txt] mode=value_times_range, corr_threshold=0.0, threshold=1.5, P=0.3825, R=0.9769, F1=0.5498
2025-05-07 23:44:04,424 - INFO - [machine-1-7.txt] mode=value_times_range, corr_threshold=0.0, threshold=2.0, P=0.3825, R=0.9769, F1=0.5498
2025-05-07 23:44:04,424 - INFO - [machine-1-7.txt] mode=value_times_range, corr_threshold=0.0, threshold=2.5, P=0.3825, R=0.9769, F1=0.5498
2025-05-07 23:44:04,424 - INFO - [machine-1-7.txt] mode=value_times_range, corr_threshold=0.0, threshold=3.0, P=0.3848, R=0.9769, F1=0.5522
2025-05-07 23:44:04,424 - INFO - [machine-1-7.txt] mode=value_times_range, corr_threshold=0.0, threshold=3.5, P=0.3848, R=0.9769, F1=0.5522
2025-05-07 23:44:04,424 - INFO - [machine-1-7.txt] mode=value_times_range, corr_threshold=0.0, threshold=4.0, P=0.3848, R=0.9769, F1=0.5522
2025-05-07 23:44:04,425 - INFO - [machine-1-7.txt] mode=value_times_range, corr_threshold=0.0, threshold=4.5, P=0.3848, R=0.9769, F1=0.5522
2025-05-07 23:44:04,425 - INFO - [machine-1-7.txt] mode=value_times_range, corr_threshold=0.0, threshold=5.0, P=0.3848, R=0.9769, F1=0.5522
2025-05-07 23:44:07,295 - INFO - [machine-1-7.txt] mode=value_times_range, corr_threshold=0.0, threshold=5.5, P=0.3848, R=0.9769, F1=0.5522
2025-05-07 23:44:07,295 - INFO - [machine-1-7.txt] mode=value_times_range, corr_threshold=0.0, threshold=6.0, P=0.3872, R=0.9769, F1=0.5546
2025-05-07 23:44:07,296 - INFO - [machine-1-7.txt] mode=value_times_range, corr_threshold=0.0, threshold=6.5, P=0.3872, R=0.9769, F1=0.5546
2025-05-07 23:44:07,296 - INFO - [machine-1-7.txt] mode=value_times_range, corr_threshold=0.0, threshold=7.0, P=0.3872, R=0.9769, F1=0.5546
2025-05-07 23:44:07,296 - INFO - [machine-1-7.txt] mode=value_times_range, corr_threshold=0.0, threshold=0.0, P=0.3825, R=0.9769, F1=0.5498
2025-05-07 23:44:07,296 - INFO - [machine-1-7.txt] mode=value_times_range, corr_threshold=0.0, threshold=0.5, P=0.3825, R=0.9769, F1=0.5498
2025-05-07 23:44:07,296 - INFO - [machine-1-7.txt] mode=value_times_range, corr_threshold=0.0, threshold=1.0, P=0.3825, R=0.9769, F1=0.5498
2025-05-07 23:44:07,296 - INFO - [machine-1-7.txt] mode=value_times_range, corr_threshold=0.0, threshold=1.5, P=0.3825, R=0.9769, F1=0.5498
2025-05-07 23:44:07,296 - INFO - [machine-1-7.txt] mode=value_times_range, corr_threshold=0.0, threshold=2.0, P=0.3825, R=0.9769, F1=0.5498
2025-05-07 23:44:07,296 - INFO - [machine-1-7.txt] mode=value_times_range, corr_threshold=0.0, threshold=2.5, P=0.3825, R=0.9769, F1=0.5498
2025-05-07 23:44:07,296 - INFO - [machine-1-7.txt] mode=value_times_range, corr_threshold=0.0, threshold=3.0, P=0.3848, R=0.9769, F1=0.5522
2025-05-07 23:44:07,296 - INFO - [machine-1-7.txt] mode=value_times_range, corr_threshold=0.0, threshold=3.5, P=0.3848, R=0.9769, F1=0.5522
2025-05-07 23:44:07,296 - INFO - [machine-1-7.txt] mode=value_times_range, corr_threshold=0.0, threshold=4.0, P=0.3848, R=0.9769, F1=0.5522
2025-05-07 23:44:07,296 - INFO - [machine-1-7.txt] mode=value_times_range, corr_threshold=0.0, threshold=4.5, P=0.3848, R=0.9769, F1=0.5522
2025-05-07 23:44:07,297 - INFO - [machine-1-7.txt] mode=value_times_range, corr_threshold=0.0, threshold=5.0, P=0.3848, R=0.9769, F1=0.5522
2025-05-07 23:44:07,297 - INFO - [machine-1-7.txt] mode=value_times_range, corr_threshold=0.0, threshold=5.5, P=0.3848, R=0.9769, F1=0.5522
2025-05-07 23:44:07,297 - INFO - [machine-1-7.txt] mode=value_times_range, corr_threshold=0.0, threshold=6.0, P=0.3872, R=0.9769, F1=0.5546
2025-05-07 23:44:07,297 - INFO - [machine-1-7.txt] mode=value_times_range, corr_threshold=0.0, threshold=6.5, P=0.3872, R=0.9769, F1=0.5546
2025-05-07 23:44:07,297 - INFO - [machine-1-7.txt] mode=value_times_range, corr_threshold=0.0, threshold=7.0, P=0.3872, R=0.9769, F1=0.5546
2025-05-07 23:44:07,297 - INFO - [machine-1-7.txt] mode=value_times_range, corr_threshold=0.1, threshold=0.0, P=0.3825, R=0.9769, F1=0.5498
2025-05-07 23:44:07,297 - INFO - [machine-1-7.txt] mode=value_times_range, corr_threshold=0.1, threshold=0.5, P=0.3825, R=0.9769, F1=0.5498
2025-05-07 23:44:07,297 - INFO - [machine-1-7.txt] mode=value_times_range, corr_threshold=0.1, threshold=1.0, P=0.3825, R=0.9769, F1=0.5498
2025-05-07 23:44:07,297 - INFO - [machine-1-7.txt] mode=value_times_range, corr_threshold=0.1, threshold=1.5, P=0.3825, R=0.9769, F1=0.5498
2025-05-07 23:44:07,297 - INFO - [machine-1-7.txt] mode=value_times_range, corr_threshold=0.1, threshold=2.0, P=0.3825, R=0.9769, F1=0.5498
2025-05-07 23:44:07,297 - INFO - [machine-1-7.txt] mode=value_times_range, corr_threshold=0.1, threshold=2.5, P=0.3825, R=0.9769, F1=0.5498
2025-05-07 23:44:07,297 - INFO - [machine-1-7.txt] mode=value_times_range, corr_threshold=0.1, threshold=3.0, P=0.3848, R=0.9769, F1=0.5522
2025-05-07 23:44:07,298 - INFO - [machine-1-7.txt] mode=value_times_range, corr_threshold=0.1, threshold=3.5, P=0.3848, R=0.9769, F1=0.5522
2025-05-07 23:44:10,111 - INFO - [machine-1-7.txt] mode=value_times_range, corr_threshold=0.1, threshold=4.0, P=0.3848, R=0.9769, F1=0.5522
2025-05-07 23:44:10,722 - INFO - [machine-1-7.txt] mode=value_times_range, corr_threshold=0.1, threshold=4.5, P=0.3848, R=0.9769, F1=0.5522
2025-05-07 23:44:10,723 - INFO - [machine-1-7.txt] mode=value_times_range, corr_threshold=0.1, threshold=5.0, P=0.3848, R=0.9769, F1=0.5522
2025-05-07 23:44:25,152 - INFO - [machine-1-7.txt] mode=value_times_range, corr_threshold=0.1, threshold=5.5, P=0.3848, R=0.9769, F1=0.5522
2025-05-07 23:44:38,336 - INFO - [machine-1-7.txt] mode=value_times_range, corr_threshold=0.1, threshold=6.0, P=0.3872, R=0.9769, F1=0.5546
2025-05-07 23:44:43,410 - INFO - [machine-1-7.txt] mode=value_times_range, corr_threshold=0.1, threshold=6.5, P=0.3872, R=0.9769, F1=0.5546
2025-05-07 23:44:48,890 - INFO - [machine-1-7.txt] mode=value_times_range, corr_threshold=0.1, threshold=7.0, P=0.3872, R=0.9769, F1=0.5546
2025-05-07 23:44:49,054 - INFO - [machine-1-7.txt] mode=value_times_range, corr_threshold=0.2, threshold=0.0, P=0.3825, R=0.9769, F1=0.5498
2025-05-07 23:44:50,008 - INFO - [machine-1-7.txt] mode=value_times_range, corr_threshold=0.2, threshold=0.5, P=0.3825, R=0.9769, F1=0.5498
2025-05-07 23:44:50,444 - INFO - [machine-1-7.txt] mode=value_times_range, corr_threshold=0.2, threshold=1.0, P=0.3825, R=0.9769, F1=0.5498
2025-05-07 23:44:50,444 - INFO - [machine-1-7.txt] mode=value_times_range, corr_threshold=0.2, threshold=1.5, P=0.3825, R=0.9769, F1=0.5498
2025-05-07 23:44:50,444 - INFO - [machine-1-7.txt] mode=value_times_range, corr_threshold=0.2, threshold=2.0, P=0.3825, R=0.9769, F1=0.5498
2025-05-07 23:44:50,444 - INFO - [machine-1-7.txt] mode=value_times_range, corr_threshold=0.2, threshold=2.5, P=0.3825, R=0.9769, F1=0.5498
2025-05-07 23:44:50,444 - INFO - [machine-1-7.txt] mode=value_times_range, corr_threshold=0.2, threshold=3.0, P=0.3848, R=0.9769, F1=0.5522
2025-05-07 23:44:50,445 - INFO - [machine-1-7.txt] mode=value_times_range, corr_threshold=0.2, threshold=3.5, P=0.3848, R=0.9769, F1=0.5522
2025-05-07 23:44:50,445 - INFO - [machine-1-7.txt] mode=value_times_range, corr_threshold=0.2, threshold=4.0, P=0.3848, R=0.9769, F1=0.5522
2025-05-07 23:44:59,390 - INFO - [machine-1-7.txt] mode=value_times_range, corr_threshold=0.2, threshold=4.5, P=0.3848, R=0.9769, F1=0.5522
2025-05-07 23:45:09,807 - INFO - [machine-1-7.txt] mode=value_times_range, corr_threshold=0.2, threshold=5.0, P=0.3848, R=0.9769, F1=0.5522
2025-05-07 23:45:09,807 - INFO - [machine-1-7.txt] mode=value_times_range, corr_threshold=0.2, threshold=5.5, P=0.3848, R=0.9769, F1=0.5522
2025-05-07 23:45:09,807 - INFO - [machine-1-7.txt] mode=value_times_range, corr_threshold=0.2, threshold=6.0, P=0.3872, R=0.9769, F1=0.5546
2025-05-07 23:45:09,807 - INFO - [machine-1-7.txt] mode=value_times_range, corr_threshold=0.2, threshold=6.5, P=0.3872, R=0.9769, F1=0.5546
2025-05-07 23:45:14,281 - INFO - [machine-1-7.txt] mode=value_times_range, corr_threshold=0.2, threshold=7.0, P=0.3872, R=0.9769, F1=0.5546
2025-05-07 23:45:28,861 - INFO - [machine-1-7.txt] mode=value_times_range, corr_threshold=0.2, threshold=0.0, P=0.3825, R=0.9769, F1=0.5498
2025-05-07 23:45:28,861 - INFO - [machine-1-7.txt] mode=value_times_range, corr_threshold=0.2, threshold=0.5, P=0.3825, R=0.9769, F1=0.5498
2025-05-07 23:45:28,861 - INFO - [machine-1-7.txt] mode=value_times_range, corr_threshold=0.2, threshold=1.0, P=0.3825, R=0.9769, F1=0.5498
2025-05-07 23:45:28,861 - INFO - [machine-1-7.txt] mode=value_times_range, corr_threshold=0.2, threshold=1.5, P=0.3825, R=0.9769, F1=0.5498
2025-05-07 23:45:28,862 - INFO - [machine-1-7.txt] mode=value_times_range, corr_threshold=0.2, threshold=2.0, P=0.3825, R=0.9769, F1=0.5498
2025-05-07 23:45:28,862 - INFO - [machine-1-7.txt] mode=value_times_range, corr_threshold=0.2, threshold=2.5, P=0.3825, R=0.9769, F1=0.5498
2025-05-07 23:45:28,862 - INFO - [machine-1-7.txt] mode=value_times_range, corr_threshold=0.2, threshold=3.0, P=0.3848, R=0.9769, F1=0.5522
2025-05-07 23:45:28,862 - INFO - [machine-1-7.txt] mode=value_times_range, corr_threshold=0.2, threshold=3.5, P=0.3848, R=0.9769, F1=0.5522
2025-05-07 23:45:28,862 - INFO - [machine-1-7.txt] mode=value_times_range, corr_threshold=0.2, threshold=4.0, P=0.3848, R=0.9769, F1=0.5522
2025-05-07 23:45:28,862 - INFO - [machine-1-7.txt] mode=value_times_range, corr_threshold=0.2, threshold=4.5, P=0.3848, R=0.9769, F1=0.5522
2025-05-07 23:45:28,862 - INFO - [machine-1-7.txt] mode=value_times_range, corr_threshold=0.2, threshold=5.0, P=0.3848, R=0.9769, F1=0.5522
2025-05-07 23:45:28,862 - INFO - [machine-1-7.txt] mode=value_times_range, corr_threshold=0.2, threshold=5.5, P=0.3848, R=0.9769, F1=0.5522
2025-05-07 23:45:28,862 - INFO - [machine-1-7.txt] mode=value_times_range, corr_threshold=0.2, threshold=6.0, P=0.3872, R=0.9769, F1=0.5546
2025-05-07 23:45:28,862 - INFO - [machine-1-7.txt] mode=value_times_range, corr_threshold=0.2, threshold=6.5, P=0.3872, R=0.9769, F1=0.5546
2025-05-07 23:45:28,862 - INFO - [machine-1-7.txt] mode=value_times_range, corr_threshold=0.2, threshold=7.0, P=0.3872, R=0.9769, F1=0.5546
2025-05-07 23:45:28,862 - INFO - [machine-1-7.txt] mode=value_times_range, corr_threshold=0.2, threshold=0.0, P=0.3825, R=0.9769, F1=0.5498
2025-05-07 23:45:28,862 - INFO - [machine-1-7.txt] mode=value_times_range, corr_threshold=0.2, threshold=0.5, P=0.3825, R=0.9769, F1=0.5498
2025-05-07 23:45:28,862 - INFO - [machine-1-7.txt] mode=value_times_range, corr_threshold=0.2, threshold=1.0, P=0.3825, R=0.9769, F1=0.5498
2025-05-07 23:45:28,862 - INFO - [machine-1-7.txt] mode=value_times_range, corr_threshold=0.2, threshold=1.5, P=0.3825, R=0.9769, F1=0.5498
2025-05-07 23:45:28,862 - INFO - [machine-1-7.txt] mode=value_times_range, corr_threshold=0.2, threshold=2.0, P=0.3825, R=0.9769, F1=0.5498
2025-05-07 23:45:28,862 - INFO - [machine-1-7.txt] mode=value_times_range, corr_threshold=0.2, threshold=2.5, P=0.3825, R=0.9769, F1=0.5498
2025-05-07 23:45:28,863 - INFO - [machine-1-7.txt] mode=value_times_range, corr_threshold=0.2, threshold=3.0, P=0.3848, R=0.9769, F1=0.5522
2025-05-07 23:45:28,863 - INFO - [machine-1-7.txt] mode=value_times_range, corr_threshold=0.2, threshold=3.5, P=0.3848, R=0.9769, F1=0.5522
2025-05-07 23:45:28,863 - INFO - [machine-1-7.txt] mode=value_times_range, corr_threshold=0.2, threshold=4.0, P=0.3848, R=0.9769, F1=0.5522
2025-05-07 23:45:31,691 - INFO - [machine-1-7.txt] mode=value_times_range, corr_threshold=0.2, threshold=4.5, P=0.3848, R=0.9769, F1=0.5522
2025-05-07 23:45:37,857 - INFO - [machine-1-7.txt] mode=value_times_range, corr_threshold=0.2, threshold=5.0, P=0.3848, R=0.9769, F1=0.5522
2025-05-07 23:45:37,858 - INFO - [machine-1-7.txt] mode=value_times_range, corr_threshold=0.2, threshold=5.5, P=0.3848, R=0.9769, F1=0.5522
2025-05-07 23:45:44,234 - INFO - [machine-1-7.txt] mode=value_times_range, corr_threshold=0.2, threshold=6.0, P=0.3872, R=0.9769, F1=0.5546
2025-05-07 23:45:44,593 - INFO - [machine-1-7.txt] mode=value_times_range, corr_threshold=0.2, threshold=6.5, P=0.3872, R=0.9769, F1=0.5546
2025-05-07 23:45:44,594 - INFO - [machine-1-7.txt] mode=value_times_range, corr_threshold=0.2, threshold=7.0, P=0.3872, R=0.9769, F1=0.5546
2025-05-07 23:45:50,527 - INFO - [machine-1-7.txt] mode=value_times_range, corr_threshold=0.3, threshold=0.0, P=0.3825, R=0.9769, F1=0.5498
2025-05-07 23:45:50,936 - INFO - [machine-1-7.txt] mode=value_times_range, corr_threshold=0.3, threshold=0.5, P=0.3825, R=0.9769, F1=0.5498
2025-05-07 23:45:50,936 - INFO - [machine-1-7.txt] mode=value_times_range, corr_threshold=0.3, threshold=1.0, P=0.3825, R=0.9769, F1=0.5498
2025-05-07 23:45:54,598 - INFO - [machine-1-7.txt] mode=value_times_range, corr_threshold=0.3, threshold=1.5, P=0.3825, R=0.9769, F1=0.5498
2025-05-07 23:45:54,599 - INFO - [machine-1-7.txt] mode=value_times_range, corr_threshold=0.3, threshold=2.0, P=0.3825, R=0.9769, F1=0.5498
2025-05-07 23:45:54,599 - INFO - [machine-1-7.txt] mode=value_times_range, corr_threshold=0.3, threshold=2.5, P=0.3825, R=0.9769, F1=0.5498
2025-05-07 23:45:54,599 - INFO - [machine-1-7.txt] mode=value_times_range, corr_threshold=0.3, threshold=3.0, P=0.3848, R=0.9769, F1=0.5522
2025-05-07 23:45:54,599 - INFO - [machine-1-7.txt] mode=value_times_range, corr_threshold=0.3, threshold=3.5, P=0.3848, R=0.9769, F1=0.5522
2025-05-07 23:46:06,021 - INFO - [machine-1-7.txt] mode=value_times_range, corr_threshold=0.3, threshold=4.0, P=0.3848, R=0.9769, F1=0.5522
2025-05-07 23:46:06,875 - INFO - [machine-1-7.txt] mode=value_times_range, corr_threshold=0.3, threshold=4.5, P=0.3848, R=0.9769, F1=0.5522
2025-05-07 23:46:06,875 - INFO - [machine-1-7.txt] mode=value_times_range, corr_threshold=0.3, threshold=5.0, P=0.3848, R=0.9769, F1=0.5522
2025-05-07 23:46:12,463 - INFO - [machine-1-7.txt] mode=value_times_range, corr_threshold=0.3, threshold=5.5, P=0.3848, R=0.9769, F1=0.5522
2025-05-07 23:46:12,464 - INFO - [machine-1-7.txt] mode=value_times_range, corr_threshold=0.3, threshold=6.0, P=0.3872, R=0.9769, F1=0.5546
2025-05-07 23:46:17,278 - INFO - [machine-1-7.txt] mode=value_times_range, corr_threshold=0.3, threshold=6.5, P=0.3872, R=0.9769, F1=0.5546
2025-05-07 23:46:17,279 - INFO - [machine-1-7.txt] mode=value_times_range, corr_threshold=0.3, threshold=7.0, P=0.3872, R=0.9769, F1=0.5546
2025-05-07 23:46:17,279 - INFO - [machine-1-7.txt] mode=value_times_range, corr_threshold=0.4, threshold=0.0, P=0.3825, R=0.9769, F1=0.5498
2025-05-07 23:46:17,279 - INFO - [machine-1-7.txt] mode=value_times_range, corr_threshold=0.4, threshold=0.5, P=0.3825, R=0.9769, F1=0.5498
2025-05-07 23:46:18,528 - INFO - [machine-1-7.txt] mode=value_times_range, corr_threshold=0.4, threshold=1.0, P=0.3825, R=0.9769, F1=0.5498
2025-05-07 23:46:20,445 - INFO - [machine-1-7.txt] mode=value_times_range, corr_threshold=0.4, threshold=1.5, P=0.3825, R=0.9769, F1=0.5498
2025-05-07 23:46:20,445 - INFO - [machine-1-7.txt] mode=value_times_range, corr_threshold=0.4, threshold=2.0, P=0.3825, R=0.9769, F1=0.5498
2025-05-07 23:46:20,445 - INFO - [machine-1-7.txt] mode=value_times_range, corr_threshold=0.4, threshold=2.5, P=0.3825, R=0.9769, F1=0.5498
