2025-05-07 20:10:21,277 - INFO - 
 Starting experiment with config: ExperimentConfig(dataset='machine', window_size=5, score_thresholds=array([0. , 0.5, 1. , 1.5, 2. , 2.5, 3. , 3.5, 4. , 4.5, 5. , 5.5, 6. ,
       6.5, 7. ]), topk_range=range(1, 10), corr_threshold_range=array([0. , 0. , 0.1, 0.2, 0.2, 0.2, 0.3, 0.4, 0.4, 0.4, 0.5, 0.6, 0.6,
       0.6]), neighbor_selection='corr_threshold', score_modes=['deviation'], data_dir='./data/processed', label_dir='./data/interpretation_label', log_dir='./log/machine/neighbor_corr_threshold', visual_dir='./visual/machine/neighbor_corr_threshold', num_workers=36, gif_duration=500)
2025-05-07 20:10:21,277 - INFO - 当前评分模式: ['deviation']
2025-05-07 20:10:21,277 - INFO - 
==================================================
2025-05-07 20:10:21,277 - INFO - 开始执行网格搜索...
2025-05-07 20:10:21,284 - INFO - [machine-1-1] Starting grid search...
2025-05-07 20:11:12,387 - INFO - [machine-1-1.txt] mode=deviation, corr_threshold=0.0, threshold=0.0, P=0.4333, R=0.8228, F1=0.5677
2025-05-07 20:16:23,447 - INFO - [machine-1-1.txt] mode=deviation, corr_threshold=0.5, threshold=7.0, P=0.4831, R=0.7215, F1=0.5787
2025-05-07 20:16:23,447 - INFO - [machine-1-1.txt] mode=deviation, corr_threshold=0.6, threshold=0.0, P=0.4286, R=0.5696, F1=0.4891
2025-05-07 20:16:23,447 - INFO - [machine-1-1.txt] mode=deviation, corr_threshold=0.6, threshold=0.5, P=0.4286, R=0.5696, F1=0.4891
2025-05-07 20:16:23,447 - INFO - [machine-1-1.txt] mode=deviation, corr_threshold=0.6, threshold=1.0, P=0.4286, R=0.5696, F1=0.4891
2025-05-07 20:16:23,447 - INFO - [machine-1-1.txt] mode=deviation, corr_threshold=0.6, threshold=1.5, P=0.4286, R=0.5696, F1=0.4891
2025-05-07 20:16:23,447 - INFO - [machine-1-1.txt] mode=deviation, corr_threshold=0.6, threshold=2.0, P=0.4369, R=0.5696, F1=0.4945
2025-05-07 20:16:24,871 - INFO - [machine-1-1.txt] mode=deviation, corr_threshold=0.6, threshold=2.5, P=0.4455, R=0.5696, F1=0.5000
2025-05-07 20:16:27,405 - INFO - [machine-1-1.txt] mode=deviation, corr_threshold=0.6, threshold=3.0, P=0.4455, R=0.5696, F1=0.5000
2025-05-07 20:16:44,119 - INFO - [machine-1-1.txt] mode=deviation, corr_threshold=0.6, threshold=3.5, P=0.4639, R=0.5696, F1=0.5114
2025-05-07 20:16:44,120 - INFO - [machine-1-1.txt] mode=deviation, corr_threshold=0.6, threshold=4.0, P=0.4639, R=0.5696, F1=0.5114
2025-05-07 20:16:44,120 - INFO - [machine-1-1.txt] mode=deviation, corr_threshold=0.6, threshold=4.5, P=0.4639, R=0.5696, F1=0.5114
2025-05-07 20:16:44,977 - INFO - [machine-1-1.txt] mode=deviation, corr_threshold=0.6, threshold=5.0, P=0.4737, R=0.5696, F1=0.5172
2025-05-07 20:16:44,977 - INFO - [machine-1-1.txt] mode=deviation, corr_threshold=0.6, threshold=5.5, P=0.4839, R=0.5696, F1=0.5233
2025-05-07 20:16:44,977 - INFO - [machine-1-1.txt] mode=deviation, corr_threshold=0.6, threshold=6.0, P=0.4839, R=0.5696, F1=0.5233
2025-05-07 20:16:44,977 - INFO - [machine-1-1.txt] mode=deviation, corr_threshold=0.6, threshold=6.5, P=0.4839, R=0.5696, F1=0.5233
2025-05-07 20:16:44,977 - INFO - [machine-1-1.txt] mode=deviation, corr_threshold=0.6, threshold=7.0, P=0.4839, R=0.5696, F1=0.5233
2025-05-07 20:16:44,977 - INFO - [machine-1-1.txt] mode=deviation, corr_threshold=0.6, threshold=0.0, P=0.4286, R=0.5696, F1=0.4891
2025-05-07 20:16:44,977 - INFO - [machine-1-1.txt] mode=deviation, corr_threshold=0.6, threshold=0.5, P=0.4286, R=0.5696, F1=0.4891
2025-05-07 20:16:44,977 - INFO - [machine-1-1.txt] mode=deviation, corr_threshold=0.6, threshold=1.0, P=0.4286, R=0.5696, F1=0.4891
2025-05-07 20:16:47,822 - INFO - [machine-1-1.txt] mode=deviation, corr_threshold=0.6, threshold=1.5, P=0.4286, R=0.5696, F1=0.4891
2025-05-07 20:16:47,822 - INFO - [machine-1-1.txt] mode=deviation, corr_threshold=0.6, threshold=2.0, P=0.4369, R=0.5696, F1=0.4945
2025-05-07 20:16:47,823 - INFO - [machine-1-1.txt] mode=deviation, corr_threshold=0.6, threshold=2.5, P=0.4455, R=0.5696, F1=0.5000
2025-05-07 20:16:47,823 - INFO - [machine-1-1.txt] mode=deviation, corr_threshold=0.6, threshold=3.0, P=0.4455, R=0.5696, F1=0.5000
2025-05-07 20:16:47,823 - INFO - [machine-1-1.txt] mode=deviation, corr_threshold=0.6, threshold=3.5, P=0.4639, R=0.5696, F1=0.5114
2025-05-07 20:16:49,090 - INFO - [machine-1-1.txt] mode=deviation, corr_threshold=0.6, threshold=4.0, P=0.4639, R=0.5696, F1=0.5114
2025-05-07 20:16:52,360 - INFO - [machine-1-1.txt] mode=deviation, corr_threshold=0.6, threshold=4.5, P=0.4639, R=0.5696, F1=0.5114
2025-05-07 20:16:52,361 - INFO - [machine-1-1.txt] mode=deviation, corr_threshold=0.6, threshold=5.0, P=0.4737, R=0.5696, F1=0.5172
2025-05-07 20:16:52,361 - INFO - [machine-1-1.txt] mode=deviation, corr_threshold=0.6, threshold=5.5, P=0.4839, R=0.5696, F1=0.5233
2025-05-07 20:16:52,361 - INFO - [machine-1-1.txt] mode=deviation, corr_threshold=0.6, threshold=6.0, P=0.4839, R=0.5696, F1=0.5233
2025-05-07 20:16:53,910 - INFO - [machine-1-1.txt] mode=deviation, corr_threshold=0.6, threshold=6.5, P=0.4839, R=0.5696, F1=0.5233
2025-05-07 20:16:53,911 - INFO - [machine-1-1.txt] mode=deviation, corr_threshold=0.6, threshold=7.0, P=0.4839, R=0.5696, F1=0.5233
2025-05-07 20:16:53,911 - INFO - [machine-1-1.txt] mode=deviation, corr_threshold=0.6, threshold=0.0, P=0.4286, R=0.5696, F1=0.4891
2025-05-07 20:16:56,657 - INFO - [machine-1-1.txt] mode=deviation, corr_threshold=0.6, threshold=0.5, P=0.4286, R=0.5696, F1=0.4891
2025-05-07 20:16:56,657 - INFO - [machine-1-1.txt] mode=deviation, corr_threshold=0.6, threshold=1.0, P=0.4286, R=0.5696, F1=0.4891
2025-05-07 20:16:56,658 - INFO - [machine-1-1.txt] mode=deviation, corr_threshold=0.6, threshold=1.5, P=0.4286, R=0.5696, F1=0.4891
2025-05-07 20:16:56,658 - INFO - [machine-1-1.txt] mode=deviation, corr_threshold=0.6, threshold=2.0, P=0.4369, R=0.5696, F1=0.4945
2025-05-07 20:16:56,658 - INFO - [machine-1-1.txt] mode=deviation, corr_threshold=0.6, threshold=2.5, P=0.4455, R=0.5696, F1=0.5000
2025-05-07 20:17:03,830 - INFO - [machine-1-1.txt] mode=deviation, corr_threshold=0.6, threshold=3.0, P=0.4455, R=0.5696, F1=0.5000
2025-05-07 20:17:05,948 - INFO - [machine-1-1.txt] mode=deviation, corr_threshold=0.6, threshold=3.5, P=0.4639, R=0.5696, F1=0.5114
2025-05-07 20:17:05,948 - INFO - [machine-1-1.txt] mode=deviation, corr_threshold=0.6, threshold=4.0, P=0.4639, R=0.5696, F1=0.5114
2025-05-07 20:17:07,080 - INFO - [machine-1-1.txt] mode=deviation, corr_threshold=0.6, threshold=4.5, P=0.4639, R=0.5696, F1=0.5114
2025-05-07 20:17:07,081 - INFO - [machine-1-1.txt] mode=deviation, corr_threshold=0.6, threshold=5.0, P=0.4737, R=0.5696, F1=0.5172
2025-05-07 20:17:08,892 - INFO - [machine-1-1.txt] mode=deviation, corr_threshold=0.6, threshold=5.5, P=0.4839, R=0.5696, F1=0.5233
2025-05-07 20:17:08,892 - INFO - [machine-1-1.txt] mode=deviation, corr_threshold=0.6, threshold=6.0, P=0.4839, R=0.5696, F1=0.5233
2025-05-07 20:17:08,893 - INFO - [machine-1-1.txt] mode=deviation, corr_threshold=0.6, threshold=6.5, P=0.4839, R=0.5696, F1=0.5233
2025-05-07 20:17:09,078 - INFO - [machine-1-1.txt] mode=deviation, corr_threshold=0.6, threshold=7.0, P=0.4839, R=0.5696, F1=0.5233
2025-05-07 20:17:09,222 - INFO - [machine-1-7] Starting grid search...
2025-05-07 20:17:58,493 - INFO - [machine-1-7.txt] mode=deviation, corr_threshold=0.0, threshold=0.0, P=0.3802, R=0.9769, F1=0.5474
2025-05-07 20:17:58,494 - INFO - [machine-1-7.txt] mode=deviation, corr_threshold=0.0, threshold=0.5, P=0.3802, R=0.9769, F1=0.5474
2025-05-07 20:18:19,715 - INFO - [machine-1-7.txt] mode=deviation, corr_threshold=0.0, threshold=1.0, P=0.3802, R=0.9769, F1=0.5474
2025-05-07 20:18:27,367 - INFO - [machine-1-7.txt] mode=deviation, corr_threshold=0.0, threshold=1.5, P=0.3802, R=0.9769, F1=0.5474
2025-05-07 20:18:27,367 - INFO - [machine-1-7.txt] mode=deviation, corr_threshold=0.0, threshold=2.0, P=0.3802, R=0.9769, F1=0.5474
2025-05-07 20:18:27,367 - INFO - [machine-1-7.txt] mode=deviation, corr_threshold=0.0, threshold=2.5, P=0.3802, R=0.9769, F1=0.5474
2025-05-07 20:18:27,367 - INFO - [machine-1-7.txt] mode=deviation, corr_threshold=0.0, threshold=3.0, P=0.3802, R=0.9769, F1=0.5474
2025-05-07 20:18:27,367 - INFO - [machine-1-7.txt] mode=deviation, corr_threshold=0.0, threshold=3.5, P=0.3802, R=0.9769, F1=0.5474
2025-05-07 20:18:27,367 - INFO - [machine-1-7.txt] mode=deviation, corr_threshold=0.0, threshold=4.0, P=0.3802, R=0.9769, F1=0.5474
2025-05-07 20:18:27,368 - INFO - [machine-1-7.txt] mode=deviation, corr_threshold=0.0, threshold=4.5, P=0.3802, R=0.9769, F1=0.5474
2025-05-07 20:18:27,868 - INFO - [machine-1-7.txt] mode=deviation, corr_threshold=0.0, threshold=5.0, P=0.3802, R=0.9769, F1=0.5474
2025-05-07 20:18:27,869 - INFO - [machine-1-7.txt] mode=deviation, corr_threshold=0.0, threshold=5.5, P=0.3802, R=0.9769, F1=0.5474
2025-05-07 20:18:27,869 - INFO - [machine-1-7.txt] mode=deviation, corr_threshold=0.0, threshold=6.0, P=0.3802, R=0.9769, F1=0.5474
2025-05-07 20:18:27,869 - INFO - [machine-1-7.txt] mode=deviation, corr_threshold=0.0, threshold=6.5, P=0.3784, R=0.9692, F1=0.5443
2025-05-07 20:18:27,869 - INFO - [machine-1-7.txt] mode=deviation, corr_threshold=0.0, threshold=7.0, P=0.3784, R=0.9692, F1=0.5443
2025-05-07 20:18:27,869 - INFO - [machine-1-7.txt] mode=deviation, corr_threshold=0.0, threshold=0.0, P=0.3802, R=0.9769, F1=0.5474
2025-05-07 20:18:27,869 - INFO - [machine-1-7.txt] mode=deviation, corr_threshold=0.0, threshold=0.5, P=0.3802, R=0.9769, F1=0.5474
2025-05-07 20:18:27,869 - INFO - [machine-1-7.txt] mode=deviation, corr_threshold=0.0, threshold=1.0, P=0.3802, R=0.9769, F1=0.5474
2025-05-07 20:18:27,869 - INFO - [machine-1-7.txt] mode=deviation, corr_threshold=0.0, threshold=1.5, P=0.3802, R=0.9769, F1=0.5474
2025-05-07 20:18:27,870 - INFO - [machine-1-7.txt] mode=deviation, corr_threshold=0.0, threshold=2.0, P=0.3802, R=0.9769, F1=0.5474
2025-05-07 20:18:29,242 - INFO - [machine-1-7.txt] mode=deviation, corr_threshold=0.0, threshold=2.5, P=0.3802, R=0.9769, F1=0.5474
2025-05-07 20:18:29,243 - INFO - [machine-1-7.txt] mode=deviation, corr_threshold=0.0, threshold=3.0, P=0.3802, R=0.9769, F1=0.5474
2025-05-07 20:18:29,243 - INFO - [machine-1-7.txt] mode=deviation, corr_threshold=0.0, threshold=3.5, P=0.3802, R=0.9769, F1=0.5474
2025-05-07 20:18:29,243 - INFO - [machine-1-7.txt] mode=deviation, corr_threshold=0.0, threshold=4.0, P=0.3802, R=0.9769, F1=0.5474
2025-05-07 20:18:29,243 - INFO - [machine-1-7.txt] mode=deviation, corr_threshold=0.0, threshold=4.5, P=0.3802, R=0.9769, F1=0.5474
2025-05-07 20:18:29,243 - INFO - [machine-1-7.txt] mode=deviation, corr_threshold=0.0, threshold=5.0, P=0.3802, R=0.9769, F1=0.5474
2025-05-07 20:18:29,243 - INFO - [machine-1-7.txt] mode=deviation, corr_threshold=0.0, threshold=5.5, P=0.3802, R=0.9769, F1=0.5474
2025-05-07 20:18:29,243 - INFO - [machine-1-7.txt] mode=deviation, corr_threshold=0.0, threshold=6.0, P=0.3802, R=0.9769, F1=0.5474
2025-05-07 20:18:29,243 - INFO - [machine-1-7.txt] mode=deviation, corr_threshold=0.0, threshold=6.5, P=0.3784, R=0.9692, F1=0.5443
2025-05-07 20:18:29,243 - INFO - [machine-1-7.txt] mode=deviation, corr_threshold=0.0, threshold=7.0, P=0.3784, R=0.9692, F1=0.5443
2025-05-07 20:18:29,243 - INFO - [machine-1-7.txt] mode=deviation, corr_threshold=0.1, threshold=0.0, P=0.3802, R=0.9769, F1=0.5474
2025-05-07 20:18:29,244 - INFO - [machine-1-7.txt] mode=deviation, corr_threshold=0.1, threshold=0.5, P=0.3802, R=0.9769, F1=0.5474
2025-05-07 20:18:29,244 - INFO - [machine-1-7.txt] mode=deviation, corr_threshold=0.1, threshold=1.0, P=0.3802, R=0.9769, F1=0.5474
2025-05-07 20:18:29,244 - INFO - [machine-1-7.txt] mode=deviation, corr_threshold=0.1, threshold=1.5, P=0.3802, R=0.9769, F1=0.5474
2025-05-07 20:18:29,244 - INFO - [machine-1-7.txt] mode=deviation, corr_threshold=0.1, threshold=2.0, P=0.3802, R=0.9769, F1=0.5474
2025-05-07 20:18:29,244 - INFO - [machine-1-7.txt] mode=deviation, corr_threshold=0.1, threshold=2.5, P=0.3802, R=0.9769, F1=0.5474
2025-05-07 20:18:39,655 - INFO - [machine-1-7.txt] mode=deviation, corr_threshold=0.1, threshold=3.0, P=0.3802, R=0.9769, F1=0.5474
2025-05-07 20:18:47,945 - INFO - [machine-1-7.txt] mode=deviation, corr_threshold=0.1, threshold=3.5, P=0.3802, R=0.9769, F1=0.5474
2025-05-07 20:18:49,056 - INFO - [machine-1-7.txt] mode=deviation, corr_threshold=0.1, threshold=4.0, P=0.3802, R=0.9769, F1=0.5474
2025-05-07 20:18:58,843 - INFO - [machine-1-7.txt] mode=deviation, corr_threshold=0.1, threshold=4.5, P=0.3802, R=0.9769, F1=0.5474
2025-05-07 20:19:00,339 - INFO - [machine-1-7.txt] mode=deviation, corr_threshold=0.1, threshold=5.0, P=0.3802, R=0.9769, F1=0.5474
2025-05-07 20:19:00,340 - INFO - [machine-1-7.txt] mode=deviation, corr_threshold=0.1, threshold=5.5, P=0.3802, R=0.9769, F1=0.5474
2025-05-07 20:19:00,340 - INFO - [machine-1-7.txt] mode=deviation, corr_threshold=0.1, threshold=6.0, P=0.3802, R=0.9769, F1=0.5474
2025-05-07 20:19:06,468 - INFO - [machine-1-7.txt] mode=deviation, corr_threshold=0.1, threshold=6.5, P=0.3784, R=0.9692, F1=0.5443
2025-05-07 20:19:06,468 - INFO - [machine-1-7.txt] mode=deviation, corr_threshold=0.1, threshold=7.0, P=0.3784, R=0.9692, F1=0.5443
2025-05-07 20:19:07,611 - INFO - [machine-1-7.txt] mode=deviation, corr_threshold=0.2, threshold=0.0, P=0.3802, R=0.9769, F1=0.5474
2025-05-07 20:19:07,612 - INFO - [machine-1-7.txt] mode=deviation, corr_threshold=0.2, threshold=0.5, P=0.3802, R=0.9769, F1=0.5474
2025-05-07 20:19:07,612 - INFO - [machine-1-7.txt] mode=deviation, corr_threshold=0.2, threshold=1.0, P=0.3802, R=0.9769, F1=0.5474
2025-05-07 20:19:07,612 - INFO - [machine-1-7.txt] mode=deviation, corr_threshold=0.2, threshold=1.5, P=0.3802, R=0.9769, F1=0.5474
2025-05-07 20:19:07,612 - INFO - [machine-1-7.txt] mode=deviation, corr_threshold=0.2, threshold=2.0, P=0.3802, R=0.9769, F1=0.5474
2025-05-07 20:19:08,553 - INFO - [machine-1-7.txt] mode=deviation, corr_threshold=0.2, threshold=2.5, P=0.3802, R=0.9769, F1=0.5474
2025-05-07 20:19:12,792 - INFO - [machine-1-7.txt] mode=deviation, corr_threshold=0.2, threshold=3.0, P=0.3802, R=0.9769, F1=0.5474
2025-05-07 20:19:12,793 - INFO - [machine-1-7.txt] mode=deviation, corr_threshold=0.2, threshold=3.5, P=0.3802, R=0.9769, F1=0.5474
2025-05-07 20:19:12,793 - INFO - [machine-1-7.txt] mode=deviation, corr_threshold=0.2, threshold=4.0, P=0.3802, R=0.9769, F1=0.5474
2025-05-07 20:19:12,793 - INFO - [machine-1-7.txt] mode=deviation, corr_threshold=0.2, threshold=4.5, P=0.3802, R=0.9769, F1=0.5474
2025-05-07 20:19:12,793 - INFO - [machine-1-7.txt] mode=deviation, corr_threshold=0.2, threshold=5.0, P=0.3802, R=0.9769, F1=0.5474
2025-05-07 20:19:30,310 - INFO - [machine-1-7.txt] mode=deviation, corr_threshold=0.2, threshold=5.5, P=0.3802, R=0.9769, F1=0.5474
2025-05-07 20:19:30,310 - INFO - [machine-1-7.txt] mode=deviation, corr_threshold=0.2, threshold=6.0, P=0.3802, R=0.9769, F1=0.5474
2025-05-07 20:19:30,311 - INFO - [machine-1-7.txt] mode=deviation, corr_threshold=0.2, threshold=6.5, P=0.3784, R=0.9692, F1=0.5443
2025-05-07 20:19:30,311 - INFO - [machine-1-7.txt] mode=deviation, corr_threshold=0.2, threshold=7.0, P=0.3784, R=0.9692, F1=0.5443
2025-05-07 20:19:30,311 - INFO - [machine-1-7.txt] mode=deviation, corr_threshold=0.2, threshold=0.0, P=0.3802, R=0.9769, F1=0.5474
2025-05-07 20:19:33,682 - INFO - [machine-1-7.txt] mode=deviation, corr_threshold=0.2, threshold=0.5, P=0.3802, R=0.9769, F1=0.5474
2025-05-07 20:19:33,683 - INFO - [machine-1-7.txt] mode=deviation, corr_threshold=0.2, threshold=1.0, P=0.3802, R=0.9769, F1=0.5474
2025-05-07 20:19:33,683 - INFO - [machine-1-7.txt] mode=deviation, corr_threshold=0.2, threshold=1.5, P=0.3802, R=0.9769, F1=0.5474
2025-05-07 20:19:33,683 - INFO - [machine-1-7.txt] mode=deviation, corr_threshold=0.2, threshold=2.0, P=0.3802, R=0.9769, F1=0.5474
2025-05-07 20:19:33,683 - INFO - [machine-1-7.txt] mode=deviation, corr_threshold=0.2, threshold=2.5, P=0.3802, R=0.9769, F1=0.5474
2025-05-07 20:19:37,482 - INFO - [machine-1-7.txt] mode=deviation, corr_threshold=0.2, threshold=3.0, P=0.3802, R=0.9769, F1=0.5474
2025-05-07 20:19:37,483 - INFO - [machine-1-7.txt] mode=deviation, corr_threshold=0.2, threshold=3.5, P=0.3802, R=0.9769, F1=0.5474
2025-05-07 20:19:37,483 - INFO - [machine-1-7.txt] mode=deviation, corr_threshold=0.2, threshold=4.0, P=0.3802, R=0.9769, F1=0.5474
2025-05-07 20:19:38,196 - INFO - [machine-1-7.txt] mode=deviation, corr_threshold=0.2, threshold=4.5, P=0.3802, R=0.9769, F1=0.5474
2025-05-07 20:19:38,197 - INFO - [machine-1-7.txt] mode=deviation, corr_threshold=0.2, threshold=5.0, P=0.3802, R=0.9769, F1=0.5474
2025-05-07 20:19:38,197 - INFO - [machine-1-7.txt] mode=deviation, corr_threshold=0.2, threshold=5.5, P=0.3802, R=0.9769, F1=0.5474
2025-05-07 20:19:38,197 - INFO - [machine-1-7.txt] mode=deviation, corr_threshold=0.2, threshold=6.0, P=0.3802, R=0.9769, F1=0.5474
2025-05-07 20:19:42,341 - INFO - [machine-1-7.txt] mode=deviation, corr_threshold=0.2, threshold=6.5, P=0.3784, R=0.9692, F1=0.5443
2025-05-07 20:19:42,342 - INFO - [machine-1-7.txt] mode=deviation, corr_threshold=0.2, threshold=7.0, P=0.3784, R=0.9692, F1=0.5443
2025-05-07 20:19:47,889 - INFO - [machine-1-7.txt] mode=deviation, corr_threshold=0.2, threshold=0.0, P=0.3802, R=0.9769, F1=0.5474
2025-05-07 20:19:55,312 - INFO - [machine-1-7.txt] mode=deviation, corr_threshold=0.2, threshold=0.5, P=0.3802, R=0.9769, F1=0.5474
2025-05-07 20:19:57,164 - INFO - [machine-1-7.txt] mode=deviation, corr_threshold=0.2, threshold=1.0, P=0.3802, R=0.9769, F1=0.5474
2025-05-07 20:20:01,756 - INFO - [machine-1-7.txt] mode=deviation, corr_threshold=0.2, threshold=1.5, P=0.3802, R=0.9769, F1=0.5474
2025-05-07 20:20:01,756 - INFO - [machine-1-7.txt] mode=deviation, corr_threshold=0.2, threshold=2.0, P=0.3802, R=0.9769, F1=0.5474
2025-05-07 20:20:01,757 - INFO - [machine-1-7.txt] mode=deviation, corr_threshold=0.2, threshold=2.5, P=0.3802, R=0.9769, F1=0.5474
2025-05-07 20:20:02,024 - INFO - [machine-1-7.txt] mode=deviation, corr_threshold=0.2, threshold=3.0, P=0.3802, R=0.9769, F1=0.5474
2025-05-07 20:20:02,299 - INFO - [machine-1-7.txt] mode=deviation, corr_threshold=0.2, threshold=3.5, P=0.3802, R=0.9769, F1=0.5474
2025-05-07 20:20:02,300 - INFO - [machine-1-7.txt] mode=deviation, corr_threshold=0.2, threshold=4.0, P=0.3802, R=0.9769, F1=0.5474
2025-05-07 20:20:04,000 - INFO - [machine-1-7.txt] mode=deviation, corr_threshold=0.2, threshold=4.5, P=0.3802, R=0.9769, F1=0.5474
2025-05-07 20:20:18,512 - INFO - [machine-1-7.txt] mode=deviation, corr_threshold=0.2, threshold=5.0, P=0.3802, R=0.9769, F1=0.5474
2025-05-07 20:20:18,512 - INFO - [machine-1-7.txt] mode=deviation, corr_threshold=0.2, threshold=5.5, P=0.3802, R=0.9769, F1=0.5474
2025-05-07 20:20:18,512 - INFO - [machine-1-7.txt] mode=deviation, corr_threshold=0.2, threshold=6.0, P=0.3802, R=0.9769, F1=0.5474
2025-05-07 20:20:18,512 - INFO - [machine-1-7.txt] mode=deviation, corr_threshold=0.2, threshold=6.5, P=0.3784, R=0.9692, F1=0.5443
2025-05-07 20:20:18,512 - INFO - [machine-1-7.txt] mode=deviation, corr_threshold=0.2, threshold=7.0, P=0.3784, R=0.9692, F1=0.5443
2025-05-07 20:20:18,512 - INFO - [machine-1-7.txt] mode=deviation, corr_threshold=0.3, threshold=0.0, P=0.3802, R=0.9769, F1=0.5474
2025-05-07 20:20:18,513 - INFO - [machine-1-7.txt] mode=deviation, corr_threshold=0.3, threshold=0.5, P=0.3802, R=0.9769, F1=0.5474
2025-05-07 20:20:25,099 - INFO - [machine-1-7.txt] mode=deviation, corr_threshold=0.3, threshold=1.0, P=0.3802, R=0.9769, F1=0.5474
2025-05-07 20:20:27,035 - INFO - [machine-1-7.txt] mode=deviation, corr_threshold=0.3, threshold=1.5, P=0.3802, R=0.9769, F1=0.5474
2025-05-07 20:20:27,042 - INFO - [machine-1-7.txt] mode=deviation, corr_threshold=0.3, threshold=2.0, P=0.3802, R=0.9769, F1=0.5474
2025-05-07 20:20:27,042 - INFO - [machine-1-7.txt] mode=deviation, corr_threshold=0.3, threshold=2.5, P=0.3802, R=0.9769, F1=0.5474
2025-05-07 20:20:27,058 - INFO - [machine-1-7.txt] mode=deviation, corr_threshold=0.3, threshold=3.0, P=0.3802, R=0.9769, F1=0.5474
2025-05-07 20:20:32,928 - INFO - [machine-1-7.txt] mode=deviation, corr_threshold=0.3, threshold=3.5, P=0.3802, R=0.9769, F1=0.5474
2025-05-07 20:20:32,929 - INFO - [machine-1-7.txt] mode=deviation, corr_threshold=0.3, threshold=4.0, P=0.3802, R=0.9769, F1=0.5474
2025-05-07 20:20:32,929 - INFO - [machine-1-7.txt] mode=deviation, corr_threshold=0.3, threshold=4.5, P=0.3802, R=0.9769, F1=0.5474
2025-05-07 20:20:32,929 - INFO - [machine-1-7.txt] mode=deviation, corr_threshold=0.3, threshold=5.0, P=0.3802, R=0.9769, F1=0.5474
2025-05-07 20:20:35,483 - INFO - [machine-1-7.txt] mode=deviation, corr_threshold=0.3, threshold=5.5, P=0.3802, R=0.9769, F1=0.5474
2025-05-07 20:20:38,253 - INFO - [machine-1-7.txt] mode=deviation, corr_threshold=0.3, threshold=6.0, P=0.3802, R=0.9769, F1=0.5474
2025-05-07 20:20:38,253 - INFO - [machine-1-7.txt] mode=deviation, corr_threshold=0.3, threshold=6.5, P=0.3784, R=0.9692, F1=0.5443
2025-05-07 20:20:38,253 - INFO - [machine-1-7.txt] mode=deviation, corr_threshold=0.3, threshold=7.0, P=0.3784, R=0.9692, F1=0.5443
2025-05-07 20:20:56,325 - INFO - [machine-1-7.txt] mode=deviation, corr_threshold=0.4, threshold=0.0, P=0.3802, R=0.9769, F1=0.5474
2025-05-07 20:21:01,980 - INFO - [machine-1-7.txt] mode=deviation, corr_threshold=0.4, threshold=0.5, P=0.3802, R=0.9769, F1=0.5474
2025-05-07 20:21:01,981 - INFO - [machine-1-7.txt] mode=deviation, corr_threshold=0.4, threshold=1.0, P=0.3802, R=0.9769, F1=0.5474
2025-05-07 20:21:01,981 - INFO - [machine-1-7.txt] mode=deviation, corr_threshold=0.4, threshold=1.5, P=0.3784, R=0.9692, F1=0.5443
2025-05-07 20:21:01,981 - INFO - [machine-1-7.txt] mode=deviation, corr_threshold=0.4, threshold=2.0, P=0.3784, R=0.9692, F1=0.5443
2025-05-07 20:21:01,981 - INFO - [machine-1-7.txt] mode=deviation, corr_threshold=0.4, threshold=2.5, P=0.3784, R=0.9692, F1=0.5443
2025-05-07 20:21:15,352 - INFO - [machine-1-7.txt] mode=deviation, corr_threshold=0.4, threshold=3.0, P=0.3784, R=0.9692, F1=0.5443
2025-05-07 20:21:25,150 - INFO - [machine-1-7.txt] mode=deviation, corr_threshold=0.4, threshold=3.5, P=0.3784, R=0.9692, F1=0.5443
2025-05-07 20:21:25,151 - INFO - [machine-1-7.txt] mode=deviation, corr_threshold=0.4, threshold=4.0, P=0.3784, R=0.9692, F1=0.5443
2025-05-07 20:21:52,606 - INFO - [machine-1-7.txt] mode=deviation, corr_threshold=0.4, threshold=4.5, P=0.3784, R=0.9692, F1=0.5443
2025-05-07 20:21:52,607 - INFO - [machine-1-7.txt] mode=deviation, corr_threshold=0.4, threshold=5.0, P=0.3784, R=0.9692, F1=0.5443
2025-05-07 20:21:52,608 - INFO - [machine-1-7.txt] mode=deviation, corr_threshold=0.4, threshold=5.5, P=0.3784, R=0.9692, F1=0.5443
2025-05-07 20:21:52,608 - INFO - [machine-1-7.txt] mode=deviation, corr_threshold=0.4, threshold=6.0, P=0.3784, R=0.9692, F1=0.5443
2025-05-07 20:21:52,608 - INFO - [machine-1-7.txt] mode=deviation, corr_threshold=0.4, threshold=6.5, P=0.3784, R=0.9692, F1=0.5443
2025-05-07 20:21:52,608 - INFO - [machine-1-7.txt] mode=deviation, corr_threshold=0.4, threshold=7.0, P=0.3784, R=0.9692, F1=0.5443
2025-05-07 20:21:52,608 - INFO - [machine-1-7.txt] mode=deviation, corr_threshold=0.4, threshold=0.0, P=0.3802, R=0.9769, F1=0.5474
2025-05-07 20:21:52,609 - INFO - [machine-1-7.txt] mode=deviation, corr_threshold=0.4, threshold=0.5, P=0.3802, R=0.9769, F1=0.5474
2025-05-07 20:21:52,609 - INFO - [machine-1-7.txt] mode=deviation, corr_threshold=0.4, threshold=1.0, P=0.3802, R=0.9769, F1=0.5474
