2025-04-16 12:44:10,746 - INFO - 
 Starting experiment with config: ExperimentConfig(dataset='omi', window_size=5, score_thresholds=array([0. , 0.5, 1. , 1.5, 2. , 2.5, 3. , 3.5, 4. , 4.5, 5. , 5.5, 6. ,
       6.5, 7. ]), topk_range=range(1, 10), corr_threshold_range=array([0.1, 0.2, 0.3, 0.4, 0.5]), neighbor_selection='corr_threshold', score_modes=['range_ratio'], data_dir='./data/processed', label_dir='./data/interpretation_label', log_dir='./log/omi/neighbor_corr_threshold', visual_dir='./visual/omi/neighbor_corr_threshold', num_workers=4, gif_duration=500)
2025-04-16 12:44:10,746 - INFO - 当前评分模式: ['range_ratio']
2025-04-16 12:44:10,746 - INFO - 
==================================================
2025-04-16 12:44:10,747 - INFO - 开始执行网格搜索...
2025-04-16 12:44:10,749 - INFO - [omi-1] Starting grid search...
2025-04-16 12:44:13,872 - INFO - [omi-1.txt] mode=range_ratio, corr_threshold=0.1, threshold=0.0, P=0.7395, R=0.9888, F1=0.8462
2025-04-16 12:46:13,581 - INFO - [omi-11.txt] mode=range_ratio, corr_threshold=0.1, threshold=7.0, P=0.3497, R=0.9828, F1=0.5158
2025-04-16 12:46:13,581 - INFO - [omi-11.txt] mode=range_ratio, corr_threshold=0.2, threshold=0.0, P=0.3434, R=0.9828, F1=0.5089
2025-04-16 12:46:16,452 - INFO - [omi-11.txt] mode=range_ratio, corr_threshold=0.2, threshold=0.5, P=0.3434, R=0.9828, F1=0.5089
2025-04-16 12:46:16,700 - INFO - [omi-11.txt] mode=range_ratio, corr_threshold=0.2, threshold=1.0, P=0.3434, R=0.9828, F1=0.5089
2025-04-16 12:46:16,828 - INFO - [omi-11.txt] mode=range_ratio, corr_threshold=0.2, threshold=1.5, P=0.3434, R=0.9828, F1=0.5089
2025-04-16 12:46:16,830 - INFO - [omi-11.txt] mode=range_ratio, corr_threshold=0.2, threshold=2.0, P=0.3434, R=0.9828, F1=0.5089
2025-04-16 12:46:19,778 - INFO - [omi-11.txt] mode=range_ratio, corr_threshold=0.2, threshold=2.5, P=0.3434, R=0.9828, F1=0.5089
2025-04-16 12:46:19,779 - INFO - [omi-11.txt] mode=range_ratio, corr_threshold=0.2, threshold=3.0, P=0.3434, R=0.9828, F1=0.5089
2025-04-16 12:46:19,779 - INFO - [omi-11.txt] mode=range_ratio, corr_threshold=0.2, threshold=3.5, P=0.3434, R=0.9828, F1=0.5089
2025-04-16 12:46:20,166 - INFO - [omi-11.txt] mode=range_ratio, corr_threshold=0.2, threshold=4.0, P=0.3434, R=0.9828, F1=0.5089
2025-04-16 12:46:22,917 - INFO - [omi-11.txt] mode=range_ratio, corr_threshold=0.2, threshold=4.5, P=0.3434, R=0.9828, F1=0.5089
2025-04-16 12:46:22,918 - INFO - [omi-11.txt] mode=range_ratio, corr_threshold=0.2, threshold=5.0, P=0.3434, R=0.9828, F1=0.5089
2025-04-16 12:46:22,919 - INFO - [omi-11.txt] mode=range_ratio, corr_threshold=0.2, threshold=5.5, P=0.3434, R=0.9828, F1=0.5089
2025-04-16 12:46:23,101 - INFO - [omi-11.txt] mode=range_ratio, corr_threshold=0.2, threshold=6.0, P=0.3455, R=0.9828, F1=0.5112
2025-04-16 12:46:25,532 - INFO - [omi-11.txt] mode=range_ratio, corr_threshold=0.2, threshold=6.5, P=0.3497, R=0.9828, F1=0.5158
2025-04-16 12:46:26,370 - INFO - [omi-11.txt] mode=range_ratio, corr_threshold=0.2, threshold=7.0, P=0.3497, R=0.9828, F1=0.5158
2025-04-16 12:46:26,371 - INFO - [omi-11.txt] mode=range_ratio, corr_threshold=0.3, threshold=0.0, P=0.3434, R=0.9828, F1=0.5089
2025-04-16 12:46:26,372 - INFO - [omi-11.txt] mode=range_ratio, corr_threshold=0.3, threshold=0.5, P=0.3434, R=0.9828, F1=0.5089
2025-04-16 12:46:28,804 - INFO - [omi-11.txt] mode=range_ratio, corr_threshold=0.3, threshold=1.0, P=0.3434, R=0.9828, F1=0.5089
2025-04-16 12:46:29,012 - INFO - [omi-11.txt] mode=range_ratio, corr_threshold=0.3, threshold=1.5, P=0.3434, R=0.9828, F1=0.5089
2025-04-16 12:46:29,052 - INFO - [omi-11.txt] mode=range_ratio, corr_threshold=0.3, threshold=2.0, P=0.3434, R=0.9828, F1=0.5089
2025-04-16 12:46:29,429 - INFO - [omi-11.txt] mode=range_ratio, corr_threshold=0.3, threshold=2.5, P=0.3434, R=0.9828, F1=0.5089
2025-04-16 12:46:31,747 - INFO - [omi-11.txt] mode=range_ratio, corr_threshold=0.3, threshold=3.0, P=0.3434, R=0.9828, F1=0.5089
2025-04-16 12:46:32,065 - INFO - [omi-11.txt] mode=range_ratio, corr_threshold=0.3, threshold=3.5, P=0.3434, R=0.9828, F1=0.5089
2025-04-16 12:46:32,084 - INFO - [omi-11.txt] mode=range_ratio, corr_threshold=0.3, threshold=4.0, P=0.3434, R=0.9828, F1=0.5089
2025-04-16 12:46:32,506 - INFO - [omi-11.txt] mode=range_ratio, corr_threshold=0.3, threshold=4.5, P=0.3434, R=0.9828, F1=0.5089
2025-04-16 12:46:34,267 - INFO - [omi-11.txt] mode=range_ratio, corr_threshold=0.3, threshold=5.0, P=0.3434, R=0.9828, F1=0.5089
2025-04-16 12:46:35,080 - INFO - [omi-11.txt] mode=range_ratio, corr_threshold=0.3, threshold=5.5, P=0.3434, R=0.9828, F1=0.5089
2025-04-16 12:46:35,624 - INFO - [omi-11.txt] mode=range_ratio, corr_threshold=0.3, threshold=6.0, P=0.3455, R=0.9828, F1=0.5112
2025-04-16 12:46:35,625 - INFO - [omi-11.txt] mode=range_ratio, corr_threshold=0.3, threshold=6.5, P=0.3497, R=0.9828, F1=0.5158
2025-04-16 12:46:37,358 - INFO - [omi-11.txt] mode=range_ratio, corr_threshold=0.3, threshold=7.0, P=0.3497, R=0.9828, F1=0.5158
2025-04-16 12:46:37,857 - INFO - [omi-11.txt] mode=range_ratio, corr_threshold=0.4, threshold=0.0, P=0.3434, R=0.9828, F1=0.5089
2025-04-16 12:46:38,319 - INFO - [omi-11.txt] mode=range_ratio, corr_threshold=0.4, threshold=0.5, P=0.3434, R=0.9828, F1=0.5089
2025-04-16 12:46:38,979 - INFO - [omi-11.txt] mode=range_ratio, corr_threshold=0.4, threshold=1.0, P=0.3434, R=0.9828, F1=0.5089
2025-04-16 12:46:40,297 - INFO - [omi-11.txt] mode=range_ratio, corr_threshold=0.4, threshold=1.5, P=0.3434, R=0.9828, F1=0.5089
2025-04-16 12:46:41,072 - INFO - [omi-11.txt] mode=range_ratio, corr_threshold=0.4, threshold=2.0, P=0.3434, R=0.9828, F1=0.5089
2025-04-16 12:46:41,352 - INFO - [omi-11.txt] mode=range_ratio, corr_threshold=0.4, threshold=2.5, P=0.3434, R=0.9828, F1=0.5089
2025-04-16 12:46:42,328 - INFO - [omi-11.txt] mode=range_ratio, corr_threshold=0.4, threshold=3.0, P=0.3434, R=0.9828, F1=0.5089
2025-04-16 12:46:43,219 - INFO - [omi-11.txt] mode=range_ratio, corr_threshold=0.4, threshold=3.5, P=0.3434, R=0.9828, F1=0.5089
2025-04-16 12:46:44,012 - INFO - [omi-11.txt] mode=range_ratio, corr_threshold=0.4, threshold=4.0, P=0.3434, R=0.9828, F1=0.5089
2025-04-16 12:46:44,535 - INFO - [omi-11.txt] mode=range_ratio, corr_threshold=0.4, threshold=4.5, P=0.3434, R=0.9828, F1=0.5089
2025-04-16 12:46:45,248 - INFO - [omi-11.txt] mode=range_ratio, corr_threshold=0.4, threshold=5.0, P=0.3434, R=0.9828, F1=0.5089
2025-04-16 12:46:46,557 - INFO - [omi-11.txt] mode=range_ratio, corr_threshold=0.4, threshold=5.5, P=0.3434, R=0.9828, F1=0.5089
2025-04-16 12:46:47,296 - INFO - [omi-11.txt] mode=range_ratio, corr_threshold=0.4, threshold=6.0, P=0.3455, R=0.9828, F1=0.5112
2025-04-16 12:46:47,297 - INFO - [omi-11.txt] mode=range_ratio, corr_threshold=0.4, threshold=6.5, P=0.3497, R=0.9828, F1=0.5158
2025-04-16 12:46:48,086 - INFO - [omi-11.txt] mode=range_ratio, corr_threshold=0.4, threshold=7.0, P=0.3497, R=0.9828, F1=0.5158
2025-04-16 12:46:49,814 - INFO - [omi-11.txt] mode=range_ratio, corr_threshold=0.5, threshold=0.0, P=0.3000, R=0.6724, F1=0.4149
2025-04-16 12:46:50,113 - INFO - [omi-11.txt] mode=range_ratio, corr_threshold=0.5, threshold=0.5, P=0.3000, R=0.6724, F1=0.4149
2025-04-16 12:46:50,428 - INFO - [omi-11.txt] mode=range_ratio, corr_threshold=0.5, threshold=1.0, P=0.3000, R=0.6724, F1=0.4149
2025-04-16 12:46:51,021 - INFO - [omi-11.txt] mode=range_ratio, corr_threshold=0.5, threshold=1.5, P=0.3000, R=0.6724, F1=0.4149
2025-04-16 12:46:52,852 - INFO - [omi-11.txt] mode=range_ratio, corr_threshold=0.5, threshold=2.0, P=0.3000, R=0.6724, F1=0.4149
2025-04-16 12:46:53,218 - INFO - [omi-11.txt] mode=range_ratio, corr_threshold=0.5, threshold=2.5, P=0.3000, R=0.6724, F1=0.4149
2025-04-16 12:46:53,514 - INFO - [omi-11.txt] mode=range_ratio, corr_threshold=0.5, threshold=3.0, P=0.3000, R=0.6724, F1=0.4149
2025-04-16 12:46:54,142 - INFO - [omi-11.txt] mode=range_ratio, corr_threshold=0.5, threshold=3.5, P=0.3000, R=0.6724, F1=0.4149
2025-04-16 12:46:55,780 - INFO - [omi-11.txt] mode=range_ratio, corr_threshold=0.5, threshold=4.0, P=0.3023, R=0.6724, F1=0.4171
2025-04-16 12:46:56,345 - INFO - [omi-11.txt] mode=range_ratio, corr_threshold=0.5, threshold=4.5, P=0.3047, R=0.6724, F1=0.4194
2025-04-16 12:46:56,574 - INFO - [omi-11.txt] mode=range_ratio, corr_threshold=0.5, threshold=5.0, P=0.3047, R=0.6724, F1=0.4194
2025-04-16 12:46:57,109 - INFO - [omi-11.txt] mode=range_ratio, corr_threshold=0.5, threshold=5.5, P=0.3095, R=0.6724, F1=0.4239
2025-04-16 12:46:58,661 - INFO - [omi-11.txt] mode=range_ratio, corr_threshold=0.5, threshold=6.0, P=0.3095, R=0.6724, F1=0.4239
2025-04-16 12:46:59,297 - INFO - [omi-11.txt] mode=range_ratio, corr_threshold=0.5, threshold=6.5, P=0.3277, R=0.6724, F1=0.4407
2025-04-16 12:46:59,298 - INFO - [omi-11.txt] mode=range_ratio, corr_threshold=0.5, threshold=7.0, P=0.3277, R=0.6724, F1=0.4407
2025-04-16 12:46:59,316 - INFO - [omi-12] Starting grid search...
2025-04-16 12:47:01,980 - INFO - [omi-12.txt] mode=range_ratio, corr_threshold=0.1, threshold=0.0, P=0.6129, R=0.9500, F1=0.7451
2025-04-16 12:47:01,982 - INFO - [omi-12.txt] mode=range_ratio, corr_threshold=0.1, threshold=0.5, P=0.6129, R=0.9500, F1=0.7451
2025-04-16 12:47:02,014 - INFO - [omi-12.txt] mode=range_ratio, corr_threshold=0.1, threshold=1.0, P=0.6129, R=0.9500, F1=0.7451
2025-04-16 12:47:02,014 - INFO - [omi-12.txt] mode=range_ratio, corr_threshold=0.1, threshold=1.5, P=0.6491, R=0.9250, F1=0.7629
2025-04-16 12:47:03,421 - INFO - [omi-12.txt] mode=range_ratio, corr_threshold=0.1, threshold=2.0, P=0.6491, R=0.9250, F1=0.7629
2025-04-16 12:47:03,474 - INFO - [omi-12.txt] mode=range_ratio, corr_threshold=0.1, threshold=2.5, P=0.6491, R=0.9250, F1=0.7629
2025-04-16 12:47:03,474 - INFO - [omi-12.txt] mode=range_ratio, corr_threshold=0.1, threshold=3.0, P=0.6491, R=0.9250, F1=0.7629
2025-04-16 12:47:03,533 - INFO - [omi-12.txt] mode=range_ratio, corr_threshold=0.1, threshold=3.5, P=0.6491, R=0.9250, F1=0.7629
2025-04-16 12:47:04,902 - INFO - [omi-12.txt] mode=range_ratio, corr_threshold=0.1, threshold=4.0, P=0.6491, R=0.9250, F1=0.7629
2025-04-16 12:47:04,942 - INFO - [omi-12.txt] mode=range_ratio, corr_threshold=0.1, threshold=4.5, P=0.6491, R=0.9250, F1=0.7629
2025-04-16 12:47:04,953 - INFO - [omi-12.txt] mode=range_ratio, corr_threshold=0.1, threshold=5.0, P=0.6491, R=0.9250, F1=0.7629
2025-04-16 12:47:04,985 - INFO - [omi-12.txt] mode=range_ratio, corr_threshold=0.1, threshold=5.5, P=0.6491, R=0.9250, F1=0.7629
2025-04-16 12:47:06,419 - INFO - [omi-12.txt] mode=range_ratio, corr_threshold=0.1, threshold=6.0, P=0.6491, R=0.9250, F1=0.7629
2025-04-16 12:47:06,451 - INFO - [omi-12.txt] mode=range_ratio, corr_threshold=0.1, threshold=6.5, P=0.6491, R=0.9250, F1=0.7629
2025-04-16 12:47:06,489 - INFO - [omi-12.txt] mode=range_ratio, corr_threshold=0.1, threshold=7.0, P=0.6607, R=0.9250, F1=0.7708
2025-04-16 12:47:06,526 - INFO - [omi-12.txt] mode=range_ratio, corr_threshold=0.2, threshold=0.0, P=0.6129, R=0.9500, F1=0.7451
2025-04-16 12:47:08,115 - INFO - [omi-12.txt] mode=range_ratio, corr_threshold=0.2, threshold=0.5, P=0.6129, R=0.9500, F1=0.7451
2025-04-16 12:47:08,115 - INFO - [omi-12.txt] mode=range_ratio, corr_threshold=0.2, threshold=1.0, P=0.6129, R=0.9500, F1=0.7451
2025-04-16 12:47:08,345 - INFO - [omi-12.txt] mode=range_ratio, corr_threshold=0.2, threshold=1.5, P=0.6491, R=0.9250, F1=0.7629
2025-04-16 12:47:08,345 - INFO - [omi-12.txt] mode=range_ratio, corr_threshold=0.2, threshold=2.0, P=0.6491, R=0.9250, F1=0.7629
2025-04-16 12:47:10,682 - INFO - [omi-12.txt] mode=range_ratio, corr_threshold=0.2, threshold=2.5, P=0.6491, R=0.9250, F1=0.7629
2025-04-16 12:47:10,682 - INFO - [omi-12.txt] mode=range_ratio, corr_threshold=0.2, threshold=3.0, P=0.6491, R=0.9250, F1=0.7629
2025-04-16 12:47:10,682 - INFO - [omi-12.txt] mode=range_ratio, corr_threshold=0.2, threshold=3.5, P=0.6491, R=0.9250, F1=0.7629
2025-04-16 12:47:10,682 - INFO - [omi-12.txt] mode=range_ratio, corr_threshold=0.2, threshold=4.0, P=0.6491, R=0.9250, F1=0.7629
2025-04-16 12:47:11,962 - INFO - [omi-12.txt] mode=range_ratio, corr_threshold=0.2, threshold=4.5, P=0.6491, R=0.9250, F1=0.7629
2025-04-16 12:47:12,816 - INFO - [omi-12.txt] mode=range_ratio, corr_threshold=0.2, threshold=5.0, P=0.6491, R=0.9250, F1=0.7629
2025-04-16 12:47:12,816 - INFO - [omi-12.txt] mode=range_ratio, corr_threshold=0.2, threshold=5.5, P=0.6491, R=0.9250, F1=0.7629
2025-04-16 12:47:13,113 - INFO - [omi-12.txt] mode=range_ratio, corr_threshold=0.2, threshold=6.0, P=0.6491, R=0.9250, F1=0.7629
2025-04-16 12:47:13,941 - INFO - [omi-12.txt] mode=range_ratio, corr_threshold=0.2, threshold=6.5, P=0.6491, R=0.9250, F1=0.7629
2025-04-16 12:47:15,322 - INFO - [omi-12.txt] mode=range_ratio, corr_threshold=0.2, threshold=7.0, P=0.6607, R=0.9250, F1=0.7708
2025-04-16 12:47:15,427 - INFO - [omi-12.txt] mode=range_ratio, corr_threshold=0.3, threshold=0.0, P=0.6129, R=0.9500, F1=0.7451
2025-04-16 12:47:15,428 - INFO - [omi-12.txt] mode=range_ratio, corr_threshold=0.3, threshold=0.5, P=0.6129, R=0.9500, F1=0.7451
2025-04-16 12:47:15,864 - INFO - [omi-12.txt] mode=range_ratio, corr_threshold=0.3, threshold=1.0, P=0.6129, R=0.9500, F1=0.7451
2025-04-16 12:47:17,304 - INFO - [omi-12.txt] mode=range_ratio, corr_threshold=0.3, threshold=1.5, P=0.6491, R=0.9250, F1=0.7629
2025-04-16 12:47:17,744 - INFO - [omi-12.txt] mode=range_ratio, corr_threshold=0.3, threshold=2.0, P=0.6491, R=0.9250, F1=0.7629
2025-04-16 12:47:18,042 - INFO - [omi-12.txt] mode=range_ratio, corr_threshold=0.3, threshold=2.5, P=0.6491, R=0.9250, F1=0.7629
2025-04-16 12:47:18,042 - INFO - [omi-12.txt] mode=range_ratio, corr_threshold=0.3, threshold=3.0, P=0.6491, R=0.9250, F1=0.7629
2025-04-16 12:47:19,667 - INFO - [omi-12.txt] mode=range_ratio, corr_threshold=0.3, threshold=3.5, P=0.6491, R=0.9250, F1=0.7629
2025-04-16 12:47:20,015 - INFO - [omi-12.txt] mode=range_ratio, corr_threshold=0.3, threshold=4.0, P=0.6491, R=0.9250, F1=0.7629
2025-04-16 12:47:20,266 - INFO - [omi-12.txt] mode=range_ratio, corr_threshold=0.3, threshold=4.5, P=0.6491, R=0.9250, F1=0.7629
2025-04-16 12:47:20,608 - INFO - [omi-12.txt] mode=range_ratio, corr_threshold=0.3, threshold=5.0, P=0.6491, R=0.9250, F1=0.7629
2025-04-16 12:47:21,640 - INFO - [omi-12.txt] mode=range_ratio, corr_threshold=0.3, threshold=5.5, P=0.6491, R=0.9250, F1=0.7629
2025-04-16 12:47:21,894 - INFO - [omi-12.txt] mode=range_ratio, corr_threshold=0.3, threshold=6.0, P=0.6491, R=0.9250, F1=0.7629
2025-04-16 12:47:22,660 - INFO - [omi-12.txt] mode=range_ratio, corr_threshold=0.3, threshold=6.5, P=0.6491, R=0.9250, F1=0.7629
2025-04-16 12:47:23,273 - INFO - [omi-12.txt] mode=range_ratio, corr_threshold=0.3, threshold=7.0, P=0.6607, R=0.9250, F1=0.7708
2025-04-16 12:47:23,932 - INFO - [omi-12.txt] mode=range_ratio, corr_threshold=0.4, threshold=0.0, P=0.6129, R=0.9500, F1=0.7451
2025-04-16 12:47:23,934 - INFO - [omi-12.txt] mode=range_ratio, corr_threshold=0.4, threshold=0.5, P=0.6129, R=0.9500, F1=0.7451
2025-04-16 12:47:24,674 - INFO - [omi-12.txt] mode=range_ratio, corr_threshold=0.4, threshold=1.0, P=0.6129, R=0.9500, F1=0.7451
2025-04-16 12:47:25,282 - INFO - [omi-12.txt] mode=range_ratio, corr_threshold=0.4, threshold=1.5, P=0.6491, R=0.9250, F1=0.7629
2025-04-16 12:47:25,897 - INFO - [omi-12.txt] mode=range_ratio, corr_threshold=0.4, threshold=2.0, P=0.6491, R=0.9250, F1=0.7629
2025-04-16 12:47:26,158 - INFO - [omi-12.txt] mode=range_ratio, corr_threshold=0.4, threshold=2.5, P=0.6607, R=0.9250, F1=0.7708
2025-04-16 12:47:26,796 - INFO - [omi-12.txt] mode=range_ratio, corr_threshold=0.4, threshold=3.0, P=0.6607, R=0.9250, F1=0.7708
2025-04-16 12:47:27,829 - INFO - [omi-12.txt] mode=range_ratio, corr_threshold=0.4, threshold=3.5, P=0.6607, R=0.9250, F1=0.7708
2025-04-16 12:47:28,291 - INFO - [omi-12.txt] mode=range_ratio, corr_threshold=0.4, threshold=4.0, P=0.6607, R=0.9250, F1=0.7708
2025-04-16 12:47:28,530 - INFO - [omi-12.txt] mode=range_ratio, corr_threshold=0.4, threshold=4.5, P=0.6607, R=0.9250, F1=0.7708
2025-04-16 12:47:29,275 - INFO - [omi-12.txt] mode=range_ratio, corr_threshold=0.4, threshold=5.0, P=0.6607, R=0.9250, F1=0.7708
2025-04-16 12:47:29,814 - INFO - [omi-12.txt] mode=range_ratio, corr_threshold=0.4, threshold=5.5, P=0.6607, R=0.9250, F1=0.7708
2025-04-16 12:47:30,163 - INFO - [omi-12.txt] mode=range_ratio, corr_threshold=0.4, threshold=6.0, P=0.6727, R=0.9250, F1=0.7789
2025-04-16 12:47:31,225 - INFO - [omi-12.txt] mode=range_ratio, corr_threshold=0.4, threshold=6.5, P=0.6727, R=0.9250, F1=0.7789
2025-04-16 12:47:31,657 - INFO - [omi-12.txt] mode=range_ratio, corr_threshold=0.4, threshold=7.0, P=0.6727, R=0.9250, F1=0.7789
2025-04-16 12:47:31,874 - INFO - [omi-12.txt] mode=range_ratio, corr_threshold=0.5, threshold=0.0, P=0.5893, R=0.8250, F1=0.6875
2025-04-16 12:47:32,484 - INFO - [omi-12.txt] mode=range_ratio, corr_threshold=0.5, threshold=0.5, P=0.5893, R=0.8250, F1=0.6875
2025-04-16 12:47:33,481 - INFO - [omi-12.txt] mode=range_ratio, corr_threshold=0.5, threshold=1.0, P=0.6226, R=0.8250, F1=0.7097
2025-04-16 12:47:33,904 - INFO - [omi-12.txt] mode=range_ratio, corr_threshold=0.5, threshold=1.5, P=0.6346, R=0.8250, F1=0.7174
2025-04-16 12:47:34,107 - INFO - [omi-12.txt] mode=range_ratio, corr_threshold=0.5, threshold=2.0, P=0.6346, R=0.8250, F1=0.7174
2025-04-16 12:47:34,634 - INFO - [omi-12.txt] mode=range_ratio, corr_threshold=0.5, threshold=2.5, P=0.6471, R=0.8250, F1=0.7253
2025-04-16 12:47:36,197 - INFO - [omi-12.txt] mode=range_ratio, corr_threshold=0.5, threshold=3.0, P=0.6471, R=0.8250, F1=0.7253
2025-04-16 12:47:36,198 - INFO - [omi-12.txt] mode=range_ratio, corr_threshold=0.5, threshold=3.5, P=0.6471, R=0.8250, F1=0.7253
2025-04-16 12:47:36,198 - INFO - [omi-12.txt] mode=range_ratio, corr_threshold=0.5, threshold=4.0, P=0.6600, R=0.8250, F1=0.7333
2025-04-16 12:47:37,177 - INFO - [omi-12.txt] mode=range_ratio, corr_threshold=0.5, threshold=4.5, P=0.6600, R=0.8250, F1=0.7333
2025-04-16 12:47:37,912 - INFO - [omi-12.txt] mode=range_ratio, corr_threshold=0.5, threshold=5.0, P=0.6600, R=0.8250, F1=0.7333
2025-04-16 12:47:38,655 - INFO - [omi-12.txt] mode=range_ratio, corr_threshold=0.5, threshold=5.5, P=0.6600, R=0.8250, F1=0.7333
2025-04-16 12:47:38,689 - INFO - [omi-12.txt] mode=range_ratio, corr_threshold=0.5, threshold=6.0, P=0.6735, R=0.8250, F1=0.7416
2025-04-16 12:47:39,284 - INFO - [omi-12.txt] mode=range_ratio, corr_threshold=0.5, threshold=6.5, P=0.6735, R=0.8250, F1=0.7416
2025-04-16 12:47:39,889 - INFO - [omi-12.txt] mode=range_ratio, corr_threshold=0.5, threshold=7.0, P=0.6735, R=0.8250, F1=0.7416
2025-04-16 12:47:39,906 - INFO - [omi-2] Starting grid search...
2025-04-16 12:47:42,820 - INFO - [omi-2.txt] mode=range_ratio, corr_threshold=0.1, threshold=0.0, P=0.4559, R=1.0000, F1=0.6263
2025-04-16 12:47:42,891 - INFO - [omi-2.txt] mode=range_ratio, corr_threshold=0.1, threshold=0.5, P=0.4559, R=1.0000, F1=0.6263
2025-04-16 12:47:42,925 - INFO - [omi-2.txt] mode=range_ratio, corr_threshold=0.1, threshold=1.0, P=0.4559, R=1.0000, F1=0.6263
2025-04-16 12:47:42,926 - INFO - [omi-2.txt] mode=range_ratio, corr_threshold=0.1, threshold=1.5, P=0.4559, R=1.0000, F1=0.6263
2025-04-16 12:47:44,708 - INFO - [omi-2.txt] mode=range_ratio, corr_threshold=0.1, threshold=2.0, P=0.4559, R=1.0000, F1=0.6263
2025-04-16 12:47:44,764 - INFO - [omi-2.txt] mode=range_ratio, corr_threshold=0.1, threshold=2.5, P=0.4769, R=1.0000, F1=0.6458
2025-04-16 12:47:44,777 - INFO - [omi-2.txt] mode=range_ratio, corr_threshold=0.1, threshold=3.0, P=0.4844, R=1.0000, F1=0.6526
2025-04-16 12:47:44,782 - INFO - [omi-2.txt] mode=range_ratio, corr_threshold=0.1, threshold=3.5, P=0.5167, R=1.0000, F1=0.6813
2025-04-16 12:47:46,610 - INFO - [omi-2.txt] mode=range_ratio, corr_threshold=0.1, threshold=4.0, P=0.5345, R=1.0000, F1=0.6966
2025-04-16 12:47:46,611 - INFO - [omi-2.txt] mode=range_ratio, corr_threshold=0.1, threshold=4.5, P=0.5636, R=1.0000, F1=0.7209
2025-04-16 12:47:46,634 - INFO - [omi-2.txt] mode=range_ratio, corr_threshold=0.1, threshold=5.0, P=0.5636, R=1.0000, F1=0.7209
2025-04-16 12:47:46,679 - INFO - [omi-2.txt] mode=range_ratio, corr_threshold=0.1, threshold=5.5, P=0.5741, R=1.0000, F1=0.7294
2025-04-16 12:47:48,722 - INFO - [omi-2.txt] mode=range_ratio, corr_threshold=0.1, threshold=6.0, P=0.5769, R=0.9677, F1=0.7229
2025-04-16 12:47:48,969 - INFO - [omi-2.txt] mode=range_ratio, corr_threshold=0.1, threshold=6.5, P=0.6122, R=0.9677, F1=0.7500
2025-04-16 12:47:48,991 - INFO - [omi-2.txt] mode=range_ratio, corr_threshold=0.1, threshold=7.0, P=0.6122, R=0.9677, F1=0.7500
2025-04-16 12:47:48,991 - INFO - [omi-2.txt] mode=range_ratio, corr_threshold=0.2, threshold=0.0, P=0.4559, R=1.0000, F1=0.6263
2025-04-16 12:47:51,560 - INFO - [omi-2.txt] mode=range_ratio, corr_threshold=0.2, threshold=0.5, P=0.4559, R=1.0000, F1=0.6263
2025-04-16 12:47:51,561 - INFO - [omi-2.txt] mode=range_ratio, corr_threshold=0.2, threshold=1.0, P=0.4559, R=1.0000, F1=0.6263
2025-04-16 12:47:51,562 - INFO - [omi-2.txt] mode=range_ratio, corr_threshold=0.2, threshold=1.5, P=0.4559, R=1.0000, F1=0.6263
2025-04-16 12:47:51,970 - INFO - [omi-2.txt] mode=range_ratio, corr_threshold=0.2, threshold=2.0, P=0.4559, R=1.0000, F1=0.6263
2025-04-16 12:47:54,303 - INFO - [omi-2.txt] mode=range_ratio, corr_threshold=0.2, threshold=2.5, P=0.4769, R=1.0000, F1=0.6458
2025-04-16 12:47:54,304 - INFO - [omi-2.txt] mode=range_ratio, corr_threshold=0.2, threshold=3.0, P=0.4844, R=1.0000, F1=0.6526
2025-04-16 12:47:54,475 - INFO - [omi-2.txt] mode=range_ratio, corr_threshold=0.2, threshold=3.5, P=0.5167, R=1.0000, F1=0.6813
2025-04-16 12:47:54,781 - INFO - [omi-2.txt] mode=range_ratio, corr_threshold=0.2, threshold=4.0, P=0.5345, R=1.0000, F1=0.6966
2025-04-16 12:47:56,588 - INFO - [omi-2.txt] mode=range_ratio, corr_threshold=0.2, threshold=4.5, P=0.5636, R=1.0000, F1=0.7209
2025-04-16 12:47:57,511 - INFO - [omi-2.txt] mode=range_ratio, corr_threshold=0.2, threshold=5.0, P=0.5636, R=1.0000, F1=0.7209
2025-04-16 12:47:57,513 - INFO - [omi-2.txt] mode=range_ratio, corr_threshold=0.2, threshold=5.5, P=0.5741, R=1.0000, F1=0.7294
2025-04-16 12:47:57,939 - INFO - [omi-2.txt] mode=range_ratio, corr_threshold=0.2, threshold=6.0, P=0.5769, R=0.9677, F1=0.7229
2025-04-16 12:47:59,596 - INFO - [omi-2.txt] mode=range_ratio, corr_threshold=0.2, threshold=6.5, P=0.6122, R=0.9677, F1=0.7500
2025-04-16 12:47:59,722 - INFO - [omi-2.txt] mode=range_ratio, corr_threshold=0.2, threshold=7.0, P=0.6122, R=0.9677, F1=0.7500
2025-04-16 12:48:00,227 - INFO - [omi-2.txt] mode=range_ratio, corr_threshold=0.3, threshold=0.0, P=0.4559, R=1.0000, F1=0.6263
2025-04-16 12:48:00,646 - INFO - [omi-2.txt] mode=range_ratio, corr_threshold=0.3, threshold=0.5, P=0.4559, R=1.0000, F1=0.6263
2025-04-16 12:48:02,777 - INFO - [omi-2.txt] mode=range_ratio, corr_threshold=0.3, threshold=1.0, P=0.4559, R=1.0000, F1=0.6263
